epoch,bee_id,task_id,accuracies
0,1,1,0.0889
0,1,2,0.1006
0,1,3,0.07813460356484327
0,1,4,0.0875
0,1,5,0.010284197721994914
0,2,1,0.0994
0,2,2,0.1011
0,2,3,0.14689612784265518
0,2,4,0.0736
0,2,5,0.0
0,3,1,0.0705
0,3,2,0.0988
0,3,3,0.11213122311001844
0,3,4,0.0447
0,3,5,0.15813336282207233
0,4,1,0.077
0,4,2,0.111
0,4,3,0.15089121081745543
0,4,4,0.1414
0,4,5,0.5407497511887648
0,5,1,0.0828
0,5,2,0.0939
0,5,3,0.08858328211432083
0,5,4,0.1284
0,5,5,0.1411036160566184
1,1,1,0.0889
1,1,2,0.1006
1,1,3,0.07813460356484327
1,1,4,0.0875
1,1,5,0.010284197721994914
1,2,1,0.0994
1,2,2,0.1011
1,2,3,0.14689612784265518
1,2,4,0.0736
1,2,5,0.0
1,3,1,0.0705
1,3,2,0.0988
1,3,3,0.11213122311001844
1,3,4,0.0447
1,3,5,0.15813336282207233
1,4,1,0.077
1,4,2,0.111
1,4,3,0.15089121081745543
1,4,4,0.1414
1,4,5,0.5407497511887648
1,5,1,0.0828
1,5,2,0.0939
1,5,3,0.08858328211432083
1,5,4,0.1284
1,5,5,0.1411036160566184
2,1,1,0.0889
2,1,2,0.1006
2,1,3,0.07813460356484327
2,1,4,0.0875
2,1,5,0.010284197721994914
2,2,1,0.8438
2,2,2,0.1008
2,2,3,0.15538567916410573
2,2,4,0.0912
2,2,5,0.0
2,3,1,0.0705
2,3,2,0.0988
2,3,3,0.11213122311001844
2,3,4,0.0447
2,3,5,0.15813336282207233
2,4,1,0.077
2,4,2,0.111
2,4,3,0.15089121081745543
2,4,4,0.1414
2,4,5,0.5407497511887648
2,5,1,0.0828
2,5,2,0.0939
2,5,3,0.08858328211432083
2,5,4,0.1284
2,5,5,0.1411036160566184
3,1,1,0.0889
3,1,2,0.1006
3,1,3,0.07813460356484327
3,1,4,0.0875
3,1,5,0.010284197721994914
3,2,1,0.8438
3,2,2,0.1008
3,2,3,0.15538567916410573
3,2,4,0.0912
3,2,5,0.0
3,3,1,0.0705
3,3,2,0.0988
3,3,3,0.11213122311001844
3,3,4,0.0447
3,3,5,0.15813336282207233
3,4,1,0.077
3,4,2,0.111
3,4,3,0.15089121081745543
3,4,4,0.1414
3,4,5,0.5407497511887648
3,5,1,0.0828
3,5,2,0.0939
3,5,3,0.08858328211432083
3,5,4,0.1284
3,5,5,0.1411036160566184
4,1,1,0.0889
4,1,2,0.1006
4,1,3,0.07813460356484327
4,1,4,0.0875
4,1,5,0.010284197721994914
4,2,1,0.8438
4,2,2,0.1008
4,2,3,0.15538567916410573
4,2,4,0.0912
4,2,5,0.0
4,3,1,0.0705
4,3,2,0.0988
4,3,3,0.11213122311001844
4,3,4,0.0447
4,3,5,0.15813336282207233
4,4,1,0.077
4,4,2,0.111
4,4,3,0.15089121081745543
4,4,4,0.1414
4,4,5,0.5407497511887648
4,5,1,0.0828
4,5,2,0.0939
4,5,3,0.08858328211432083
4,5,4,0.1284
4,5,5,0.1411036160566184
5,1,1,0.0889
5,1,2,0.1006
5,1,3,0.07813460356484327
5,1,4,0.0875
5,1,5,0.010284197721994914
5,2,1,0.8438
5,2,2,0.1008
5,2,3,0.15538567916410573
5,2,4,0.0912
5,2,5,0.0
5,3,1,0.0705
5,3,2,0.0988
5,3,3,0.11213122311001844
5,3,4,0.0447
5,3,5,0.15813336282207233
5,4,1,0.077
5,4,2,0.111
5,4,3,0.15089121081745543
5,4,4,0.1414
5,4,5,0.5407497511887648
