time,bee1_id,bee2_id,task_id,task_1,task_2
0.26256337129368995,2,1,1,0.1009,0.15676859250153657
1.2872984042602995,1,1,1,0.2587,0.09883988936693301
2.6790697252316793,2,2,2,0.1125,0.1407882606023356
3.5973063161431145,2,2,2,0.1,0.1958743085433313
3.910166794291245,2,1,1,0.1,0.1958743085433313
5.70713403234491,1,1,2,0.1121,0.19541333743085434
5.7506415843044865,1,2,2,0.1121,0.19541333743085434
7.267815123013554,1,2,2,0.1121,0.19541333743085434
8.185781143867736,1,2,1,0.1121,0.19541333743085434
8.346346625734716,1,2,2,0.1121,0.19541333743085434
8.7843289967419,1,2,2,0.1121,0.19541333743085434
9.796762638799594,2,1,2,0.1,0.1958743085433313
11.980616096954526,2,1,2,0.1,0.1958743085433313
14.29769954959737,2,1,2,0.1,0.1958743085433313
14.471352043060241,2,1,1,0.1,0.1958743085433313
16.441673768187155,2,1,2,0.1,0.1958743085433313
16.823681502661014,1,2,2,0.1121,0.19541333743085434
17.004266319486916,2,1,2,0.1,0.1958743085433313
17.142091405318297,2,1,2,0.1,0.1958743085433313
18.6817556570398,2,1,2,0.1,0.1958743085433313
19.9338101108697,1,2,2,0.1121,0.19541333743085434
19.982399513236153,1,2,2,0.1121,0.19541333743085434
21.536450831921663,1,2,2,0.1121,0.19541333743085434
24.21413497073727,2,1,2,0.1,0.1958743085433313
24.49772819158708,2,1,2,0.1,0.1958743085433313
24.890436058841633,1,2,1,0.1121,0.19541333743085434
26.62716422769124,2,1,2,0.1,0.1958743085433313
27.5743056885436,1,2,2,0.1121,0.19541333743085434
27.844719699191288,2,1,1,0.1,0.1958743085433313
30.656892641872236,1,2,2,0.1121,0.19541333743085434
31.07487170332932,2,1,2,0.1,0.1958743085433313
31.58455955980771,1,2,2,0.1121,0.19541333743085434
32.639265426367665,1,2,1,0.1121,0.19541333743085434
32.7157597000571,2,1,1,0.1,0.1958743085433313
32.97186424697559,1,2,2,0.1121,0.19541333743085434
33.19614978657497,1,2,1,0.1121,0.19541333743085434
33.270429435936016,2,1,2,0.1,0.1958743085433313
34.032822223457686,1,2,1,0.1121,0.19541333743085434
34.441921852823796,2,1,2,0.1,0.1958743085433313
34.93274199367388,1,2,2,0.1121,0.19541333743085434
35.14108965861792,1,2,2,0.1121,0.19541333743085434
35.436452588328436,2,1,2,0.1,0.1958743085433313
37.489998683298225,2,1,2,0.1,0.1958743085433313
39.47476670503665,2,1,1,0.1,0.1958743085433313
41.67250462479021,1,2,2,0.1121,0.19541333743085434
41.956204619533985,2,1,1,0.1,0.1958743085433313
42.22239442380319,1,2,2,0.1121,0.19541333743085434
42.466316402429484,2,1,2,0.1,0.1958743085433313
44.24462919436888,2,1,1,0.1,0.1958743085433313
44.32253252147738,1,2,2,0.1121,0.19541333743085434
45.4598976479526,2,1,2,0.1,0.1958743085433313
45.770984042922095,1,2,1,0.1121,0.19541333743085434
46.28739552698055,1,2,2,0.1121,0.19541333743085434
47.39070104199669,2,1,2,0.1,0.1958743085433313
50.05422272526408,1,2,2,0.1121,0.19541333743085434
50.88786233864473,2,1,2,0.1,0.1958743085433313
50.95938957917173,2,1,2,0.1,0.1958743085433313
52.986264397850675,2,1,2,0.1,0.1958743085433313
54.77895491695064,2,1,2,0.1,0.1958743085433313
55.370698348160204,2,1,2,0.1,0.1958743085433313
57.338477217169,1,2,1,0.1121,0.19541333743085434
59.35824750029264,2,1,2,0.1,0.1958743085433313
59.582186358607174,1,2,2,0.1121,0.19541333743085434
60.52574927031037,2,1,2,0.1,0.1958743085433313
61.50443301946469,1,2,2,0.1121,0.19541333743085434
61.95398784579967,1,2,1,0.1121,0.19541333743085434
61.98604525386804,2,1,2,0.1,0.1958743085433313
62.59368606273334,2,1,2,0.1,0.1958743085433313
64.94263999554016,1,2,2,0.1121,0.19541333743085434
66.13561316482927,1,2,1,0.1121,0.19541333743085434
66.1942432678446,2,1,1,0.1,0.1958743085433313
68.29572191947649,1,2,2,0.1121,0.19541333743085434
69.08906926251007,2,1,2,0.1,0.1958743085433313
69.61773134746927,1,2,2,0.1121,0.19541333743085434
70.12991387013886,2,1,2,0.1,0.1958743085433313
70.33195633811364,1,2,2,0.1121,0.19541333743085434
71.4919562338387,2,1,2,0.1,0.1958743085433313
72.40937921256088,2,1,1,0.1,0.1958743085433313
75.30820611530893,1,2,2,0.1121,0.19541333743085434
76.51421297183039,2,1,2,0.1,0.1958743085433313
77.93105522842752,2,1,2,0.1,0.1958743085433313
78.18687835871857,2,1,2,0.1,0.1958743085433313
79.03290393515009,2,1,2,0.1,0.1958743085433313
80.03331231454925,2,1,2,0.1,0.1958743085433313
81.10706346648718,1,2,1,0.1121,0.19541333743085434
81.2305678412441,2,1,2,0.1,0.1958743085433313
83.65614498413653,1,2,1,0.1121,0.19541333743085434
84.87312751922134,1,2,2,0.1121,0.19541333743085434
85.56859750520597,1,2,1,0.1121,0.19541333743085434
86.12407511767418,2,1,2,0.1,0.1958743085433313
86.19072321119695,2,1,1,0.1,0.1958743085433313
86.48735259665818,1,2,2,0.1121,0.19541333743085434
88.70069199454312,2,1,2,0.1,0.1958743085433313
90.14759955075417,2,1,2,0.1,0.1958743085433313
90.82950141742432,1,2,2,0.1121,0.19541333743085434
92.65086466186676,1,2,1,0.1121,0.19541333743085434
92.99008217767287,2,1,1,0.1,0.1958743085433313
93.7067747964112,2,1,2,0.1,0.1958743085433313
94.16291061590714,1,2,2,0.1121,0.19541333743085434
95.7558655077674,2,1,1,0.1,0.1958743085433313
95.7956544481712,1,2,2,0.1121,0.19541333743085434
96.44413510785368,1,2,1,0.1121,0.19541333743085434
97.32268323377053,2,1,1,0.1,0.1958743085433313
97.3278670179751,2,1,1,0.1,0.1958743085433313
98.2560152773911,1,2,2,0.1121,0.19541333743085434
98.61359210309962,1,2,2,0.1121,0.19541333743085434
99.75571516772392,1,2,1,0.1121,0.19541333743085434
100.68950036187364,2,1,1,0.1,0.1958743085433313
101.4476442496049,2,1,2,0.1,0.1958743085433313
101.80040211754601,2,1,2,0.1,0.1958743085433313
102.57354235085738,1,2,2,0.1121,0.19541333743085434
104.09552029677367,2,1,2,0.1,0.1958743085433313
104.75367621029065,1,2,2,0.1121,0.19541333743085434
105.38379873501516,2,1,2,0.1,0.1958743085433313
106.3481389594422,1,2,1,0.1121,0.19541333743085434
107.64112686828342,2,1,1,0.1,0.1958743085433313
108.76564547185428,1,2,1,0.1121,0.19541333743085434
109.1812699050471,1,2,2,0.1121,0.19541333743085434
109.40770707186915,2,1,2,0.1,0.1958743085433313
109.4803372423643,1,2,2,0.1121,0.19541333743085434
112.15249652698297,2,1,1,0.1,0.1958743085433313
112.26912005028174,1,2,1,0.1121,0.19541333743085434
112.87426110644002,2,1,1,0.1,0.1958743085433313
114.8786018724299,1,2,2,0.1121,0.19541333743085434
119.45151693548598,2,1,2,0.1,0.1958743085433313
120.09276206308701,1,2,2,0.1121,0.19541333743085434
120.35170396920908,2,1,2,0.1,0.1958743085433313
120.54005431945153,1,2,2,0.1121,0.19541333743085434
121.11441859438352,2,1,2,0.1,0.1958743085433313
122.92711829837212,1,2,1,0.1121,0.19541333743085434
123.79224625612379,1,2,2,0.1121,0.19541333743085434
124.86760986069527,2,1,1,0.1,0.1958743085433313
127.6732843472504,2,1,2,0.1,0.1958743085433313
127.89487536980346,1,2,2,0.1121,0.19541333743085434
128.16214581690394,1,2,2,0.1121,0.19541333743085434
128.58440015429568,2,1,1,0.1,0.1958743085433313
132.40347318615568,2,1,1,0.1,0.1958743085433313
133.92807397547048,1,2,2,0.1121,0.19541333743085434
134.13484858190535,2,1,2,0.1,0.1958743085433313
134.9170908486977,1,2,1,0.1121,0.19541333743085434
136.17936748003578,2,1,1,0.1,0.1958743085433313
136.85441860234184,1,2,1,0.1121,0.19541333743085434
136.90658676953424,2,1,1,0.1,0.1958743085433313
136.96091014534971,2,1,2,0.1,0.1958743085433313
137.04201346073427,2,1,2,0.1,0.1958743085433313
137.52153368658162,2,1,1,0.1,0.1958743085433313
138.70233068226284,2,1,2,0.1,0.1958743085433313
140.90183075116565,1,2,2,0.1121,0.19541333743085434
141.81965722397314,1,2,2,0.1121,0.19541333743085434
141.97382918908284,1,2,2,0.1121,0.19541333743085434
142.3414834629663,2,1,2,0.1,0.1958743085433313
143.09384133162573,2,1,1,0.1,0.1958743085433313
143.65797288454735,1,2,2,0.1121,0.19541333743085434
145.22200633567178,1,2,2,0.1121,0.19541333743085434
145.74814311556003,2,1,2,0.1,0.1958743085433313
146.37051919995847,2,1,1,0.1,0.1958743085433313
146.92952229776017,2,1,1,0.1,0.1958743085433313
147.07821886681327,1,2,1,0.1121,0.19541333743085434
147.5115873717308,1,2,2,0.1121,0.19541333743085434
148.10294073882216,1,2,2,0.1121,0.19541333743085434
149.8041462963297,1,2,2,0.1121,0.19541333743085434
150.02917355886586,2,1,2,0.1,0.1958743085433313
150.46836867686568,2,1,2,0.1,0.1958743085433313
151.14191922300893,2,1,2,0.1,0.1958743085433313
152.76767831090532,1,2,2,0.1121,0.19541333743085434
153.84487774964003,1,2,2,0.1121,0.19541333743085434
154.63822413844628,2,1,2,0.1,0.1958743085433313
157.75685472605755,1,2,2,0.1121,0.19541333743085434
158.86296273776563,2,1,2,0.1,0.1958743085433313
158.9041216187606,2,1,2,0.1,0.1958743085433313
159.09033526395265,1,2,2,0.1121,0.19541333743085434
159.41697632142206,1,2,1,0.1121,0.19541333743085434
160.15175341346253,1,2,2,0.1121,0.19541333743085434
164.88402059037958,2,1,1,0.1,0.1958743085433313
164.8907052695859,2,1,2,0.1,0.1958743085433313
165.1722419194945,2,1,2,0.1,0.1958743085433313
165.78359885840158,2,1,2,0.1,0.1958743085433313
166.1055170454172,1,2,2,0.1121,0.19541333743085434
167.53852160161583,2,1,2,0.1,0.1958743085433313
169.4046000937678,1,2,2,0.1121,0.19541333743085434
169.55334202634526,1,2,2,0.1121,0.19541333743085434
171.81636791920124,1,2,2,0.1121,0.19541333743085434
172.04305794441535,2,1,2,0.1,0.1958743085433313
172.15077597397865,2,1,2,0.1,0.1958743085433313
172.83262694316025,1,2,1,0.1121,0.19541333743085434
172.97427570704798,2,1,2,0.1,0.1958743085433313
175.08617619418268,1,2,2,0.1121,0.19541333743085434
177.29701686417832,1,2,2,0.1121,0.19541333743085434
178.56630046905457,1,2,2,0.1121,0.19541333743085434
179.19122318447714,2,1,2,0.1,0.1958743085433313
179.30263368576865,2,1,2,0.1,0.1958743085433313
179.808180237447,2,1,2,0.1,0.1958743085433313
179.8589464312777,1,2,2,0.1121,0.19541333743085434
180.6122784153263,1,2,1,0.1121,0.19541333743085434
181.36478917144873,1,2,2,0.1121,0.19541333743085434
181.6253708614287,1,2,2,0.1121,0.19541333743085434
181.65416859890414,2,1,2,0.1,0.1958743085433313
181.98443715570343,2,1,2,0.1,0.1958743085433313
183.47360333043292,1,2,2,0.1121,0.19541333743085434
183.4953070669095,2,1,2,0.1,0.1958743085433313
183.9398578826491,1,2,2,0.1121,0.19541333743085434
185.88049816354086,2,1,2,0.1,0.1958743085433313
186.21439385626707,1,2,1,0.1121,0.19541333743085434
187.1532084386833,2,1,2,0.1,0.1958743085433313
187.6613087979728,1,2,1,0.1121,0.19541333743085434
190.3211951282914,2,1,2,0.1,0.1958743085433313
190.44214753365742,2,1,2,0.1,0.1958743085433313
192.27909118461295,1,2,2,0.1121,0.19541333743085434
192.52397071980778,2,1,1,0.1,0.1958743085433313
192.6716256241884,1,2,2,0.1121,0.19541333743085434
196.81426193628033,1,2,2,0.1121,0.19541333743085434
197.88326184737593,2,1,1,0.1,0.1958743085433313
197.89393723679447,2,1,2,0.1,0.1958743085433313
199.54569849523162,2,1,2,0.1,0.1958743085433313
201.0162296863721,2,1,2,0.1,0.1958743085433313
201.53760415736716,2,1,2,0.1,0.1958743085433313
203.6044026833001,1,2,1,0.1121,0.19541333743085434
203.84651128113148,2,1,2,0.1,0.1958743085433313
206.65386458397597,2,1,2,0.1,0.1958743085433313
209.0183474033833,1,2,2,0.1121,0.19541333743085434
211.47020232500373,1,2,2,0.1121,0.19541333743085434
211.68863523166544,2,1,2,0.1,0.1958743085433313
212.1920948168387,1,2,2,0.1121,0.19541333743085434
213.1936422982733,1,2,2,0.1121,0.19541333743085434
213.8170033124595,1,2,1,0.1121,0.19541333743085434
215.35806455320593,2,1,2,0.1,0.1958743085433313
217.74949277434843,2,1,1,0.1,0.1958743085433313
219.60375915123927,1,2,2,0.1121,0.19541333743085434
219.6768169917249,2,1,2,0.1,0.1958743085433313
220.53270545524177,1,2,1,0.1121,0.19541333743085434
221.13286378896544,2,1,2,0.1,0.1958743085433313
221.21032012138488,2,1,1,0.1,0.1958743085433313
221.5852483807952,1,2,2,0.1121,0.19541333743085434
223.29180398431177,1,2,2,0.1121,0.19541333743085434
223.93457781768575,2,1,1,0.1,0.1958743085433313
225.24096026237152,1,2,1,0.1121,0.19541333743085434
225.68913027482074,1,2,2,0.1121,0.19541333743085434
226.43345407048315,1,2,1,0.1121,0.19541333743085434
227.19292088070435,1,2,1,0.1121,0.19541333743085434
228.22781794584972,2,1,2,0.1,0.1958743085433313
229.58045535319388,2,1,2,0.1,0.1958743085433313
231.05957786327735,2,1,2,0.1,0.1958743085433313
231.46423945012438,1,2,2,0.1121,0.19541333743085434
232.97302252910686,2,1,1,0.1,0.1958743085433313
233.31853309485453,2,1,2,0.1,0.1958743085433313
233.35970626882096,1,2,2,0.1121,0.19541333743085434
234.68972211003222,1,2,2,0.1121,0.19541333743085434
235.95652670620433,2,1,2,0.1,0.1958743085433313
241.3499985939879,1,2,2,0.1121,0.19541333743085434
242.8474640960609,2,1,2,0.1,0.1958743085433313
243.71450637830847,1,2,1,0.1121,0.19541333743085434
244.3749501108361,1,2,2,0.1121,0.19541333743085434
245.22647358384833,2,1,2,0.1,0.1958743085433313
247.1507892258141,2,1,2,0.1,0.1958743085433313
247.71451186628653,1,2,2,0.1121,0.19541333743085434
248.2572931794978,1,2,1,0.1121,0.19541333743085434
249.13541529995064,2,1,1,0.1,0.1958743085433313
249.90144545893781,1,2,2,0.1121,0.19541333743085434
250.63928447405704,2,1,2,0.1,0.1958743085433313
250.95998880612913,1,2,2,0.1121,0.19541333743085434
252.57934740107558,1,2,2,0.1121,0.19541333743085434
253.11586417438983,1,2,2,0.1121,0.19541333743085434
255.4952066239731,1,2,2,0.1121,0.19541333743085434
256.14345896700024,2,1,1,0.1,0.1958743085433313
257.9692274855583,2,1,1,0.1,0.1958743085433313
258.2785721424627,2,1,2,0.1,0.1958743085433313
260.18059948739455,1,2,1,0.1121,0.19541333743085434
260.6297594408142,1,2,2,0.1121,0.19541333743085434
261.6795635733961,2,1,2,0.1,0.1958743085433313
262.1250515087437,2,1,2,0.1,0.1958743085433313
262.2323534510709,2,1,1,0.1,0.1958743085433313
263.7223517634745,2,1,2,0.1,0.1958743085433313
265.88931963660036,1,2,2,0.1121,0.19541333743085434
267.79742823294436,2,1,2,0.1,0.1958743085433313
273.3140086469612,2,1,2,0.1,0.1958743085433313
273.8990402347902,2,1,1,0.1,0.1958743085433313
274.5465312552211,2,1,2,0.1,0.1958743085433313
277.89488994527636,2,1,1,0.1,0.1958743085433313
280.1751630552597,1,2,2,0.1121,0.19541333743085434
281.55713831967546,2,1,2,0.1,0.1958743085433313
282.74195966437514,1,2,2,0.1121,0.19541333743085434
282.93538364690465,1,2,2,0.1121,0.19541333743085434
283.91898928707343,1,2,2,0.1121,0.19541333743085434
284.6258877295498,1,2,2,0.1121,0.19541333743085434
286.4674411325571,2,1,1,0.1,0.1958743085433313
286.99175661373397,1,2,1,0.1121,0.19541333743085434
288.1341983021489,2,1,2,0.1,0.1958743085433313
290.4503406991027,1,2,1,0.1121,0.19541333743085434
292.0895759077336,2,1,2,0.1,0.1958743085433313
293.8750263242776,2,1,2,0.1,0.1958743085433313
294.33298869371595,1,2,2,0.1121,0.19541333743085434
294.6175138464003,1,2,1,0.1121,0.19541333743085434
294.87274831018874,1,2,2,0.1121,0.19541333743085434
295.4731989263191,2,1,2,0.1,0.1958743085433313
296.39580083533065,2,1,2,0.1,0.1958743085433313
296.7048088594181,1,2,2,0.1121,0.19541333743085434
297.3557832317215,2,1,1,0.1,0.1958743085433313
297.4503112205511,1,2,1,0.1121,0.19541333743085434
297.87120481600016,2,1,2,0.1,0.1958743085433313
299.18058497917366,2,1,2,0.1,0.1958743085433313
301.3197157777891,1,2,2,0.1121,0.19541333743085434
301.57352914629126,2,1,2,0.1,0.1958743085433313
301.9090153269257,1,2,2,0.1121,0.19541333743085434
303.09516499076824,2,1,2,0.1,0.1958743085433313
304.1254763136257,1,2,2,0.1121,0.19541333743085434
307.76138344824045,1,2,1,0.1121,0.19541333743085434
307.8925033175197,1,2,2,0.1121,0.19541333743085434
309.14703552244515,1,2,2,0.1121,0.19541333743085434
311.20564479012126,1,2,1,0.1121,0.19541333743085434
311.6501041900709,1,2,2,0.1121,0.19541333743085434
313.34137514456665,1,2,2,0.1121,0.19541333743085434
313.5339087633794,2,1,1,0.1,0.1958743085433313
314.49973041502165,1,2,2,0.1121,0.19541333743085434
315.00362420837916,1,2,1,0.1121,0.19541333743085434
315.2245626322202,1,2,2,0.1121,0.19541333743085434
316.17820212173905,2,1,2,0.1,0.1958743085433313
316.7152056760335,2,1,2,0.1,0.1958743085433313
319.39424887812186,2,1,2,0.1,0.1958743085433313
319.5933596465076,2,1,2,0.1,0.1958743085433313
320.9576133978014,1,2,2,0.1121,0.19541333743085434
322.82770276529175,1,2,2,0.1121,0.19541333743085434
322.8932670266889,2,1,2,0.1,0.1958743085433313
327.36056457854306,1,2,2,0.1121,0.19541333743085434
327.40330752935535,2,1,2,0.1,0.1958743085433313
329.4489832131949,2,1,2,0.1,0.1958743085433313
331.9734489656621,2,1,2,0.1,0.1958743085433313
332.135847287703,1,2,2,0.1121,0.19541333743085434
332.23123299659346,2,1,2,0.1,0.1958743085433313
334.4588562487234,2,1,2,0.1,0.1958743085433313
