time,bee1_id,bee2_id,task_id,task_1,task_2
0.03224837911040363,2,1,2,0.097,0.14190227412415488
0.1854804738280187,1,1,1,0.1297,0.07241087891825446
0.6645824600740691,1,2,1,0.1297,0.07241087891825446
1.5181927885315272,2,1,2,0.097,0.14190227412415488
2.230372431318896,2,1,1,0.097,0.14190227412415488
2.537692244298545,2,1,1,0.097,0.14190227412415488
2.563291036544456,1,1,2,0.1013,0.1777043638598648
4.234365808057854,1,1,2,0.0961,0.18680854333128458
7.112210584800105,1,1,2,0.094,0.1910341118623233
8.410901481049835,2,1,2,0.097,0.14190227412415488
8.894036545624221,2,1,1,0.097,0.14190227412415488
9.607749137675166,1,2,1,0.094,0.1910341118623233
13.607843906713029,2,1,1,0.097,0.14190227412415488
13.651476119097527,2,1,2,0.097,0.14190227412415488
13.75233578241267,1,2,2,0.094,0.1910341118623233
14.416286123521886,2,1,2,0.097,0.14190227412415488
15.023381365480299,1,2,1,0.094,0.1910341118623233
15.37805471770494,1,2,2,0.094,0.1910341118623233
16.84108804776053,2,1,1,0.097,0.14190227412415488
18.291430522496057,1,2,2,0.094,0.1910341118623233
18.72048721939205,2,1,1,0.097,0.14190227412415488
20.21566186861815,2,1,2,0.097,0.14190227412415488
20.569809963871133,1,2,2,0.094,0.1910341118623233
21.05998127672733,1,2,2,0.094,0.1910341118623233
21.90508638046441,2,1,2,0.097,0.14190227412415488
23.661726224698633,1,2,1,0.094,0.1910341118623233
25.233189700421683,1,2,1,0.094,0.1910341118623233
27.401989718127812,2,1,2,0.097,0.14190227412415488
27.433487893623333,2,1,2,0.097,0.14190227412415488
28.604617518169892,2,1,2,0.097,0.14190227412415488
29.49951117626622,2,1,2,0.097,0.14190227412415488
29.58904396535147,1,2,1,0.094,0.1910341118623233
29.816603569354363,2,1,1,0.097,0.14190227412415488
33.01690429062759,2,1,1,0.097,0.14190227412415488
34.244809189503464,1,2,2,0.094,0.1910341118623233
