time,bee1_id,bee2_id,task_id,task_1,task_2,task_3,task_4,task_5
0.0,1,0,0,0.1241,0.1117,0.09115703749231714,0.048,0.037155811124626785
0.0,2,0,0,0.1051,0.0792,0.1617240319606638,0.027,0.3616056618378857
0.0,3,0,0,0.1127,0.1049,0.1563460356484327,0.0565,0.11677540639168417
0.0,4,0,0,0.0789,0.1039,0.11470497848801475,0.1017,0.0960964281764901
0.0,5,0,0,0.1062,0.101,0.09668869084204057,0.1035,0.1325887426738914
0.6922038586427299,3,3,4,0.1178,0.0974,0.10832821143208358,0.6351,0.10638062589848502
2.993267936433508,2,2,3,0.1577,0.0868,0.17493853718500307,0.1142,0.41545947141435363
3.3474582416718675,3,2,5,0.1178,0.0974,0.10832821143208358,0.6351,0.10638062589848502
4.977009868482872,4,4,5,0.098,0.1,0.06699446834665028,0.1,0.29525599911533784
5.347867580249772,5,5,2,0.1025,0.2335,0.10060694529809465,0.1196,0.09875041468539202
5.781031854629661,2,2,4,0.1952,0.1037,0.07348647818070067,0.6353,0.17516310958752626
5.937633999496832,3,2,1,0.1178,0.0974,0.10832821143208358,0.6351,0.10638062589848502
10.393012854634943,2,3,4,0.1952,0.1037,0.07348647818070067,0.6353,0.17516310958752626
12.147136340509677,3,2,2,0.1178,0.0974,0.10832821143208358,0.6351,0.10638062589848502
12.95434272164494,2,3,4,0.1952,0.1037,0.07348647818070067,0.6353,0.17516310958752626
14.33460556965786,1,2,4,0.1241,0.1117,0.09115703749231714,0.048,0.037155811124626785
19.033394267250547,4,2,4,0.098,0.1,0.06699446834665028,0.1,0.29525599911533784
19.05766867681423,2,3,4,0.1952,0.1037,0.07348647818070067,0.6353,0.17516310958752626
26.166176452997963,3,2,4,0.1178,0.0974,0.10832821143208358,0.6351,0.10638062589848502
28.235558376649234,5,3,4,0.1025,0.2335,0.10060694529809465,0.1196,0.09875041468539202
28.277434868304148,3,1,1,0.1178,0.0974,0.10832821143208358,0.6351,0.10638062589848502
28.83361538862668,1,3,4,0.1241,0.1117,0.09115703749231714,0.048,0.037155811124626785
29.368510571988775,5,5,2,0.1278,0.281,0.09399969268592502,0.1244,0.06701315934977331
30.516083133530174,5,2,4,0.1278,0.281,0.09399969268592502,0.1244,0.06701315934977331
30.904781485570787,3,2,5,0.1178,0.0974,0.10832821143208358,0.6351,0.10638062589848502
31.114003430474508,2,3,4,0.1952,0.1037,0.07348647818070067,0.6353,0.17516310958752626
31.134878862883376,3,2,4,0.1178,0.0974,0.10832821143208358,0.6351,0.10638062589848502
34.946012401576,2,3,4,0.1952,0.1037,0.07348647818070067,0.6353,0.17516310958752626
35.30456009323358,3,2,4,0.1178,0.0974,0.10832821143208358,0.6351,0.10638062589848502
35.84467359862257,1,3,4,0.1241,0.1117,0.09115703749231714,0.048,0.037155811124626785
36.006918528506596,4,3,4,0.098,0.1,0.06699446834665028,0.1,0.29525599911533784
36.458004149191694,4,2,4,0.098,0.1,0.06699446834665028,0.1,0.29525599911533784
36.80711103875914,3,2,4,0.1178,0.0974,0.10832821143208358,0.6351,0.10638062589848502
38.20568776792457,2,3,4,0.1952,0.1037,0.07348647818070067,0.6353,0.17516310958752626
38.79454902122597,5,4,1,0.1278,0.281,0.09399969268592502,0.1244,0.06701315934977331
39.123622038906746,4,3,2,0.098,0.1,0.06699446834665028,0.1,0.29525599911533784
41.29420193337605,2,4,5,0.1952,0.1037,0.07348647818070067,0.6353,0.17516310958752626
41.322733591676716,3,2,4,0.1178,0.0974,0.10832821143208358,0.6351,0.10638062589848502
43.628742557276624,1,4,2,0.1241,0.1117,0.09115703749231714,0.048,0.037155811124626785
44.064339783616,3,2,4,0.1178,0.0974,0.10832821143208358,0.6351,0.10638062589848502
44.938745254496666,5,5,2,0.1307,0.3158,0.09419176398279042,0.1155,0.06225810018799071
47.59889936433527,1,2,4,0.1241,0.1117,0.09115703749231714,0.048,0.037155811124626785
49.68349230604119,5,2,4,0.1307,0.3158,0.09419176398279042,0.1155,0.06225810018799071
51.29290405909629,2,2,2,0.1121,0.2469,0.12419330055316534,0.2076,0.002101072652880681
53.51745879409949,3,2,1,0.1178,0.0974,0.10832821143208358,0.6351,0.10638062589848502
53.52708011983541,1,3,4,0.1241,0.1117,0.09115703749231714,0.048,0.037155811124626785
54.0758614125376,5,3,4,0.1307,0.3158,0.09419176398279042,0.1155,0.06225810018799071
56.385018801719504,5,2,2,0.1307,0.3158,0.09419176398279042,0.1155,0.06225810018799071
57.98406955138593,2,2,1,0.5496,0.1139,0.06710971112476952,0.4244,0.004533893619374101
58.594890953834266,4,2,1,0.098,0.1,0.06699446834665028,0.1,0.29525599911533784
61.450316852028,2,3,4,0.5496,0.1139,0.06710971112476952,0.4244,0.004533893619374101
62.35351635796803,5,2,2,0.1307,0.3158,0.09419176398279042,0.1155,0.06225810018799071
62.651110126727126,3,4,5,0.1178,0.0974,0.10832821143208358,0.6351,0.10638062589848502
62.66037349761697,4,4,3,0.0786,0.0857,0.19003534111862325,0.06,0.07276346345239412
63.73064866718962,4,4,3,0.0999,0.0911,0.29336969883220654,0.0606,0.0596041136790888
64.3151010553078,3,3,3,0.0851,0.1031,0.1978718500307314,0.3382,0.05860886873825058
65.5606536699018,5,2,1,0.1307,0.3158,0.09419176398279042,0.1155,0.06225810018799071
69.74914171230688,4,1,2,0.0999,0.0911,0.29336969883220654,0.0606,0.0596041136790888
71.42435574499372,5,2,4,0.1307,0.3158,0.09419176398279042,0.1155,0.06225810018799071
