epoch,bee_id,task_id,accuracies
0,1,1,0.0898
0,1,2,0.09488322065150584
0,2,1,0.0968
0,2,2,0.09534419176398279
1,1,1,0.0843
1,1,2,0.19057314074984635
1,2,1,0.0944
1,2,2,0.19560540872771973
2,1,1,0.0843
2,1,2,0.19057314074984635
2,2,1,0.0944
2,2,2,0.19560540872771973
3,1,1,0.1803
3,1,2,0.08712354025814383
3,2,1,0.0973
3,2,2,0.20351874615857407
4,1,1,0.1803
4,1,2,0.08712354025814383
4,2,1,0.1339
4,2,2,0.18799938537185004
5,1,1,0.2119
5,1,2,0.10832821143208358
5,2,1,0.1167
5,2,2,0.19403042409342347
6,1,1,0.2119
6,1,2,0.10832821143208358
6,2,1,0.1167
6,2,2,0.19403042409342347
7,1,1,0.1423
7,1,2,0.18446527350952674
7,2,1,0.1144
7,2,2,0.19645052243392747
8,1,1,0.1423
8,1,2,0.18446527350952674
8,2,1,0.1144
8,2,2,0.19645052243392747
9,1,1,0.1423
9,1,2,0.18446527350952674
9,2,1,0.1144
9,2,2,0.19645052243392747
10,1,1,0.1423
10,1,2,0.18446527350952674
10,2,1,0.1144
10,2,2,0.19645052243392747
11,1,1,0.1308
11,1,2,0.19456822372464658
11,2,1,0.1144
11,2,2,0.19645052243392747
12,1,1,0.2583
12,1,2,0.07832667486170866
12,2,1,0.1144
12,2,2,0.19645052243392747
13,1,1,0.1574
13,1,2,0.18930547019053473
13,2,1,0.1063
13,2,2,0.19779502151198525
14,1,1,0.1574
14,1,2,0.18930547019053473
14,2,1,0.1063
14,2,2,0.19779502151198525
15,1,1,0.1574
15,1,2,0.18930547019053473
15,2,1,0.1063
15,2,2,0.19779502151198525
16,1,1,0.1487
16,1,2,0.19145666871542716
16,2,1,0.1063
16,2,2,0.19779502151198525
17,1,1,0.1776
17,1,2,0.19076521204671174
17,2,1,0.1224
17,2,2,0.21485095267363244
18,1,1,0.1548
18,1,2,0.20002304855562386
18,2,1,0.1224
18,2,2,0.21485095267363244
19,1,1,0.2541
19,1,2,0.08070835894283958
19,2,1,0.1224
19,2,2,0.21485095267363244
20,1,1,0.2541
20,1,2,0.08070835894283958
20,2,1,0.1224
20,2,2,0.21485095267363244
21,1,1,0.2541
21,1,2,0.08070835894283958
21,2,1,0.1224
21,2,2,0.21485095267363244
22,1,1,0.2541
22,1,2,0.08070835894283958
22,2,1,0.1139
22,2,2,0.21227719729563613
23,1,1,0.2541
23,1,2,0.08070835894283958
23,2,1,0.1139
23,2,2,0.21227719729563613
24,1,1,0.1771
24,1,2,0.2006760909649662
24,2,1,0.1139
24,2,2,0.21227719729563613
25,1,1,0.2725
25,1,2,0.08574062692071296
25,2,1,0.1139
25,2,2,0.21227719729563613
26,1,1,0.2725
26,1,2,0.08574062692071296
26,2,1,0.1139
