time,bee1_id,bee2_id,task_id,task_1,task_2,task_3,task_4,task_5
0.0,1,0,0,0.0803,0.0963,0.10179778733866011,0.0559,0.0
0.0,2,0,0,0.0876,0.0801,0.08201444376152428,0.1201,0.7114895499281212
0.0,3,0,0,0.1412,0.1054,0.07425476336816227,0.1437,0.0017693243392679422
0.0,4,0,0,0.1184,0.102,0.07817301782421635,0.0563,0.0
0.0,5,0,0,0.0766,0.0996,0.07022126613398894,0.0729,0.0
0.7628523352225376,2,2,5,0.0958,0.1,0.07594499078057775,0.1,0.009952449408382174
3.4366900872540667,1,3,4,0.0803,0.0963,0.10179778733866011,0.0559,0.0
5.6100161596447045,4,4,3,0.0955,0.107,0.10079901659496004,0.1039,0.0005529138560212319
6.433198800294738,2,4,1,0.0958,0.1,0.07594499078057775,0.1,0.009952449408382174
7.089707625037076,1,4,2,0.0803,0.0963,0.10179778733866011,0.0559,0.0
8.374742863979677,2,3,1,0.0958,0.1,0.07594499078057775,0.1,0.009952449408382174
8.892918979400768,5,5,3,0.0793,0.0868,0.09142593730792871,0.1352,0.00011058277120424638
9.748663488159746,1,3,1,0.0803,0.0963,0.10179778733866011,0.0559,0.0
10.066444039096568,4,3,1,0.0955,0.107,0.10079901659496004,0.1039,0.0005529138560212319
11.224849312603599,5,3,1,0.0793,0.0868,0.09142593730792871,0.1352,0.00011058277120424638
13.18150213518142,4,5,4,0.0955,0.107,0.10079901659496004,0.1039,0.0005529138560212319
13.89009874764053,1,2,4,0.0803,0.0963,0.10179778733866011,0.0559,0.0
13.892060236012815,5,4,3,0.0793,0.0868,0.09142593730792871,0.1352,0.00011058277120424638
14.4207233976176,5,3,2,0.0793,0.0868,0.09142593730792871,0.1352,0.00011058277120424638
16.610576998436027,1,1,5,0.1009,0.1,0.06127074370006146,0.1,0.0
17.601839160973128,2,1,2,0.0958,0.1,0.07594499078057775,0.1,0.009952449408382174
18.18475541174538,4,3,1,0.0955,0.107,0.10079901659496004,0.1039,0.0005529138560212319
19.223731997318364,3,4,2,0.1412,0.1054,0.07425476336816227,0.1437,0.0017693243392679422
19.75266217441349,5,2,2,0.0793,0.0868,0.09142593730792871,0.1352,0.00011058277120424638
20.596129201294996,5,5,5,0.1032,0.0996,0.1585740626920713,0.1,0.021231892071215303
22.969429749942215,5,4,2,0.1032,0.0996,0.1585740626920713,0.1,0.021231892071215303
23.343829811650945,4,5,3,0.0955,0.107,0.10079901659496004,0.1039,0.0005529138560212319
23.81304469352634,5,2,4,0.1032,0.0996,0.1585740626920713,0.1,0.021231892071215303
24.365638184311603,1,2,4,0.1009,0.1,0.06127074370006146,0.1,0.0
24.8252829068178,1,1,1,0.1248,0.0969,0.10809772587584511,0.0316,0.0
25.128969562800076,3,4,2,0.1412,0.1054,0.07425476336816227,0.1437,0.0017693243392679422
25.354448219442187,3,3,1,0.1726,0.0993,0.10321911493546404,0.0757,0.002101072652880681
28.604615154256003,1,1,3,0.0916,0.0879,0.0912338660110633,0.0984,0.0
28.995048485482858,2,5,4,0.0958,0.1,0.07594499078057775,0.1,0.009952449408382174
31.583081799057812,2,3,1,0.0958,0.1,0.07594499078057775,0.1,0.009952449408382174
