time,bee1_id,bee2_id,task_id,task_1,task_2
0.9352914458528989,1,1,1,0.1369,0.07897971727105102
1.6897317664090508,2,2,2,0.0862,0.0654578979717271
2.374059115698876,1,1,1,0.1597,0.07890288875230486
3.5390203853606046,1,1,2,0.1212,0.1830439459127228
4.353357124342697,1,1,2,0.1028,0.18669330055316533
4.453215518969586,1,1,2,0.0984,0.1904963122311002
6.85069136737698,1,2,2,0.0984,0.1904963122311002
10.179138077237635,2,2,1,0.1106,0.07164259373079288
11.14322415261943,1,1,1,0.138,0.1604179471419791
12.520742950834409,2,2,2,0.1155,0.09730331899200984
13.218003811931638,2,2,2,0.1166,0.11604947756607252
15.900511701279779,2,2,1,0.1488,0.11205439459127228
16.141205985625103,2,2,2,0.1339,0.15592347879532883
18.14799758206602,2,2,2,0.1213,0.17363245236631838
18.28003931470531,2,2,1,0.1479,0.16529655808236018
18.87123576459109,2,1,2,0.1479,0.16529655808236018
20.856189646969614,2,2,1,0.1585,0.1446296865396435
21.874216653472512,1,2,1,0.138,0.1604179471419791
24.117340580596544,1,2,1,0.138,0.1604179471419791
25.573500833227005,2,1,2,0.1585,0.1446296865396435
26.62964527517507,2,1,2,0.1585,0.1446296865396435
27.655199448568872,2,1,1,0.1585,0.1446296865396435
29.48196416181034,1,2,1,0.138,0.1604179471419791
29.932909545701147,2,1,1,0.1585,0.1446296865396435
31.584864827128616,2,1,1,0.1585,0.1446296865396435
32.116486314842305,1,2,2,0.138,0.1604179471419791
32.534289383003035,1,2,1,0.138,0.1604179471419791
33.5422194900695,1,2,1,0.138,0.1604179471419791
33.76923336829614,2,1,1,0.1585,0.1446296865396435
36.97638108910622,1,2,2,0.138,0.1604179471419791
37.25554856064101,1,2,1,0.138,0.1604179471419791
37.320011251735345,2,1,1,0.1585,0.1446296865396435
37.57180866756174,2,1,1,0.1585,0.1446296865396435
38.163618369322215,2,1,2,0.1585,0.1446296865396435
38.57562388237964,1,2,1,0.138,0.1604179471419791
39.51367003854724,2,1,1,0.1585,0.1446296865396435
39.52345463163544,2,1,1,0.1585,0.1446296865396435
41.42614839298418,1,2,1,0.138,0.1604179471419791
42.33778110086755,2,1,2,0.1585,0.1446296865396435
48.018841563691,2,1,2,0.1585,0.1446296865396435
50.67101234386306,2,1,1,0.1585,0.1446296865396435
51.32174950346329,1,2,2,0.138,0.1604179471419791
52.30585272079232,2,1,1,0.1585,0.1446296865396435
52.56071293238405,1,2,1,0.138,0.1604179471419791
53.39131030635072,1,2,1,0.138,0.1604179471419791
53.56572253883927,2,1,2,0.1585,0.1446296865396435
56.38492685354971,1,2,1,0.138,0.1604179471419791
57.302849080119096,2,1,2,0.1585,0.1446296865396435
58.490873103864224,2,1,2,0.1585,0.1446296865396435
59.62980330132104,1,2,1,0.138,0.1604179471419791
60.129461822516824,1,2,1,0.138,0.1604179471419791
61.62890059919949,2,1,1,0.1585,0.1446296865396435
62.61038504610708,1,2,1,0.138,0.1604179471419791
64.34029615023127,2,1,2,0.1585,0.1446296865396435
65.1032338365822,1,2,2,0.138,0.1604179471419791
65.84706516290868,1,2,2,0.138,0.1604179471419791
67.8641788106507,2,1,2,0.1585,0.1446296865396435
68.16217290324978,1,2,1,0.138,0.1604179471419791
69.2039053980966,1,2,1,0.138,0.1604179471419791
69.58827456497109,2,1,2,0.1585,0.1446296865396435
70.6692212414646,1,2,1,0.138,0.1604179471419791
71.24680525461773,1,2,2,0.138,0.1604179471419791
73.09470113889273,1,2,2,0.138,0.1604179471419791
73.72640256964662,2,1,2,0.1585,0.1446296865396435
74.03612453218938,1,2,2,0.138,0.1604179471419791
76.20539778719838,2,1,2,0.1585,0.1446296865396435
78.48762856698461,2,1,1,0.1585,0.1446296865396435
78.70382629591587,1,2,2,0.138,0.1604179471419791
81.72584436717335,1,2,2,0.138,0.1604179471419791
82.26357442669199,2,1,1,0.1585,0.1446296865396435
82.80906722550698,2,1,1,0.1585,0.1446296865396435
84.70789256229934,1,2,2,0.138,0.1604179471419791
84.80290974100278,1,2,2,0.138,0.1604179471419791
86.31215148801505,2,1,1,0.1585,0.1446296865396435
86.43512144508922,1,2,2,0.138,0.1604179471419791
87.3585310508428,1,2,1,0.138,0.1604179471419791
87.58228346318963,2,1,2,0.1585,0.1446296865396435
87.6148414536398,2,1,2,0.1585,0.1446296865396435
88.1937682789751,2,1,1,0.1585,0.1446296865396435
88.1975619326672,2,1,1,0.1585,0.1446296865396435
88.4073492937899,1,2,2,0.138,0.1604179471419791
89.53313550522134,2,1,2,0.1585,0.1446296865396435
90.22130254451075,1,2,1,0.138,0.1604179471419791
91.85841210440284,2,1,2,0.1585,0.1446296865396435
92.201958520311,2,1,2,0.1585,0.1446296865396435
93.10123200140016,1,2,2,0.138,0.1604179471419791
93.29903083450124,1,2,1,0.138,0.1604179471419791
93.92265553377642,2,1,2,0.1585,0.1446296865396435
96.3836321775334,1,2,1,0.138,0.1604179471419791
97.64734039093202,2,1,2,0.1585,0.1446296865396435
98.23830917294264,1,2,1,0.138,0.1604179471419791
99.21058864506254,2,1,2,0.1585,0.1446296865396435
99.4078302543145,2,1,2,0.1585,0.1446296865396435
99.79035367866312,2,1,1,0.1585,0.1446296865396435
100.6888850777241,1,2,2,0.138,0.1604179471419791
101.70610397875814,1,2,1,0.138,0.1604179471419791
102.41529860388388,1,2,1,0.138,0.1604179471419791
102.88568112060888,2,1,2,0.1585,0.1446296865396435
102.93170081693196,1,2,1,0.138,0.1604179471419791
105.00746597922844,2,1,2,0.1585,0.1446296865396435
106.59196987125215,1,2,2,0.138,0.1604179471419791
106.96680146158232,2,1,1,0.1585,0.1446296865396435
107.19115194256473,2,1,1,0.1585,0.1446296865396435
108.47124776592302,2,1,2,0.1585,0.1446296865396435
109.98985872371537,2,1,2,0.1585,0.1446296865396435
115.63239791649754,1,2,2,0.138,0.1604179471419791
115.84993058293455,1,2,1,0.138,0.1604179471419791
115.92073496174206,1,2,2,0.138,0.1604179471419791
116.29728964043575,1,2,2,0.138,0.1604179471419791
116.90198500756246,1,2,2,0.138,0.1604179471419791
119.97262913674254,1,2,1,0.138,0.1604179471419791
120.25197115520862,2,1,1,0.1585,0.1446296865396435
120.4644599129374,1,2,2,0.138,0.1604179471419791
121.70221002671786,2,1,2,0.1585,0.1446296865396435
123.71335457645117,2,1,1,0.1585,0.1446296865396435
125.05280951431625,1,2,1,0.138,0.1604179471419791
125.35925946527153,1,2,1,0.138,0.1604179471419791
126.82798163846783,1,2,1,0.138,0.1604179471419791
128.89115582851275,1,2,1,0.138,0.1604179471419791
129.34929474255858,2,1,1,0.1585,0.1446296865396435
130.49479084318776,1,2,2,0.138,0.1604179471419791
131.87748892938376,2,1,2,0.1585,0.1446296865396435
133.3223964086237,1,2,1,0.138,0.1604179471419791
133.392803364603,2,1,2,0.1585,0.1446296865396435
133.95173411170617,2,1,2,0.1585,0.1446296865396435
134.87941236108858,2,1,2,0.1585,0.1446296865396435
135.59853670741506,1,2,1,0.138,0.1604179471419791
136.7019613098769,2,1,1,0.1585,0.1446296865396435
137.1603160496286,2,1,2,0.1585,0.1446296865396435
138.15661547563468,2,1,1,0.1585,0.1446296865396435
138.37742215438888,2,1,1,0.1585,0.1446296865396435
138.809437916401,2,1,1,0.1585,0.1446296865396435
139.87287706095103,2,1,2,0.1585,0.1446296865396435
142.5235377511802,1,2,1,0.138,0.1604179471419791
142.778009341081,1,2,1,0.138,0.1604179471419791
143.22863632983552,1,2,1,0.138,0.1604179471419791
143.99300339177663,2,1,1,0.1585,0.1446296865396435
144.22248696951246,2,1,2,0.1585,0.1446296865396435
144.76885818990033,1,2,1,0.138,0.1604179471419791
145.25010368143086,2,1,2,0.1585,0.1446296865396435
146.528630992732,1,2,1,0.138,0.1604179471419791
149.82129850714696,1,2,1,0.138,0.1604179471419791
150.06360562817997,1,2,2,0.138,0.1604179471419791
151.0027961552239,2,1,1,0.1585,0.1446296865396435
151.24602606801264,2,1,1,0.1585,0.1446296865396435
151.66632522146367,2,1,2,0.1585,0.1446296865396435
154.80982779959186,1,2,2,0.138,0.1604179471419791
155.49895567077976,2,1,2,0.1585,0.1446296865396435
155.8943919634104,2,1,1,0.1585,0.1446296865396435
155.9061717424624,2,1,2,0.1585,0.1446296865396435
156.5553087114692,1,2,1,0.138,0.1604179471419791
156.78070999510513,1,2,2,0.138,0.1604179471419791
157.21797931174063,2,1,1,0.1585,0.1446296865396435
157.4127330620202,2,1,1,0.1585,0.1446296865396435
159.72997267402508,1,2,1,0.138,0.1604179471419791
161.07251151811127,1,2,1,0.138,0.1604179471419791
161.08415943740974,1,2,2,0.138,0.1604179471419791
161.61412985387074,1,2,1,0.138,0.1604179471419791
161.94610262016204,2,1,1,0.1585,0.1446296865396435
163.01688927531887,1,2,1,0.138,0.1604179471419791
163.51015440425698,2,1,1,0.1585,0.1446296865396435
163.84089332758379,2,1,2,0.1585,0.1446296865396435
164.12950830061132,1,2,2,0.138,0.1604179471419791
166.70060623798304,1,2,2,0.138,0.1604179471419791
167.47226750141442,2,1,2,0.1585,0.1446296865396435
169.19072225001185,2,1,2,0.1585,0.1446296865396435
169.34518233310283,1,2,1,0.138,0.1604179471419791
169.5455528784085,1,2,1,0.138,0.1604179471419791
170.03156436178486,1,2,1,0.138,0.1604179471419791
173.58896435565333,1,2,1,0.138,0.1604179471419791
176.72766829660853,2,1,1,0.1585,0.1446296865396435
176.93116241482466,2,1,1,0.1585,0.1446296865396435
178.37816564629367,2,1,2,0.1585,0.1446296865396435
178.80424451236496,2,1,1,0.1585,0.1446296865396435
180.62654424536876,1,2,2,0.138,0.1604179471419791
181.22393917605672,1,2,1,0.138,0.1604179471419791
181.4755269489032,1,2,2,0.138,0.1604179471419791
184.95958162520074,1,2,1,0.138,0.1604179471419791
186.59488432127745,1,2,1,0.138,0.1604179471419791
187.76200692914932,1,2,1,0.138,0.1604179471419791
187.85130001418628,2,1,2,0.1585,0.1446296865396435
189.37850613311377,2,1,1,0.1585,0.1446296865396435
190.23006400711012,1,2,2,0.138,0.1604179471419791
192.08678412302834,2,1,2,0.1585,0.1446296865396435
193.98723456121286,1,2,1,0.138,0.1604179471419791
195.49693582847553,2,1,1,0.1585,0.1446296865396435
195.90534383997584,2,1,1,0.1585,0.1446296865396435
196.4473134571268,1,2,2,0.138,0.1604179471419791
197.65464641742165,1,2,1,0.138,0.1604179471419791
198.70816164870863,1,2,1,0.138,0.1604179471419791
198.74858529199574,2,1,2,0.1585,0.1446296865396435
199.46513988790997,1,2,1,0.138,0.1604179471419791
199.51451914424143,2,1,2,0.1585,0.1446296865396435
199.5319801745935,2,1,1,0.1585,0.1446296865396435
199.5383878027355,2,1,2,0.1585,0.1446296865396435
199.75924970394777,1,2,1,0.138,0.1604179471419791
200.15305154238857,1,2,2,0.138,0.1604179471419791
201.28738665190258,1,2,2,0.138,0.1604179471419791
201.34729885949451,1,2,1,0.138,0.1604179471419791
204.3678634498572,1,2,2,0.138,0.1604179471419791
204.69791511642433,1,2,1,0.138,0.1604179471419791
205.23490729213896,1,2,2,0.138,0.1604179471419791
205.5898799356283,1,2,2,0.138,0.1604179471419791
205.61965606697572,1,2,2,0.138,0.1604179471419791
206.19119596230635,1,2,2,0.138,0.1604179471419791
208.9226784025116,1,2,2,0.138,0.1604179471419791
209.66361460033696,1,2,1,0.138,0.1604179471419791
209.85025339340385,1,2,1,0.138,0.1604179471419791
209.97616972373734,2,1,1,0.1585,0.1446296865396435
210.31242877289085,2,1,2,0.1585,0.1446296865396435
212.90547704475136,1,2,2,0.138,0.1604179471419791
213.58502178613824,1,2,1,0.138,0.1604179471419791
214.18351906246284,1,2,1,0.138,0.1604179471419791
214.79274232592164,2,1,1,0.1585,0.1446296865396435
215.31655574345933,2,1,2,0.1585,0.1446296865396435
216.52618578138203,1,2,2,0.138,0.1604179471419791
217.89525595247193,2,1,2,0.1585,0.1446296865396435
219.08195268642513,1,2,1,0.138,0.1604179471419791
222.44755675587336,2,1,1,0.1585,0.1446296865396435
222.46247232509103,1,2,2,0.138,0.1604179471419791
222.60707064738443,2,1,2,0.1585,0.1446296865396435
223.93838097912555,1,2,2,0.138,0.1604179471419791
225.1558411320898,2,1,1,0.1585,0.1446296865396435
225.98719708477063,1,2,2,0.138,0.1604179471419791
226.05268144449877,1,2,1,0.138,0.1604179471419791
226.55292088473954,1,2,2,0.138,0.1604179471419791
227.03597815435904,2,1,2,0.1585,0.1446296865396435
228.6641802660181,2,1,1,0.1585,0.1446296865396435
231.1274968063801,2,1,2,0.1585,0.1446296865396435
232.14243422465395,1,2,1,0.138,0.1604179471419791
233.1126631961099,1,2,2,0.138,0.1604179471419791
233.5173948996831,2,1,1,0.1585,0.1446296865396435
234.43276874131303,1,2,1,0.138,0.1604179471419791
234.90025997259167,1,2,1,0.138,0.1604179471419791
236.514578090245,2,1,2,0.1585,0.1446296865396435
236.53994251349567,2,1,1,0.1585,0.1446296865396435
239.69141566565708,2,1,2,0.1585,0.1446296865396435
240.61534119701295,1,2,2,0.138,0.1604179471419791
240.78082062993053,1,2,2,0.138,0.1604179471419791
241.58982620599176,1,2,1,0.138,0.1604179471419791
244.76935121445618,1,2,2,0.138,0.1604179471419791
244.957663062131,1,2,1,0.138,0.1604179471419791
244.96784837372425,2,1,1,0.1585,0.1446296865396435
246.48965046278522,1,2,1,0.138,0.1604179471419791
