time,bee1_id,bee2_id,task_id,task_1,task_2
3.5631759531326623,1,2,1,0.1047,0.1898816840811309
4.993207681193645,1,1,2,0.1,0.1958743085433313
5.3270438220939775,1,1,2,0.1,0.1958743085433313
9.119124796253168,2,2,2,0.1,0.1958743085433313
9.840186454184057,2,1,2,0.1,0.1958743085433313
9.859572590681447,1,2,2,0.1,0.1958743085433313
10.26012494474858,2,1,2,0.1,0.1958743085433313
12.046560022927586,1,1,1,0.1,0.07755838967424708
14.66594768909811,2,2,1,0.1,0.07755838967424708
18.458965966052823,1,1,1,0.1,0.1958743085433313
19.21917655100154,1,1,1,0.1,0.15938076213890595
19.688959978470102,1,1,1,0.1,0.1958743085433313
20.711531263578117,2,2,1,0.1,0.09691917639827904
21.83652137958699,2,2,1,0.1,0.06376767055931162
22.044682925144897,2,2,2,0.1,0.1958743085433313
23.297539412443957,2,2,2,0.1,0.1958743085433313
23.411986223362735,2,1,1,0.1,0.1958743085433313
23.85421330282347,1,1,1,0.1,0.15938076213890595
24.964061850744777,1,2,2,0.1,0.15938076213890595
25.440289989924274,1,1,1,0.1,0.1958743085433313
27.51636867928736,1,1,1,0.1,0.07755838967424708
27.564375447084355,1,1,1,0.1,0.06127074370006146
27.616801135525968,1,1,1,0.1,0.1107098955132145
28.043752993127242,1,2,2,0.1,0.1107098955132145
29.810971468071937,1,1,1,0.1,0.09691917639827904
31.465398082797254,1,1,1,0.1,0.15938076213890595
32.91710536701029,1,2,2,0.1,0.15938076213890595
33.70570881559163,1,1,1,0.1,0.15938076213890595
35.91415138618746,1,1,1,0.1,0.06699446834665028
36.112341652119596,2,2,2,0.1,0.1958743085433313
37.64474044233871,2,2,2,0.1,0.1958743085433313
38.00979342821565,1,1,1,0.1,0.07755838967424708
38.14719369173486,1,1,1,0.1,0.06127074370006146
38.89414924506812,1,1,1,0.1,0.07755838967424708
39.538378738667845,1,1,1,0.1,0.07594499078057775
40.8824667835316,1,2,2,0.1,0.07594499078057775
42.667850093596975,2,2,1,0.1,0.09691917639827904
44.12376117327342,2,2,2,0.1,0.1958743085433313
45.14582031464537,2,2,1,0.1,0.06127074370006146
45.89979251542998,2,2,1,0.1,0.09157959434542103
49.16079236595199,2,2,1,0.1,0.1958743085433313
50.931172667878734,2,2,1,0.1,0.15938076213890595
52.030280753651354,2,2,2,0.1,0.1958743085433313
52.51088336956288,2,2,2,0.1,0.1958743085433313
52.51636976397683,2,2,1,0.1,0.06127074370006146
52.523792566499885,1,1,1,0.1,0.1958743085433313
53.27597376308528,1,1,2,0.1,0.1958743085433313
54.19402952444926,1,1,2,0.1,0.1958743085433313
54.541908257875086,1,1,2,0.1,0.1958743085433313
54.624123498870624,2,2,2,0.1,0.1958743085433313
55.076474523850095,2,2,1,0.1,0.09157959434542103
55.57265938680512,2,2,1,0.1,0.07755838967424708
55.98815690972203,2,2,1,0.1,0.09691917639827904
56.939023108179114,1,1,2,0.1,0.1958743085433313
57.853960652379996,1,1,1,0.1,0.1958743085433313
59.88154816306504,1,1,1,0.1,0.1958743085433313
60.57222886515845,2,1,2,0.1,0.09691917639827904
60.658035553788444,2,2,1,0.1,0.06127074370006146
61.228046561003765,1,1,2,0.1,0.1958743085433313
62.63081367901871,2,2,1,0.1,0.1958743085433313
64.82103731776577,1,1,1,0.1,0.09157959434542103
