time,bee1_id,bee2_id,task_id,task_1,task_2,task_3,task_4,task_5
0.0,1,0,0,0.0687,0.0969,0.09561309157959434,0.0457,0.0
0.0,2,0,0,0.113,0.1002,0.158919791026429,0.126,0.0
0.0,3,0,0,0.0996,0.1,0.06699446834665028,0.1046,0.6733384938626562
0.0,4,0,0,0.084,0.0848,0.09469114935464044,0.0831,0.0
0.0,5,0,0,0.0733,0.1046,0.061539643515673016,0.0469,0.0007740793984297247
0.9413858317949919,1,1,3,0.1019,0.1022,0.0942301782421635,0.182,0.00022116554240849277
5.3442200080471505,4,2,1,0.084,0.0848,0.09469114935464044,0.0831,0.0
6.7915588045480995,4,1,4,0.084,0.0848,0.09469114935464044,0.0831,0.0
8.061043205267195,3,1,1,0.0996,0.1,0.06699446834665028,0.1046,0.6733384938626562
8.273875928987387,2,3,3,0.113,0.1002,0.158919791026429,0.126,0.0
9.128355026857925,2,5,1,0.113,0.1002,0.158919791026429,0.126,0.0
10.063886932774956,4,2,2,0.084,0.0848,0.09469114935464044,0.0831,0.0
10.744943624075864,2,4,4,0.113,0.1002,0.158919791026429,0.126,0.0
11.213506296048509,5,3,4,0.0733,0.1046,0.061539643515673016,0.0469,0.0007740793984297247
11.691732862322125,4,4,5,0.056,0.1047,0.07314074984634296,0.1045,0.0008846621696339711
12.348202537547504,3,4,4,0.0996,0.1,0.06699446834665028,0.1046,0.6733384938626562
12.53600186568788,3,1,4,0.0996,0.1,0.06699446834665028,0.1046,0.6733384938626562
13.397888781613176,4,5,4,0.056,0.1047,0.07314074984634296,0.1045,0.0008846621696339711
13.674210136114363,3,2,2,0.0996,0.1,0.06699446834665028,0.1046,0.6733384938626562
14.393976844447222,2,4,4,0.113,0.1002,0.158919791026429,0.126,0.0
14.420710364084911,5,2,3,0.0733,0.1046,0.061539643515673016,0.0469,0.0007740793984297247
14.991625700413206,2,2,5,0.1028,0.1,0.07755838967424708,0.1,0.0013269932544509565
15.544003477376428,1,4,4,0.1019,0.1022,0.0942301782421635,0.182,0.00022116554240849277
16.23176725168464,2,2,2,0.1173,0.1017,0.09880147510755993,0.0443,0.0
19.975020820611885,5,4,4,0.0733,0.1046,0.061539643515673016,0.0469,0.0007740793984297247
20.42251226819395,1,4,4,0.1019,0.1022,0.0942301782421635,0.182,0.00022116554240849277
21.037854404318605,4,3,4,0.056,0.1047,0.07314074984634296,0.1045,0.0008846621696339711
22.73366446687108,5,5,2,0.1008,0.1178,0.0667639827904118,0.0658,0.0011058277120424638
23.273553297660364,2,5,3,0.1173,0.1017,0.09880147510755993,0.0443,0.0
24.060163835660138,2,1,1,0.1173,0.1017,0.09880147510755993,0.0443,0.0
24.0636901135709,1,3,4,0.1019,0.1022,0.0942301782421635,0.182,0.00022116554240849277
25.912861632347145,1,4,2,0.1019,0.1022,0.0942301782421635,0.182,0.00022116554240849277
26.077429474951263,3,3,2,0.1165,0.123,0.13656269207129687,0.0969,0.6580780714364702
27.22317220001808,3,2,2,0.1165,0.123,0.13656269207129687,0.0969,0.6580780714364702
27.572409295494815,1,2,1,0.1019,0.1022,0.0942301782421635,0.182,0.00022116554240849277
28.08486516998268,4,5,1,0.056,0.1047,0.07314074984634296,0.1045,0.0008846621696339711
28.39439761918822,1,5,1,0.1019,0.1022,0.0942301782421635,0.182,0.00022116554240849277
28.702475830511347,3,2,3,0.1165,0.123,0.13656269207129687,0.0969,0.6580780714364702
28.88866248728885,3,3,1,0.1703,0.1037,0.06891518131530425,0.1066,0.6450293044343691
29.004953316041046,5,3,4,0.1008,0.1178,0.0667639827904118,0.0658,0.0011058277120424638
29.79073607239123,3,3,5,0.1135,0.1,0.1958743085433313,0.1,0.3278779166205905
32.388643911850195,1,4,2,0.1019,0.1022,0.0942301782421635,0.182,0.00022116554240849277
36.656443518295596,5,1,4,0.1008,0.1178,0.0667639827904118,0.0658,0.0011058277120424638
38.45737151967425,3,3,1,0.1907,0.1012,0.06845421020282728,0.1299,0.572708172066792
39.42368499733329,4,5,2,0.056,0.1047,0.07314074984634296,0.1045,0.0008846621696339711
39.552103426059425,5,5,2,0.1051,0.1317,0.06887676705593117,0.0607,0.0005529138560212319
39.87609989705902,4,2,2,0.056,0.1047,0.07314074984634296,0.1045,0.0008846621696339711
40.55091227200259,2,2,5,0.1028,0.1,0.07755838967424708,0.1,0.002653986508901913
40.551317389135825,4,3,2,0.056,0.1047,0.07314074984634296,0.1045,0.0008846621696339711
41.58187756398517,3,3,2,0.1299,0.1323,0.1305700676090965,0.0562,0.6401636625013822
41.61777530497642,2,1,2,0.1028,0.1,0.07755838967424708,0.1,0.002653986508901913
42.34595669809155,1,5,2,0.1019,0.1022,0.0942301782421635,0.182,0.00022116554240849277
42.80171851453779,5,2,1,0.1051,0.1317,0.06887676705593117,0.0607,0.0005529138560212319
44.189744014117714,5,3,1,0.1051,0.1317,0.06887676705593117,0.0607,0.0005529138560212319
46.92318350715057,4,5,3,0.056,0.1047,0.07314074984634296,0.1045,0.0008846621696339711
46.969847896555315,2,5,1,0.1028,0.1,0.07755838967424708,0.1,0.002653986508901913
47.300123007542254,1,3,2,0.1019,0.1022,0.0942301782421635,0.182,0.00022116554240849277
47.52258717857136,3,3,3,0.1399,0.1132,0.1251920712968654,0.0931,0.6745549043459029
47.57618122403512,2,2,4,0.1045,0.0945,0.08866011063306699,0.1123,0.0
48.470386229524905,3,5,4,0.1399,0.1132,0.1251920712968654,0.0931,0.6745549043459029
49.665667448315,2,2,4,0.111,0.1006,0.13763829133374308,0.1581,0.0
50.24680178072579,4,2,1,0.056,0.1047,0.07314074984634296,0.1045,0.0008846621696339711
50.95105751962727,4,1,4,0.056,0.1047,0.07314074984634296,0.1045,0.0008846621696339711
51.25992992269784,3,5,2,0.1399,0.1132,0.1251920712968654,0.0931,0.6745549043459029
51.5009693453205,3,2,4,0.1399,0.1132,0.1251920712968654,0.0931,0.6745549043459029
52.65777566049749,1,1,3,0.0947,0.1025,0.10175937307928704,0.1865,0.002322238195289174
53.22950641967279,3,2,3,0.1399,0.1132,0.1251920712968654,0.0931,0.6745549043459029
53.760164503623066,4,2,4,0.056,0.1047,0.07314074984634296,0.1045,0.0008846621696339711
53.82903276430311,4,5,2,0.056,0.1047,0.07314074984634296,0.1045,0.0008846621696339711
