time,bee1_id,bee2_id,task_id,task_1,task_2
2.7394255289662057,1,1,1,0.201,0.09081130915795943
4.071476065996315,2,1,1,0.131,0.11581899200983405
4.214638279388759,2,1,1,0.131,0.11581899200983405
4.785435988963511,1,1,1,0.2496,0.0903119237861094
4.866826417882289,1,1,1,0.2688,0.08408881376767056
5.717871770352446,1,1,2,0.1508,0.19022741241548863
6.309487442998857,2,1,1,0.131,0.11581899200983405
6.929429769950035,2,1,2,0.131,0.11581899200983405
9.639905113416582,2,1,1,0.131,0.11581899200983405
10.437431590484987,2,1,1,0.131,0.11581899200983405
11.040954301485062,2,1,2,0.131,0.11581899200983405
12.280030634396828,1,1,2,0.1385,0.19318531038721573
13.217338155977293,2,1,1,0.131,0.11581899200983405
13.531961114363867,1,1,2,0.144,0.20251997541487401
13.875501356220576,2,1,2,0.131,0.11581899200983405
14.5467115334125,2,1,1,0.131,0.11581899200983405
15.14077209954841,1,1,2,0.1378,0.20036877688998156
15.16138872728209,1,2,1,0.1378,0.20036877688998156
17.39590116636451,2,1,2,0.131,0.11581899200983405
17.796277962147727,2,1,2,0.131,0.11581899200983405
19.422256123496002,2,1,2,0.131,0.11581899200983405
19.43978549648856,1,2,1,0.1378,0.20036877688998156
20.034262022731664,2,1,2,0.131,0.11581899200983405
20.92997237186902,2,1,2,0.131,0.11581899200983405
21.031737093360512,2,1,2,0.131,0.11581899200983405
21.60792114019534,2,1,2,0.131,0.11581899200983405
24.701237817589583,2,1,1,0.131,0.11581899200983405
25.089943417699267,2,1,1,0.131,0.11581899200983405
25.304378344311505,2,1,2,0.131,0.11581899200983405
26.09949094141714,1,2,1,0.1378,0.20036877688998156
26.86796772048152,2,1,2,0.131,0.11581899200983405
28.638341116551924,2,1,2,0.131,0.11581899200983405
29.066560371099083,2,1,1,0.131,0.11581899200983405
31.01018772658093,2,1,1,0.131,0.11581899200983405
32.77437210539248,2,1,2,0.131,0.11581899200983405
33.17800801610869,1,1,2,0.132,0.20540104486785496
34.259023638045605,2,1,2,0.131,0.11581899200983405
35.253785590690605,2,1,2,0.131,0.11581899200983405
35.324021412824806,2,1,1,0.131,0.11581899200983405
36.02526917239921,2,1,2,0.131,0.11581899200983405
36.573217393513715,2,1,1,0.131,0.11581899200983405
36.91545393952479,2,1,2,0.131,0.11581899200983405
37.50705173423688,2,1,2,0.131,0.11581899200983405
38.521973994831455,2,1,2,0.131,0.11581899200983405
40.022360369785865,1,1,2,0.1335,0.21631069452980947
40.67974772417592,1,2,1,0.1335,0.21631069452980947
40.76059573644889,2,1,1,0.131,0.11581899200983405
42.12774409179845,1,2,1,0.1335,0.21631069452980947
42.71306707091275,2,1,1,0.131,0.11581899200983405
43.07755721836584,2,1,2,0.131,0.11581899200983405
44.97887030579654,2,1,2,0.131,0.11581899200983405
48.71400718435994,2,1,2,0.131,0.11581899200983405
49.07318935779326,2,1,2,0.131,0.11581899200983405
49.30482854756137,2,1,2,0.131,0.11581899200983405
50.204768272903074,2,1,2,0.131,0.11581899200983405
50.894845521210684,1,2,1,0.1335,0.21631069452980947
51.53139584006165,1,2,1,0.1335,0.21631069452980947
51.67778306313948,2,1,1,0.131,0.11581899200983405
52.04293674229264,1,2,1,0.1335,0.21631069452980947
52.75606881877483,2,1,1,0.131,0.11581899200983405
53.14581815675601,2,1,1,0.131,0.11581899200983405
