time,bee1_id,bee2_id,task_id,task_1,task_2,task_3,task_4,task_5
0.0,1,0,0,0.0977,0.0938,0.06292255685310387,0.1043,0.0
0.0,2,0,0,0.103,0.099,0.15696066379840196,0.1163,0.050757491982749085
0.0,3,0,0,0.108,0.0957,0.06803165334972341,0.0878,0.7373659183899148
0.0,4,0,0,0.1155,0.092,0.06319145666871542,0.1153,0.027313944487448855
0.0,5,0,0,0.1031,0.1005,0.06376767055931162,0.0997,0.15968152161893176
0.06683741927700801,5,5,3,0.0974,0.1147,0.06833896742470805,0.1,0.2117660068561318
0.21824855323154735,3,3,3,0.1296,0.1127,0.0999539028887523,0.0855,0.6810792878469535
0.7567055903792682,5,3,1,0.0974,0.1147,0.06833896742470805,0.1,0.2117660068561318
1.8917172480000888,3,3,3,0.1115,0.1072,0.10102950215119852,0.0716,0.6765453942275793
2.9087601647970427,4,5,4,0.1155,0.092,0.06319145666871542,0.1153,0.027313944487448855
4.252786910154846,5,2,2,0.0974,0.1147,0.06833896742470805,0.1,0.2117660068561318
4.707570490955467,5,5,5,0.0974,0.1,0.06376767055931162,0.1,0.02233771978325777
5.186098663134626,1,1,2,0.0677,0.1345,0.09446066379840197,0.084,0.0
6.401586971045225,2,1,2,0.103,0.099,0.15696066379840196,0.1163,0.050757491982749085
6.724324311186163,4,2,2,0.1155,0.092,0.06319145666871542,0.1153,0.027313944487448855
6.7447540834551445,1,2,3,0.0677,0.1345,0.09446066379840197,0.084,0.0
7.797874462758984,3,2,2,0.1115,0.1072,0.10102950215119852,0.0716,0.6765453942275793
8.817545851957782,2,4,4,0.103,0.099,0.15696066379840196,0.1163,0.050757491982749085
9.17735835354964,3,2,1,0.1115,0.1072,0.10102950215119852,0.0716,0.6765453942275793
9.219757627891719,1,2,3,0.0677,0.1345,0.09446066379840197,0.084,0.0
10.753006083031945,2,5,2,0.103,0.099,0.15696066379840196,0.1163,0.050757491982749085
11.19315459482039,4,3,3,0.1155,0.092,0.06319145666871542,0.1153,0.027313944487448855
11.368274896282013,4,2,1,0.1155,0.092,0.06319145666871542,0.1153,0.027313944487448855
12.841586857983755,3,3,3,0.1072,0.1076,0.10229717271051014,0.0793,0.6753289837443326
13.713423450633094,2,3,1,0.103,0.099,0.15696066379840196,0.1163,0.050757491982749085
13.966369974869856,2,2,5,0.1032,0.1,0.15938076213890595,0.1,0.026650447860223376
17.232347537116723,3,3,5,0.098,0.1,0.06699446834665028,0.1,0.25931659847395777
18.86466464124374,4,4,5,0.0982,0.1,0.09691917639827904,0.1,0.15171956209222603
19.52675705508245,1,1,2,0.0615,0.1552,0.09572833435771358,0.0812,0.0
19.896101399543678,1,2,3,0.0615,0.1552,0.09572833435771358,0.0812,0.0
20.241645766199326,4,2,3,0.0982,0.1,0.09691917639827904,0.1,0.15171956209222603
23.186792297784585,2,2,5,0.1032,0.1,0.15938076213890595,0.1,0.0350547384717461
23.713745249505795,4,3,2,0.0982,0.1,0.09691917639827904,0.1,0.15171956209222603
24.222507703907848,2,3,5,0.1032,0.1,0.15938076213890595,0.1,0.0350547384717461
24.82448414550928,5,3,1,0.0974,0.1,0.06376767055931162,0.1,0.02233771978325777
27.03963086232187,2,4,4,0.1032,0.1,0.15938076213890595,0.1,0.0350547384717461
27.3243218257367,2,5,2,0.1032,0.1,0.15938076213890595,0.1,0.0350547384717461
27.7142698501708,3,3,3,0.0681,0.1052,0.10049170251997541,0.045,0.7325002764569281
30.922949617501455,3,4,1,0.0681,0.1052,0.10049170251997541,0.045,0.7325002764569281
32.15289385036246,4,4,5,0.1135,0.1,0.1958743085433313,0.1,0.136901470750857
32.52277797257083,5,5,4,0.0996,0.1002,0.06388291333743086,0.1086,0.14530576136237974
