epoch,bee_id,task_id,accuracies
0,1,1,0.0972
0,1,2,0.07778887523048555
0,2,1,0.1001
0,2,2,0.06718653964351567
1,1,1,0.0972
1,1,2,0.07778887523048555
1,2,1,0.1079
1,2,2,0.07110479409956975
2,1,1,0.0972
2,1,2,0.07778887523048555
2,2,1,0.1079
2,2,2,0.07110479409956975
3,1,1,0.0972
3,1,2,0.07778887523048555
3,2,1,0.1079
3,2,2,0.07110479409956975
4,1,1,0.0972
4,1,2,0.07778887523048555
4,2,1,0.1079
4,2,2,0.07110479409956975
5,1,1,0.0981
5,1,2,0.1839658881376767
5,2,1,0.1079
5,2,2,0.07110479409956975
6,1,1,0.0981
6,1,2,0.1839658881376767
6,2,1,0.1079
6,2,2,0.07110479409956975
7,1,1,0.0981
7,1,2,0.1839658881376767
7,2,1,0.1079
7,2,2,0.07110479409956975
8,1,1,0.0981
8,1,2,0.1839658881376767
8,2,1,0.1079
8,2,2,0.07110479409956975
9,1,1,0.0926
9,1,2,0.19268592501536572
9,2,1,0.1079
9,2,2,0.07110479409956975
10,1,1,0.0926
10,1,2,0.19268592501536572
10,2,1,0.1079
10,2,2,0.07110479409956975
11,1,1,0.0926
11,1,2,0.19268592501536572
11,2,1,0.1079
11,2,2,0.07110479409956975
12,1,1,0.0926
12,1,2,0.19268592501536572
12,2,1,0.1079
12,2,2,0.07110479409956975
13,1,1,0.0926
13,1,2,0.19268592501536572
13,2,1,0.1079
13,2,2,0.07110479409956975
14,1,1,0.0926
14,1,2,0.19268592501536572
14,2,1,0.1079
14,2,2,0.07110479409956975
15,1,1,0.0926
15,1,2,0.19268592501536572
15,2,1,0.1079
15,2,2,0.07110479409956975
16,1,1,0.0926
16,1,2,0.19268592501536572
16,2,1,0.1079
16,2,2,0.07110479409956975
17,1,1,0.0927
17,1,2,0.19522126613398894
17,2,1,0.1079
17,2,2,0.07110479409956975
18,1,1,0.0927
18,1,2,0.19522126613398894
18,2,1,0.1079
18,2,2,0.07110479409956975
19,1,1,0.0934
19,1,2,0.194760295021512
19,2,1,0.1079
19,2,2,0.07110479409956975
20,1,1,0.0915
20,1,2,0.1967962507682852
20,2,1,0.1079
20,2,2,0.07110479409956975
21,1,1,0.0915
21,1,2,0.1967962507682852
21,2,1,0.1079
21,2,2,0.07110479409956975
22,1,1,0.0915
22,1,2,0.1967962507682852
22,2,1,0.1079
22,2,2,0.07110479409956975
23,1,1,0.0915
23,1,2,0.1967962507682852
23,2,1,0.1079
23,2,2,0.07110479409956975
24,1,1,0.0915
24,1,2,0.1967962507682852
24,2,1,0.1079
24,2,2,0.07110479409956975
25,1,1,0.0915
25,1,2,0.1967962507682852
25,2,1,0.1079
25,2,2,0.07110479409956975
26,1,1,0.0915
26,1,2,0.1967962507682852
26,2,1,0.1079
26,2,2,0.07110479409956975
27,1,1,0.0915
27,1,2,0.1967962507682852
27,2,1,0.1079
27,2,2,0.07110479409956975
28,1,1,0.0915
28,1,2,0.1967962507682852
28,2,1,0.1079
28,2,2,0.07110479409956975
29,1,1,0.0915
29,1,2,0.1967962507682852
29,2,1,0.1079
29,2,2,0.07110479409956975
30,1,1,0.0912
30,1,2,0.19698832206515057
30,2,1,0.1079
30,2,2,0.07110479409956975
31,1,1,0.0912
31,1,2,0.19698832206515057
31,2,1,0.1079
31,2,2,0.07110479409956975
32,1,1,0.0911
32,1,2,0.19794867854947756
32,2,1,0.1079
32,2,2,0.07110479409956975
