epoch,bee_id,task_id,accuracies
0,1,1,0.102
0,1,2,0.09088813767670559
0,2,1,0.1415
0,2,2,0.07828826060233558
1,1,1,0.1106
1,1,2,0.08904425322679779
1,2,1,0.1415
1,2,2,0.07828826060233558
2,1,1,0.1106
2,1,2,0.08904425322679779
2,2,1,0.1274
2,2,2,0.16475875845113705
3,1,1,0.1106
3,1,2,0.08904425322679779
3,2,1,0.1454
3,2,2,0.07763521819299324
4,1,1,0.1227
4,1,2,0.09138752304855563
4,2,1,0.1454
4,2,2,0.07763521819299324
5,1,1,0.0849
5,1,2,0.1672940995697603
5,2,1,0.1454
5,2,2,0.07763521819299324
6,1,1,0.0849
6,1,2,0.1672940995697603
6,2,1,0.1454
6,2,2,0.07763521819299324
7,1,1,0.0849
7,1,2,0.1672940995697603
7,2,1,0.1547
7,2,2,0.0716041794714198
8,1,1,0.119
8,1,2,0.1461278426551936
8,2,1,0.1547
8,2,2,0.0716041794714198
9,1,1,0.119
9,1,2,0.1461278426551936
9,2,1,0.1618
9,2,2,0.07283343577135833
10,1,1,0.119
10,1,2,0.1461278426551936
10,2,1,0.1618
10,2,2,0.07283343577135833
11,1,1,0.119
11,1,2,0.1461278426551936
11,2,1,0.1758
11,2,2,0.07371696373693915
12,1,1,0.119
12,1,2,0.1461278426551936
12,2,1,0.1758
12,2,2,0.07371696373693915
13,1,1,0.119
13,1,2,0.1461278426551936
13,2,1,0.1758
13,2,2,0.07371696373693915
14,1,1,0.119
14,1,2,0.1461278426551936
14,2,1,0.1758
14,2,2,0.07371696373693915
15,1,1,0.119
15,1,2,0.1461278426551936
15,2,1,0.1855
15,2,2,0.07448524892440074
16,1,1,0.119
16,1,2,0.1461278426551936
16,2,1,0.1952
16,2,2,0.07717424708051629
17,1,1,0.119
17,1,2,0.1461278426551936
17,2,1,0.1952
17,2,2,0.07717424708051629
18,1,1,0.0789
18,1,2,0.17935617701290718
18,2,1,0.1952
18,2,2,0.07717424708051629
19,1,1,0.0789
19,1,2,0.17935617701290718
19,2,1,0.1952
19,2,2,0.07717424708051629
20,1,1,0.0789
20,1,2,0.17935617701290718
20,2,1,0.1952
20,2,2,0.07717424708051629
21,1,1,0.0817
21,1,2,0.18630915795943453
21,2,1,0.1952
21,2,2,0.07717424708051629
22,1,1,0.0817
22,1,2,0.18630915795943453
22,2,1,0.1952
22,2,2,0.07717424708051629
23,1,1,0.0817
23,1,2,0.18630915795943453
23,2,1,0.1952
23,2,2,0.07717424708051629
24,1,1,0.0817
24,1,2,0.18630915795943453
24,2,1,0.1952
24,2,2,0.07717424708051629
25,1,1,0.0817
25,1,2,0.18630915795943453
25,2,1,0.1952
25,2,2,0.07717424708051629
26,1,1,0.0817
26,1,2,0.18630915795943453
26,2,1,0.1952
26,2,2,0.07717424708051629
27,1,1,0.0817
27,1,2,0.18630915795943453
27,2,1,0.1952
27,2,2,0.07717424708051629
28,1,1,0.0817
28,1,2,0.18630915795943453
28,2,1,0.1952
28,2,2,0.07717424708051629
29,1,1,0.0817
29,1,2,0.18630915795943453
29,2,1,0.1952
29,2,2,0.07717424708051629
30,1,1,0.0817
30,1,2,0.18630915795943453
30,2,1,0.1952
30,2,2,0.07717424708051629
31,1,1,0.0817
31,1,2,0.18630915795943453
31,2,1,0.1952
31,2,2,0.07717424708051629
32,1,1,0.1041
32,1,2,0.17612937922556854
32,2,1,0.1952
32,2,2,0.07717424708051629
33,1,1,0.1418
33,1,2,0.13867547633681623
33,2,1,0.1952
33,2,2,0.07717424708051629
34,1,1,0.1418
34,1,2,0.13867547633681623
34,2,1,0.1952
