time,bee1_id,bee2_id,task_id,task_1,task_2,task_3,task_4,task_5
0.0,1,0,0,0.1854,0.0965,0.16218500307314074,0.1415,0.05330089572044675
0.0,2,0,0,0.0664,0.1118,0.06031038721573448,0.048,0.09664934203251134
0.0,3,0,0,0.1422,0.1187,0.09542102028272895,0.0947,0.0
0.0,4,0,0,0.124,0.0978,0.10260448678549478,0.031,0.00044233108481698554
0.0,5,0,0,0.1206,0.0953,0.09722649047326368,0.1248,0.25810018799071105
1.456519482678135,5,5,4,0.0885,0.0836,0.0819760295021512,0.1407,0.23255556784253015
1.5554768854171384,1,5,5,0.1854,0.0965,0.16218500307314074,0.1415,0.05330089572044675
1.7209136168258254,3,3,1,0.0904,0.1112,0.09668869084204057,0.0762,0.0
3.128613277222163,2,1,1,0.0664,0.1118,0.06031038721573448,0.048,0.09664934203251134
3.8051960006370846,5,2,2,0.0885,0.0836,0.0819760295021512,0.1407,0.23255556784253015
4.370434653889887,2,1,3,0.0664,0.1118,0.06031038721573448,0.048,0.09664934203251134
5.04195469350359,3,3,2,0.1269,0.1378,0.10429471419791027,0.1388,0.0009952449408382174
5.197577846023538,2,2,5,0.1032,0.1,0.15938076213890595,0.1,0.013712263629326552
5.397132939519846,3,3,3,0.1291,0.1319,0.10076060233558697,0.1156,0.002101072652880681
6.4306242954381485,5,1,3,0.0885,0.0836,0.0819760295021512,0.1407,0.23255556784253015
7.61357655023653,3,3,1,0.1043,0.1162,0.09615089121081745,0.0634,0.0
8.02036185881087,1,1,1,0.126,0.0956,0.18976644130301168,0.0946,0.033506579674886655
12.876220564433112,3,3,1,0.1261,0.1179,0.0958819913952059,0.0678,0.0
16.182278527279177,5,2,3,0.0885,0.0836,0.0819760295021512,0.1407,0.23255556784253015
17.70077905240819,1,2,4,0.126,0.0956,0.18976644130301168,0.0946,0.033506579674886655
17.74808498118123,3,4,1,0.1261,0.1179,0.0958819913952059,0.0678,0.0
20.548132506940696,4,4,3,0.1152,0.1012,0.13314382298709282,0.101,0.0007740793984297247
21.45324626392439,1,4,4,0.126,0.0956,0.18976644130301168,0.0946,0.033506579674886655
22.58969923200786,4,2,3,0.1152,0.1012,0.13314382298709282,0.101,0.0007740793984297247
23.314939830950163,1,3,2,0.126,0.0956,0.18976644130301168,0.0946,0.033506579674886655
23.365231127041696,4,2,3,0.1152,0.1012,0.13314382298709282,0.101,0.0007740793984297247
23.692955487238805,5,1,1,0.0885,0.0836,0.0819760295021512,0.1407,0.23255556784253015
25.690053144740634,4,2,3,0.1152,0.1012,0.13314382298709282,0.101,0.0007740793984297247
26.295589738277908,2,2,2,0.083,0.1124,0.14509065765212048,0.1404,0.06347451067123742
27.495448848158272,4,3,1,0.1152,0.1012,0.13314382298709282,0.101,0.0007740793984297247
30.71570491744707,5,5,5,0.098,0.1,0.06699446834665028,0.1,0.7374765011611191
31.865996406900365,2,4,1,0.083,0.1124,0.14509065765212048,0.1404,0.06347451067123742
31.909491894434577,4,2,3,0.1152,0.1012,0.13314382298709282,0.101,0.0007740793984297247
32.81810380364935,4,4,2,0.1139,0.1049,0.14582052858020897,0.1125,0.0
33.29274428787586,5,5,4,0.098,0.1,0.06699446834665028,0.1,0.6407165763574035
34.016164517350084,4,1,3,0.1139,0.1049,0.14582052858020897,0.1125,0.0
35.24657832471007,1,4,2,0.126,0.0956,0.18976644130301168,0.0946,0.033506579674886655
35.30010777934313,4,5,2,0.1139,0.1049,0.14582052858020897,0.1125,0.0
36.842437766054054,3,3,2,0.1301,0.1411,0.1068300553165335,0.1348,0.0015481587968594493
37.08299514403359,1,5,5,0.126,0.0956,0.18976644130301168,0.0946,0.033506579674886655
37.747459104317485,4,1,1,0.1139,0.1049,0.14582052858020897,0.1125,0.0
38.98477451356964,4,3,4,0.1139,0.1049,0.14582052858020897,0.1125,0.0
39.41835323326001,3,3,5,0.0982,0.1,0.09691917639827904,0.1,0.008736038925135465
39.77675769204048,5,4,3,0.098,0.1,0.06699446834665028,0.1,0.6407165763574035
39.79402278537864,3,2,4,0.0982,0.1,0.09691917639827904,0.1,0.008736038925135465
39.86446922499333,1,2,2,0.126,0.0956,0.18976644130301168,0.0946,0.033506579674886655
43.06012942984103,5,4,3,0.098,0.1,0.06699446834665028,0.1,0.6407165763574035
44.56234599043551,1,5,5,0.126,0.0956,0.18976644130301168,0.0946,0.033506579674886655
46.9095604004841,3,2,4,0.0982,0.1,0.09691917639827904,0.1,0.008736038925135465
47.439992185760474,3,2,1,0.0982,0.1,0.09691917639827904,0.1,0.008736038925135465
47.70236321251661,2,5,5,0.083,0.1124,0.14509065765212048,0.1404,0.06347451067123742
47.77335068622676,5,4,3,0.098,0.1,0.06699446834665028,0.1,0.6407165763574035
50.044462294775116,2,1,1,0.083,0.1124,0.14509065765212048,0.1404,0.06347451067123742
50.93352729338472,2,5,5,0.083,0.1124,0.14509065765212048,0.1404,0.06347451067123742
51.718870094435815,3,2,4,0.0982,0.1,0.09691917639827904,0.1,0.008736038925135465
52.230416477849275,3,4,2,0.0982,0.1,0.09691917639827904,0.1,0.008736038925135465
52.26690369420571,2,1,3,0.083,0.1124,0.14509065765212048,0.1404,0.06347451067123742
52.5584772448608,5,4,3,0.098,0.1,0.06699446834665028,0.1,0.6407165763574035
54.94417252929804,3,3,5,0.0982,0.1,0.09691917639827904,0.1,0.012606435917284086
55.33392970918423,2,4,2,0.083,0.1124,0.14509065765212048,0.1404,0.06347451067123742
56.79583021385534,5,3,4,0.098,0.1,0.06699446834665028,0.1,0.6407165763574035
57.04180113962659,2,4,2,0.083,0.1124,0.14509065765212048,0.1404,0.06347451067123742
57.27936282235694,4,1,3,0.1139,0.1049,0.14582052858020897,0.1125,0.0
57.38126300179334,3,4,4,0.0982,0.1,0.09691917639827904,0.1,0.012606435917284086
57.400256039994154,5,2,2,0.098,0.1,0.06699446834665028,0.1,0.6407165763574035
59.43005956015812,3,2,2,0.0982,0.1,0.09691917639827904,0.1,0.012606435917284086
59.79294801506551,1,4,2,0.126,0.0956,0.18976644130301168,0.0946,0.033506579674886655
59.895165556565814,1,1,3,0.0793,0.1077,0.0962661339889367,0.1092,0.04556010173614951
61.12397739872993,5,1,4,0.098,0.1,0.06699446834665028,0.1,0.6407165763574035
61.40615300107481,1,1,3,0.0901,0.1092,0.09887830362630609,0.1118,0.03638173172619706
62.76493927117898,4,2,4,0.1139,0.1049,0.14582052858020897,0.1125,0.0
64.38103914552897,1,1,3,0.1012,0.1106,0.10548555623847572,0.1088,0.027424527258653103
64.44954246774404,4,1,2,0.1139,0.1049,0.14582052858020897,0.1125,0.0
64.82815333010896,1,4,1,0.1012,0.1106,0.10548555623847572,0.1088,0.027424527258653103
65.49935219183679,1,4,3,0.1012,0.1106,0.10548555623847572,0.1088,0.027424527258653103
65.9282890145832,3,2,3,0.0982,0.1,0.09691917639827904,0.1,0.012606435917284086
68.223981328505,3,2,2,0.0982,0.1,0.09691917639827904,0.1,0.012606435917284086
68.41186359201072,3,1,2,0.0982,0.1,0.09691917639827904,0.1,0.012606435917284086
68.76052594425795,4,2,3,0.1139,0.1049,0.14582052858020897,0.1125,0.0
68.81380688227064,3,4,4,0.0982,0.1,0.09691917639827904,0.1,0.012606435917284086
70.39017380889561,4,3,2,0.1139,0.1049,0.14582052858020897,0.1125,0.0
72.03451263654496,2,5,1,0.083,0.1124,0.14509065765212048,0.1404,0.06347451067123742
73.37153341641651,5,4,4,0.098,0.1,0.06699446834665028,0.1,0.6407165763574035
73.8823476313433,3,2,4,0.0982,0.1,0.09691917639827904,0.1,0.012606435917284086
74.71107087395157,5,1,4,0.098,0.1,0.06699446834665028,0.1,0.6407165763574035
79.02178877949832,5,2,3,0.098,0.1,0.06699446834665028,0.1,0.6407165763574035
82.27202337227683,1,4,1,0.1012,0.1106,0.10548555623847572,0.1088,0.027424527258653103
82.84992951325185,1,2,2,0.1012,0.1106,0.10548555623847572,0.1088,0.027424527258653103
83.21598534847456,4,4,5,0.1032,0.1,0.15938076213890595,0.1,0.003206900364923145
84.77864308801772,2,1,2,0.083,0.1124,0.14509065765212048,0.1404,0.06347451067123742
87.56649287384508,2,4,1,0.083,0.1124,0.14509065765212048,0.1404,0.06347451067123742
88.07093040150822,4,5,1,0.1032,0.1,0.15938076213890595,0.1,0.003206900364923145
92.144246047447,4,3,1,0.1032,0.1,0.15938076213890595,0.1,0.003206900364923145
