epoch,time,bee1_id,bee2_id,task_id,production_count,suppression_count
0,1,1,1,2,1,0
0,1,5,5,3,1,0
2,3,5,4,1,0,1
2,3,5,5,5,1,0
3,4,2,2,3,1,0
3,4,2,2,4,1,0
4,5,5,5,2,1,0
5,6,3,2,4,0,1
5,6,5,5,4,1,0
6,7,1,5,4,0,1
6,7,4,1,2,0,1
7,8,3,2,4,0,1
10,11,4,4,3,1,0
12,13,1,5,4,0,1
14,15,5,5,3,1,0
16,17,1,5,4,0,1
16,17,2,5,4,0,1
17,18,1,2,4,0,1
17,18,4,4,4,1,0
18,19,2,2,2,1,0
20,21,1,1,5,1,0
20,21,1,4,4,0,1
21,22,4,4,5,1,0
22,23,1,4,5,0,1
24,25,2,2,1,1,0
24,25,4,1,5,0,1
26,27,5,5,4,1,0
28,29,3,3,1,1,0
29,30,2,2,3,1,0
33,34,5,5,3,1,0
34,35,2,2,2,1,0
34,35,4,1,5,0,1
35,36,1,4,5,0,1
36,37,4,4,3,1,0
37,38,3,4,3,0,1
38,39,2,5,4,0,1
38,39,4,5,4,0,1
38,39,5,5,2,1,0
38,39,5,5,3,1,0
41,42,2,2,1,1,0
43,44,1,1,1,1,0
43,44,5,5,5,1,0
44,45,4,4,1,1,0
45,46,1,3,1,0,1
45,46,1,4,1,0,1
46,47,3,2,1,0,1
46,47,4,4,1,1,0
47,48,1,3,1,0,1
50,51,1,4,1,0,1
50,51,3,3,2,2,0
51,52,1,4,1,0,1
51,52,2,2,3,1,0
51,52,4,4,3,1,0
53,54,1,1,3,1,0
53,54,2,2,2,1,0
54,55,3,3,2,1,0
54,55,4,4,3,1,0
54,55,5,4,1,0,1
55,56,2,2,5,1,0
55,56,2,4,1,0,1
55,56,5,5,5,1,0
56,57,3,4,4,0,1
56,57,5,5,5,1,0
57,58,1,1,2,1,0
57,58,2,5,5,0,1
58,59,4,5,2,0,1
59,60,3,2,5,0,1
59,60,4,4,1,1,0
62,63,2,5,5,0,1
63,64,2,2,3,1,0
63,64,3,4,1,0,1
65,66,2,4,4,0,1
65,66,3,3,2,1,0
65,66,5,5,4,1,0
68,69,2,2,3,1,0
69,70,1,2,1,0,1
71,72,2,3,2,0,1
72,73,2,4,1,0,1
73,74,4,5,4,0,1
75,76,3,5,4,0,1
78,79,1,4,3,0,1
78,79,2,3,2,0,1
78,79,2,5,4,0,1
81,82,4,4,3,1,0
81,82,5,5,2,1,0
81,82,5,5,4,1,0
85,86,1,4,3,0,1
86,87,3,3,2,1,0
87,88,1,5,5,0,1
87,88,2,4,3,0,1
87,88,5,5,5,1,0
88,89,5,3,1,0,1
89,90,4,2,4,0,1
