time,bee1_id,bee2_id,task_id,task_1,task_2,task_3,task_4,task_5
0.0,1,0,0,0.0829,0.1106,0.07790411800860479,0.0803,0.0
0.0,2,0,0,0.0734,0.0815,0.09292409342347879,0.0535,0.27933208006192634
0.0,3,0,0,0.1047,0.1003,0.09438383527965581,0.1227,0.0
0.0,4,0,0,0.1401,0.0924,0.10590811309157959,0.1209,0.0014375760256552029
0.0,5,0,0,0.0948,0.108,0.15872771972956362,0.1036,0.08116775406391684
2.662529929100498,2,2,2,0.0849,0.1242,0.08105408727719729,0.0444,0.2726971137896716
2.7437436776849697,4,4,3,0.1736,0.0954,0.13498770743700061,0.1092,0.00641380072984629
2.7673926639566613,4,4,4,0.1404,0.0891,0.10214351567301783,0.0914,0.0030963175937188986
3.7731963344914483,5,5,4,0.1041,0.0956,0.08366625691456668,0.1324,0.07785027092778946
6.466602871412073,1,1,1,0.1172,0.0982,0.08347418561770129,0.0753,0.0
7.180027348304964,2,4,1,0.0849,0.1242,0.08105408727719729,0.0444,0.2726971137896716
7.662501976193279,2,5,4,0.0849,0.1242,0.08105408727719729,0.0444,0.2726971137896716
8.772750427089303,1,1,3,0.128,0.1011,0.09303933620159803,0.1009,0.0
9.018269374835974,5,4,3,0.1041,0.0956,0.08366625691456668,0.1324,0.07785027092778946
9.571559514456677,1,1,4,0.1179,0.1047,0.08266748617086662,0.1202,0.0
11.007968063892994,5,5,5,0.0982,0.1,0.09691917639827904,0.1,0.01769324339267942
11.090128238689765,3,3,4,0.0545,0.1043,0.09611247695144437,0.1516,0.0
11.564576779343396,5,5,1,0.0985,0.1005,0.10544714197910264,0.122,0.024881123520955437
13.171970201461477,3,3,3,0.1187,0.1059,0.09830208973570989,0.088,0.0
14.551542138640546,4,5,4,0.1404,0.0891,0.10214351567301783,0.0914,0.0030963175937188986
14.7398976159081,4,4,3,0.1662,0.0918,0.13998156115550092,0.1146,0.00641380072984629
15.811350207712255,2,2,3,0.0866,0.1196,0.0912338660110633,0.0542,0.19849607431162225
18.35836670303548,3,3,2,0.0843,0.1188,0.10233558696988322,0.0985,0.0
19.79975500427453,2,2,3,0.0808,0.1162,0.0920021511985249,0.0444,0.21884330421320358
19.891536262852767,5,5,4,0.1004,0.0969,0.0956899200983405,0.1284,0.045781267278558004
