epoch,bee_id,task_id,accuracies
0,1,1,0.09192532267977874
1,1,1,0.19572065150583898
2,1,1,0.20943454210202828
3,1,1,0.21316072526121696
4,1,1,0.21412108174554395
5,1,1,0.2081284572833436
6,1,1,0.1988322065150584
7,1,1,0.2284880147510756
8,1,1,0.26955285802089735
9,1,1,0.2407421634910879
10,1,1,0.2683236017209588
11,1,1,0.2814228641671789
12,1,1,0.28445759065765214
13,1,1,0.27289489858635524
14,1,1,0.3204133374308543
15,1,1,0.3368162261831592
16,1,1,0.32002919483712355
17,1,1,0.3466118623232944
18,1,1,0.34465273509526734
19,1,1,0.3824139520590043
20,1,1,0.36954517516902274
21,1,1,0.38898279041180084
22,1,1,0.4013521819299324
23,1,1,0.4046942224953903
24,1,1,0.41437461585740626
25,1,1,0.4074216349108789
26,1,1,0.42536109403810696
27,1,1,0.4344268592501537
28,1,1,0.4426859250153657
29,1,1,0.44518285187461587
30,1,1,0.4472572218807621
31,1,1,0.44111094038106946
32,1,1,0.45394130301167795
33,1,1,0.44986939151813155
34,1,1,0.46131684081130914
35,1,1,0.4734941610325753
36,1,1,0.44652735095267365
37,1,1,0.48117701290719117
38,1,1,0.49527504609711126
39,1,1,0.48428856791641056
40,1,1,0.48509526736324526
41,1,1,0.4899354640442532
42,1,1,0.4812538414259373
43,1,1,0.4981561155500922
44,1,1,0.4955055316533497
45,1,1,0.5066072526121697
46,1,1,0.5137138905961893
47,1,1,0.512138905961893
48,1,1,0.5188229870928088
49,1,1,0.5221650276582668
50,1,1,0.5133297480024586
51,1,1,0.526659496004917
52,1,1,0.534880147510756
53,1,1,0.5220113706207744
54,1,1,0.5422172710510141
55,1,1,0.5446373693915181
56,1,1,0.5425245851259988
57,1,1,0.5425245851259988
58,1,1,0.5351490473263676
59,1,1,0.5425245851259988
60,1,1,0.552819606637984
61,1,1,0.5476720958819914
62,1,1,0.5517440073755377
63,1,1,0.5352642901044868
64,1,1,0.563460356484327
65,1,1,0.5752535341118623
66,1,1,0.5668023970497849
67,1,1,0.5703365089121082
68,1,1,0.5694145666871543
69,1,1,0.5744852489244008
70,1,1,0.5843961278426552
71,1,1,0.5749078057775046
72,1,1,0.5718730792870313
73,1,1,0.5719114935464045
74,1,1,0.5777120467117394
75,1,1,0.5878149969268592
76,1,1,0.5910802089735709
77,1,1,0.5734480639213276
78,1,1,0.5837814996926859
79,1,1,0.5910417947141979
80,1,1,0.5965350338045482
81,1,1,0.5977258758451137
