time,bee1_id,bee2_id,task_id,task_1
0.17096624447230085,1,1,1,0.19426090964966194
0.19726915172844733,1,1,1,0.19456822372464658
0.24836814193893064,1,1,1,0.19618162261831593
0.40578063328471364,1,1,1,0.19610479409956977
0.5776404499168701,1,1,1,0.17693607867240319
0.612213656425951,1,1,1,0.1960279655808236
0.7649471980090206,1,1,1,0.1958743085433313
1.0458239848337851,1,1,1,0.19572065150583898
1.1079727521326583,1,1,1,0.2008681622618316
1.3108836397567631,1,1,1,0.20386447449293177
1.555626318844008,1,1,1,0.18150737553779964
1.6829586039631295,1,1,1,0.1958743085433313
1.9214082460674287,1,1,1,0.19579748002458514
2.0977019658078646,1,1,1,0.20943454210202828
2.170302705633238,1,1,1,0.21035648432698217
2.1910125501711715,1,1,1,0.21408266748617086
2.192829265127206,1,1,1,0.1987937922556853
2.2287319365975247,1,1,1,0.19618162261831593
2.229872831985631,1,1,1,0.19625845113706208
2.549909645749077,1,1,1,0.20935771358328212
2.708093857057792,1,1,1,0.21600338045482484
2.7377470556600776,1,1,1,0.196220036877689
2.742974640584164,1,1,1,0.19687307928703135
3.1348534554183405,1,1,1,0.21316072526121696
3.9646188522949863,1,1,1,0.19948524892440073
4.252062240415695,1,1,1,0.21412108174554395
4.434946188896076,1,1,1,0.19871696373693915
4.567848489534065,1,1,1,0.2371696373693915
5.149197183712209,1,1,1,0.2081284572833436
5.233758231340004,1,1,1,0.22418561770129072
5.575156211583011,1,1,1,0.23613245236631838
6.165615477587005,1,1,1,0.1988322065150584
6.304680606165246,1,1,1,0.2426244622003688
6.533533214147704,1,1,1,0.19718039336201598
6.73837798850463,1,1,1,0.20205900430239704
6.783986645255317,1,1,1,0.24293177627535342
7.088064479295593,1,1,1,0.2284880147510756
7.303503101462128,1,1,1,0.24681161647203442
7.5340934299990625,1,1,1,0.2520743700061463
7.766851597174311,1,1,1,0.2784265519360787
7.828469383169059,1,1,1,0.20113706207744314
8.044004516028856,1,1,1,0.26955285802089735
8.128799892053031,1,1,1,0.23398125384142593
8.184694567445714,1,1,1,0.26655654578979715
8.25826415500311,1,1,1,0.22583743085433314
8.47230042412859,1,1,1,0.20885832821143208
8.974403761023906,1,1,1,0.2630224339274739
9.011442477302788,1,1,1,0.2407421634910879
9.182348413174036,1,1,1,0.23770743700061464
9.483220354576869,1,1,1,0.2837277197295636
9.596455808437891,1,1,1,0.28361247695144437
9.722977567713125,1,1,1,0.2268362015980332
9.769260135697271,1,1,1,0.29144898586355256
9.78325121478387,1,1,1,0.23252151198524892
9.842713095075391,1,1,1,0.24089582052858022
9.956657733023027,1,1,1,0.27796558082360173
10.454988437561166,1,1,1,0.2683236017209588
11.033671197102793,1,1,1,0.2814228641671789
11.035757146063265,1,1,1,0.2765826674861709
11.165204631917693,1,1,1,0.2555700676090965
11.354879232076017,1,1,1,0.2713583282114321
11.435992182582767,1,1,1,0.3115780577750461
11.437229428029687,1,1,1,0.28388137676705594
11.477676837293359,1,1,1,0.3134987707437001
11.807104555979931,1,1,1,0.286339889366933
12.007405790127423,1,1,1,0.28445759065765214
12.545610741958134,1,1,1,0.27865703749231713
12.551046172079221,1,1,1,0.2547633681622618
13.227532159348117,1,1,1,0.27289489858635524
13.292420511914209,1,1,1,0.2995159803318992
13.322537141084679,1,1,1,0.3078134603564843
13.71302418796747,1,1,1,0.30927320221266136
13.894321811113448,1,1,1,0.3047019053472649
13.970913261408977,1,1,1,0.2932160417947142
14.118107979086622,1,1,1,0.3204133374308543
14.290347902076771,1,1,1,0.29344652735095267
15.08226172205441,1,1,1,0.3368162261831592
15.16723320091076,1,1,1,0.32406269207129684
15.400440701604005,1,1,1,0.34430700676090964
15.440374366090046,1,1,1,0.3164182544560541
15.766213420508903,1,1,1,0.3414259373079287
16.204606244110817,1,1,1,0.32002919483712355
16.210708444004023,1,1,1,0.33796865396435155
16.303925451461453,1,1,1,0.33931315304240933
16.64024121959806,1,1,1,0.33028580208973574
16.719005635992172,1,1,1,0.3614781807006761
16.958637179581782,1,1,1,0.3268285187461586
16.966365958832537,1,1,1,0.36101720958819916
17.009361281829342,1,1,1,0.3466118623232944
17.476443269528517,1,1,1,0.351259987707437
17.488662686787105,1,1,1,0.33520282728948986
