time,bee1_id,bee2_id,task_id,task_1,task_2,task_3,task_4,task_5
0.0,1,0,0,0.0916,0.0968,0.06588045482483097,0.1414,0.025876368461793652
0.0,2,0,0,0.1418,0.1011,0.06219268592501537,0.0965,0.0
0.0,3,0,0,0.1147,0.0953,0.1109019668100799,0.0695,0.03604998341258432
0.0,4,0,0,0.1403,0.103,0.0875460971112477,0.0851,0.0
0.0,5,0,0,0.0899,0.0976,0.0632298709280885,0.0461,0.5766891518301449
1.2142790364229084,1,1,3,0.0631,0.0904,0.12818838352796558,0.1031,0.026761030631427624
3.2618286167171098,5,5,2,0.1171,0.2253,0.07794253226797787,0.1145,0.6164989494636736
3.280018297574884,4,5,2,0.1403,0.103,0.0875460971112477,0.0851,0.0
4.437430547658775,4,4,4,0.1098,0.0975,0.0812077443146896,0.6004,0.0
5.301491334675401,5,5,5,0.098,0.1,0.06699446834665028,0.1,0.6450293044343691
5.3182152761103145,3,3,4,0.0716,0.0915,0.10371850030731407,0.6222,0.1161119097644587
5.577983644906915,1,5,5,0.0631,0.0904,0.12818838352796558,0.1031,0.026761030631427624
6.247261560940181,2,3,1,0.1418,0.1011,0.06219268592501537,0.0965,0.0
6.260669030831222,5,4,4,0.098,0.1,0.06699446834665028,0.1,0.6450293044343691
6.523603062712352,2,2,4,0.1018,0.0974,0.07045175169022741,0.6071,0.002322238195289174
9.718537916424518,4,2,4,0.1098,0.0975,0.0812077443146896,0.6004,0.0
10.929148314359853,4,5,1,0.1098,0.0975,0.0812077443146896,0.6004,0.0
13.35090410333084,2,3,4,0.1018,0.0974,0.07045175169022741,0.6071,0.002322238195289174
14.064980264886964,2,4,4,0.1018,0.0974,0.07045175169022741,0.6071,0.002322238195289174
14.744117826328303,2,4,4,0.1018,0.0974,0.07045175169022741,0.6071,0.002322238195289174
14.974531922276148,2,3,4,0.1018,0.0974,0.07045175169022741,0.6071,0.002322238195289174
16.851607973989278,3,2,4,0.0716,0.0915,0.10371850030731407,0.6222,0.1161119097644587
17.059210647252993,1,1,5,0.098,0.1,0.06699446834665028,0.1,0.6425964834678757
17.44809305073901,1,4,3,0.098,0.1,0.06699446834665028,0.1,0.6425964834678757
18.723457139810495,2,3,4,0.1018,0.0974,0.07045175169022741,0.6071,0.002322238195289174
20.278511828135652,3,3,1,0.4954,0.0936,0.10498617086662569,0.4047,0.08736038925135464
20.542891643276146,1,5,5,0.098,0.1,0.06699446834665028,0.1,0.6425964834678757
20.761405379004948,4,2,4,0.1098,0.0975,0.0812077443146896,0.6004,0.0
20.857172904123523,5,1,5,0.098,0.1,0.06699446834665028,0.1,0.6450293044343691
22.30826144116829,3,5,5,0.4954,0.0936,0.10498617086662569,0.4047,0.08736038925135464
22.70519259173644,2,5,2,0.1018,0.0974,0.07045175169022741,0.6071,0.002322238195289174
24.066897391462273,2,2,5,0.098,0.1,0.06699446834665028,0.1,0.4859006966714586
25.01257798567504,2,4,4,0.098,0.1,0.06699446834665028,0.1,0.4859006966714586
25.700900421770093,3,4,4,0.4954,0.0936,0.10498617086662569,0.4047,0.08736038925135464
26.596624284531675,3,5,5,0.4954,0.0936,0.10498617086662569,0.4047,0.08736038925135464
26.839170198658707,5,3,1,0.098,0.1,0.06699446834665028,0.1,0.6450293044343691
27.33817443659952,4,3,1,0.1098,0.0975,0.0812077443146896,0.6004,0.0
27.666477385121624,5,3,4,0.098,0.1,0.06699446834665028,0.1,0.6450293044343691
28.608022274226336,3,4,4,0.4954,0.0936,0.10498617086662569,0.4047,0.08736038925135464
