epoch,bee_id,task_id,accuracies
0,1,1,0.09868623232944068
1,1,1,0.19606637984019668
2,1,1,0.1869622003687769
3,1,1,0.1939535955746773
4,1,1,0.19710356484326982
5,1,1,0.19744929317762752
6,1,1,0.2069760295021512
7,1,1,0.23248309772587583
8,1,1,0.2321757836508912
9,1,1,0.254840196681008
10,1,1,0.27512292562999385
11,1,1,0.24911647203441917
12,1,1,0.29705746773202213
13,1,1,0.28722341733251383
14,1,1,0.3282498463429625
15,1,1,0.3265980331899201
16,1,1,0.35671481253841425
17,1,1,0.35844345421020285
18,1,1,0.40511677934849416
19,1,1,0.3980869698832207
20,1,1,0.4271665642286417
21,1,1,0.4139904732636755
22,1,1,0.3865242778119238
23,1,1,0.44779502151198525
24,1,1,0.4265519360786724
25,1,1,0.4282421634910879
26,1,1,0.45578518746158575
27,1,1,0.43296711739397664
28,1,1,0.47076674861708667
29,1,1,0.44522126613398894
30,1,1,0.47522280270436384
31,1,1,0.4697295636140135
32,1,1,0.4873617086662569
33,1,1,0.4729179471419791
34,1,1,0.4650046097111248
35,1,1,0.49177934849416105
36,1,1,0.4718039336201598
37,1,1,0.5107559926244623
38,1,1,0.49946220036877687
39,1,1,0.5142516902274125
40,1,1,0.5049170251997541
41,1,1,0.506299938537185
42,1,1,0.5232406269207129
43,1,1,0.522318684695759
44,1,1,0.5233558696988322
45,1,1,0.5207052858020897
46,1,1,0.5298478795328826
47,1,1,0.541641057160418
48,1,1,0.5442532267977873
49,1,1,0.5510141364474493
50,1,1,0.5240473263675476
51,1,1,0.541679471419791
52,1,1,0.5343039336201598
53,1,1,0.5547403196066379
54,1,1,0.564459127228027
55,1,1,0.5505147510755992
56,1,1,0.5503995082974801
57,1,1,0.5538952059004303
58,1,1,0.5603103872157345
59,1,1,0.5611170866625691
60,1,1,0.5749846342962508
61,1,1,0.561539643515673
62,1,1,0.5684542102028273
63,1,1,0.5701060233558697
64,1,1,0.5665334972341733
65,1,1,0.5688767670559312
66,1,1,0.5826674861708666
67,1,1,0.5718730792870313
68,1,1,0.5891210817455439
69,1,1,0.5810540872771973
70,1,1,0.5933466502765826
