epoch,bee_id,task_id,accuracies
0,1,1,0.06891518131530425
1,1,1,0.19460663798401967
2,1,1,0.19606637984019668
3,1,1,0.2038260602335587
4,1,1,0.20163644744929318
5,1,1,0.21631069452980947
6,1,1,0.23206054087277198
7,1,1,0.24081899200983406
8,1,1,0.23083128457283345
9,1,1,0.22637523048555624
10,1,1,0.26210049170252
11,1,1,0.28011677934849416
12,1,1,0.2939074984634296
13,1,1,0.27804240934234786
14,1,1,0.31019514443761526
15,1,1,0.32164259373079285
16,1,1,0.31480485556238474
17,1,1,0.3345881991395206
18,1,1,0.33985095267363247
19,1,1,0.3861785494775661
20,1,1,0.3712738168408113
21,1,1,0.40054548248309774
22,1,1,0.3716579594345421
23,1,1,0.4037338660110633
24,1,1,0.4123386601106331
25,1,1,0.4123386601106331
26,1,1,0.43127688998156116
27,1,1,0.4258220651505839
28,1,1,0.4361555009219422
29,1,1,0.4555162876459742
30,1,1,0.4386140135218193
31,1,1,0.44560540872771975
32,1,1,0.4349262446220037
33,1,1,0.4557467732022127
34,1,1,0.45628457283343576
35,1,1,0.4583973570989551
36,1,1,0.46688690842040564
37,1,1,0.4907421634910879
38,1,1,0.47503073140749846
39,1,1,0.4912415488629379
40,1,1,0.5027274124154887
41,1,1,0.49988475722188075
42,1,1,0.5076060233558697
43,1,1,0.4899738783036263
44,1,1,0.5215503995082975
45,1,1,0.49339274738783034
46,1,1,0.5067609096496619
47,1,1,0.5177858020897357
48,1,1,0.522779655808236
49,1,1,0.5318454210202828
50,1,1,0.5066456668715427
51,1,1,0.5301936078672403
52,1,1,0.5321911493546404
53,1,1,0.5293100799016595
54,1,1,0.5375691456668715
55,1,1,0.5479409956976029
56,1,1,0.5502074370006146
57,1,1,0.5442148125384143
58,1,1,0.5517824216349109
59,1,1,0.5449446834665027
60,1,1,0.5623079287031346
61,1,1,0.5514366933005531
62,1,1,0.5596573448063922
63,1,1,0.5605024585125998
64,1,1,0.5631914566687154
65,1,1,0.5650353411186232
66,1,1,0.5727950215119852
67,1,1,0.566379840196681
68,1,1,0.5636524277811924
69,1,1,0.5600799016594961
70,1,1,0.5674554394591272
71,1,1,0.5751382913337431
72,1,1,0.5861631837738168
73,1,1,0.5764827904118008
74,1,1,0.5907728948985863
75,1,1,0.5883143822987092
76,1,1,0.5970344191763983
77,1,1,0.5858174554394592
78,1,1,0.5746773202212662
79,1,1,0.5883912108174555
80,1,1,0.5856253841425937
81,1,1,0.5959972341733252
82,1,1,0.5871235402581438
83,1,1,0.6013368162261832
84,1,1,0.5981100184388445
85,1,1,0.5972649047326367
86,1,1,0.611439766441303
87,1,1,0.6047940995697603
88,1,1,0.6150891210817455
89,1,1,0.6030270436385986
90,1,1,0.6151275353411186
91,1,1,0.6151275353411186
92,1,1,0.6055239704978488
93,1,1,0.6077135832821143
94,1,1,0.6190457897971727
95,1,1,0.6143976644130301
96,1,1,0.626459741856177
97,1,1,0.6134757221880762
98,1,1,0.6134757221880762
99,1,1,0.6202366318377381
100,1,1,0.6138982790411801
101,1,1,0.6261908420405654
102,1,1,0.6204287031346035
103,1,1,0.6225799016594961
104,1,1,0.6294176398279041
105,1,1,0.6253841425937308
106,1,1,0.6218500307314075
107,1,1,0.6294560540872772
108,1,1,0.6131684081130916
109,1,1,0.6243853718500307
110,1,1,0.6188153042409342
111,1,1,0.6213506453595574
112,1,1,0.6359480639213276
113,1,1,0.6268822987092809
114,1,1,0.6294176398279041
115,1,1,0.6335663798401967
116,1,1,0.6372541487400123
117,1,1,0.638521819299324
118,1,1,0.6252304855562385
119,1,1,0.6396358328211432
120,1,1,0.6302627535341119
121,1,1,0.6367547633681623
122,1,1,0.6371773202212662
123,1,1,0.6398279041180086
124,1,1,0.6398279041180086
125,1,1,0.6429010448678549
126,1,1,0.6112092808850645
127,1,1,0.6419022741241549
128,1,1,0.6392132759680393
129,1,1,0.640019975414874
130,1,1,0.6428242163491088
131,1,1,0.6318377381684082
132,1,1,0.6432083589428396
133,1,1,0.6490857406269207
134,1,1,0.6336432083589428
135,1,1,0.648740012292563
136,1,1,0.6391748617086662
137,1,1,0.639021204671174
138,1,1,0.6491625691456668
139,1,1,0.647318684695759
140,1,1,0.6418254456054088
141,1,1,0.6474339274738783
142,1,1,0.6444376152427781
143,1,1,0.6428242163491088
144,1,1,0.6354486785494776
145,1,1,0.6471266133988937
146,1,1,0.6513521819299324
147,1,1,0.6551936078672403
148,1,1,0.655039950829748
149,1,1,0.6547326367547633
150,1,1,0.6553856791641057
151,1,1,0.6435156730178242
152,1,1,0.6525430239704979
153,1,1,0.6473570989551322
154,1,1,0.6591886908420406
155,1,1,0.6533497234173326
156,1,1,0.6558082360172096
157,1,1,0.651659496004917
158,1,1,0.6487015980331899
159,1,1,0.6543869084204057
160,1,1,0.6573832206515058
161,1,1,0.6562307928703135
162,1,1,0.6556161647203442
163,1,1,0.656999078057775
164,1,1,0.6688306699446834
165,1,1,0.6577673632452367
166,1,1,0.6605331899200984
167,1,1,0.6551167793484942
168,1,1,0.663759987707437
169,1,1,0.6630685310387215
170,1,1,0.6650660725261217
171,1,1,0.6599185617701291
172,1,1,0.6681007990165949
173,1,1,0.6620313460356484
174,1,1,0.668139213275968
175,1,1,0.6613014751075599
176,1,1,0.6600338045482483
177,1,1,0.6685617701290719
178,1,1,0.6638752304855562
179,1,1,0.6607636754763369
180,1,1,0.6685617701290719
181,1,1,0.6678318992009834
182,1,1,0.6631069452980947
183,1,1,0.6705977258758451
184,1,1,0.6702519975414875
185,1,1,0.6664489858635525
186,1,1,0.6747848801475107
187,1,1,0.6670636140135218
188,1,1,0.6741702519975414
189,1,1,0.6614935464044254
190,1,1,0.6673709280885064
191,1,1,0.6747464658881377
192,1,1,0.6655654578979717
193,1,1,0.6497771972956361
194,1,1,0.6734019668100799
195,1,1,0.6717501536570375
196,1,1,0.6720958819913952
197,1,1,0.6709434542102028
198,1,1,0.6786647203441918
199,1,1,0.6720958819913952
200,1,1,0.6764366933005531
201,1,1,0.6699830977258758
202,1,1,0.6775122925629994
203,1,1,0.6721342962507683
204,1,1,0.6770129071911494
205,1,1,0.6754379225568531
206,1,1,0.6679471419791027
207,1,1,0.6824677320221266
208,1,1,0.6776659496004918
209,1,1,0.6735556238475722
210,1,1,0.6747080516287646
211,1,1,0.6703672403196066
212,1,1,0.6738629379225568
213,1,1,0.6755915795943455
214,1,1,0.6707129686539643
215,1,1,0.6707129686539643
216,1,1,0.6843500307314075
217,1,1,0.678779963122311
218,1,1,0.678318992009834
219,1,1,0.6838122311001844
220,1,1,0.6787415488629379
221,1,1,0.673939766441303
222,1,1,0.6736708666256914
223,1,1,0.6775507068223725
224,1,1,0.677320221266134
225,1,1,0.6683696988322065
226,1,1,0.6800476336816226
227,1,1,0.6819299323909035
228,1,1,0.6857713583282115
229,1,1,0.6803549477566072
230,1,1,0.6809311616472035
231,1,1,0.683620159803319
232,1,1,0.6817378610940381
233,1,1,0.6699830977258758
234,1,1,0.681699446834665
235,1,1,0.6797787338660111
236,1,1,0.6872695144437615
237,1,1,0.6868085433312846
238,1,1,0.6815842040565457
239,1,1,0.6858481868469576
240,1,1,0.6872311001843885
241,1,1,0.681699446834665
242,1,1,0.6781269207129687
243,1,1,0.6712507682851875
244,1,1,0.6863475722188076
245,1,1,0.6812768899815611
246,1,1,0.6818146896127842
247,1,1,0.6793177627535341
248,1,1,0.6873463429625076
249,1,1,0.6838122311001844
250,1,1,0.6879225568531039
251,1,1,0.6886140135218193
252,1,1,0.6845036877688998
253,1,1,0.6901505838967424
254,1,1,0.6893054701905347
255,1,1,0.6848878303626306
256,1,1,0.6960663798401967
257,1,1,0.6850414874001229
258,1,1,0.67490012292563
259,1,1,0.6791256914566687
