time,bee1_id,bee2_id,task_id,task_1,task_2,task_3,task_4,task_5
0.0,1,0,0,0.0475,0.094,0.07052858020897357,0.0772,0.0
0.0,2,0,0,0.0901,0.1045,0.09330823601720958,0.101,0.0
0.0,3,0,0,0.1169,0.0998,0.09599723417332513,0.1182,0.044122525710494305
0.0,4,0,0,0.0899,0.0989,0.15845881991395205,0.1202,0.0014375760256552029
0.0,5,0,0,0.1688,0.0958,0.08063153042409342,0.1213,0.0
0.9747002502440686,4,3,1,0.0899,0.0989,0.15845881991395205,0.1202,0.0014375760256552029
1.7622098903730334,2,4,4,0.0901,0.1045,0.09330823601720958,0.101,0.0
2.5420558471419143,5,2,3,0.1688,0.0958,0.08063153042409342,0.1213,0.0
3.705675598998738,4,5,1,0.0899,0.0989,0.15845881991395205,0.1202,0.0014375760256552029
4.221891177624942,3,4,4,0.1169,0.0998,0.09599723417332513,0.1182,0.044122525710494305
4.519586001020179,1,1,4,0.093,0.1001,0.06572679778733866,0.7955,0.0
7.086549011818574,4,5,1,0.0899,0.0989,0.15845881991395205,0.1202,0.0014375760256552029
7.28419235975426,1,5,1,0.093,0.1001,0.06572679778733866,0.7955,0.0
7.502528712145556,5,2,3,0.1688,0.0958,0.08063153042409342,0.1213,0.0
7.599785653844352,2,3,4,0.0901,0.1045,0.09330823601720958,0.101,0.0
7.868487746187806,3,1,4,0.1169,0.0998,0.09599723417332513,0.1182,0.044122525710494305
10.490621342199598,1,2,1,0.093,0.1001,0.06572679778733866,0.7955,0.0
11.131516716455925,4,5,2,0.0899,0.0989,0.15845881991395205,0.1202,0.0014375760256552029
12.64276072294499,2,4,2,0.0901,0.1045,0.09330823601720958,0.101,0.0
12.688383953309655,5,1,4,0.1688,0.0958,0.08063153042409342,0.1213,0.0
15.356120390865538,1,4,3,0.093,0.1001,0.06572679778733866,0.7955,0.0
15.428813125461646,3,1,4,0.1169,0.0998,0.09599723417332513,0.1182,0.044122525710494305
15.939679759241766,5,5,1,0.9004,0.0976,0.07828826060233558,0.0843,0.0
16.002856331342766,5,3,2,0.9004,0.0976,0.07828826060233558,0.0843,0.0
16.131317661797137,4,5,1,0.0899,0.0989,0.15845881991395205,0.1202,0.0014375760256552029
16.21874068886901,1,5,1,0.093,0.1001,0.06572679778733866,0.7955,0.0
16.33171224208917,2,1,4,0.0901,0.1045,0.09330823601720958,0.101,0.0
16.52809764561923,1,4,1,0.093,0.1001,0.06572679778733866,0.7955,0.0
17.751179242741376,3,4,4,0.1169,0.0998,0.09599723417332513,0.1182,0.044122525710494305
19.457527958251212,5,3,4,0.9004,0.0976,0.07828826060233558,0.0843,0.0
22.214599549178054,3,3,2,0.102,0.3374,0.09945451751690228,0.0998,0.0035386486785358843
22.505979372022626,5,3,3,0.9004,0.0976,0.07828826060233558,0.0843,0.0
24.371330694725543,1,2,2,0.093,0.1001,0.06572679778733866,0.7955,0.0
24.62472005147789,4,5,1,0.0899,0.0989,0.15845881991395205,0.1202,0.0014375760256552029
25.24872729527891,1,2,2,0.093,0.1001,0.06572679778733866,0.7955,0.0
25.463218822266253,3,4,3,0.102,0.3374,0.09945451751690228,0.0998,0.0035386486785358843
25.910267357407275,5,1,4,0.9004,0.0976,0.07828826060233558,0.0843,0.0
26.688182378538173,4,5,1,0.0899,0.0989,0.15845881991395205,0.1202,0.0014375760256552029
26.740940668982397,3,3,5,0.098,0.1,0.06699446834665028,0.1,0.877031958420878
27.43685893392009,5,1,4,0.9004,0.0976,0.07828826060233558,0.0843,0.0
28.770490315494786,2,1,4,0.0901,0.1045,0.09330823601720958,0.101,0.0
29.571477366677133,5,1,4,0.9004,0.0976,0.07828826060233558,0.0843,0.0
30.589254122255202,1,5,1,0.093,0.1001,0.06572679778733866,0.7955,0.0
30.59941073754088,3,1,4,0.098,0.1,0.06699446834665028,0.1,0.877031958420878
30.78435177543972,1,5,1,0.093,0.1001,0.06572679778733866,0.7955,0.0
31.32431640317657,5,5,1,0.9292,0.0987,0.0812077443146896,0.0787,0.0
31.378754460004394,4,1,4,0.0899,0.0989,0.15845881991395205,0.1202,0.0014375760256552029
31.542539563321657,2,5,1,0.0901,0.1045,0.09330823601720958,0.101,0.0
32.10940428230412,5,1,4,0.9292,0.0987,0.0812077443146896,0.0787,0.0
33.68787182244636,3,2,2,0.098,0.1,0.06699446834665028,0.1,0.877031958420878
34.02169397042704,5,4,4,0.9292,0.0987,0.0812077443146896,0.0787,0.0
35.48531612259237,3,1,4,0.098,0.1,0.06699446834665028,0.1,0.877031958420878
37.532777578605895,2,4,3,0.0901,0.1045,0.09330823601720958,0.101,0.0
37.63869875333582,3,1,4,0.098,0.1,0.06699446834665028,0.1,0.877031958420878
37.68780682746767,1,3,1,0.093,0.1001,0.06572679778733866,0.7955,0.0
37.916385329032906,5,4,3,0.9292,0.0987,0.0812077443146896,0.0787,0.0
38.39699500233387,5,3,2,0.9292,0.0987,0.0812077443146896,0.0787,0.0
38.66406826042164,1,2,3,0.093,0.1001,0.06572679778733866,0.7955,0.0
41.11256906220547,4,5,1,0.0899,0.0989,0.15845881991395205,0.1202,0.0014375760256552029
41.15570664974801,2,2,5,0.098,0.1,0.06699446834665028,0.1,0.885546831803605
42.55815206227424,3,2,5,0.098,0.1,0.06699446834665028,0.1,0.877031958420878
42.958165376458346,3,2,5,0.098,0.1,0.06699446834665028,0.1,0.877031958420878
44.46041377350081,5,3,4,0.9292,0.0987,0.0812077443146896,0.0787,0.0
44.63640963311475,2,5,3,0.098,0.1,0.06699446834665028,0.1,0.885546831803605
45.989458486767425,4,1,4,0.0899,0.0989,0.15845881991395205,0.1202,0.0014375760256552029
46.621544494610866,1,5,2,0.093,0.1001,0.06572679778733866,0.7955,0.0
46.72441207594397,3,2,5,0.098,0.1,0.06699446834665028,0.1,0.877031958420878
47.57159604264261,3,2,5,0.098,0.1,0.06699446834665028,0.1,0.877031958420878
49.88251123732173,3,2,5,0.098,0.1,0.06699446834665028,0.1,0.877031958420878
51.90043582458254,4,4,3,0.1224,0.0993,0.29479102642901045,0.0587,0.16366250138228464
52.182054714715,3,2,5,0.098,0.1,0.06699446834665028,0.1,0.877031958420878
53.2783577295169,2,3,5,0.098,0.1,0.06699446834665028,0.1,0.885546831803605
53.80523993557955,4,2,5,0.1224,0.0993,0.29479102642901045,0.0587,0.16366250138228464
54.08332821873059,2,3,5,0.098,0.1,0.06699446834665028,0.1,0.885546831803605
55.08497159805341,4,2,5,0.1224,0.0993,0.29479102642901045,0.0587,0.16366250138228464
57.15711076682007,2,3,5,0.098,0.1,0.06699446834665028,0.1,0.885546831803605
57.478436406514184,2,3,4,0.098,0.1,0.06699446834665028,0.1,0.885546831803605
58.46888414788897,2,3,5,0.098,0.1,0.06699446834665028,0.1,0.885546831803605
59.24857778209263,1,5,1,0.093,0.1001,0.06572679778733866,0.7955,0.0
60.422202702488065,4,2,5,0.1224,0.0993,0.29479102642901045,0.0587,0.16366250138228464
60.58518254075614,2,3,5,0.098,0.1,0.06699446834665028,0.1,0.885546831803605
60.87462884272406,4,3,5,0.1224,0.0993,0.29479102642901045,0.0587,0.16366250138228464
61.048746531153235,2,3,5,0.098,0.1,0.06699446834665028,0.1,0.885546831803605
61.143491124753155,4,2,1,0.1224,0.0993,0.29479102642901045,0.0587,0.16366250138228464
61.36571237237603,3,5,1,0.098,0.1,0.06699446834665028,0.1,0.877031958420878
65.5473558377937,3,2,5,0.098,0.1,0.06699446834665028,0.1,0.877031958420878
65.85643200115058,4,3,5,0.1224,0.0993,0.29479102642901045,0.0587,0.16366250138228464
71.65037117238435,2,3,5,0.098,0.1,0.06699446834665028,0.1,0.885546831803605
71.77953429613775,1,4,3,0.093,0.1001,0.06572679778733866,0.7955,0.0
73.61202734508909,3,2,5,0.098,0.1,0.06699446834665028,0.1,0.877031958420878
74.00605482398302,5,5,1,0.9356,0.0985,0.0849339274738783,0.0719,0.0
74.86967795713718,2,3,5,0.098,0.1,0.06699446834665028,0.1,0.885546831803605
74.91308366824795,4,2,2,0.1224,0.0993,0.29479102642901045,0.0587,0.16366250138228464
75.07239336027297,3,2,5,0.098,0.1,0.06699446834665028,0.1,0.877031958420878
75.45008532301837,3,1,4,0.098,0.1,0.06699446834665028,0.1,0.877031958420878
76.68893001662173,3,2,5,0.098,0.1,0.06699446834665028,0.1,0.877031958420878
76.79215689126569,4,3,2,0.1224,0.0993,0.29479102642901045,0.0587,0.16366250138228464
77.06379931211282,3,2,2,0.098,0.1,0.06699446834665028,0.1,0.877031958420878
78.46432026851382,3,2,5,0.098,0.1,0.06699446834665028,0.1,0.877031958420878
79.29041083065125,2,5,1,0.098,0.1,0.06699446834665028,0.1,0.885546831803605
79.97262905711942,3,1,4,0.098,0.1,0.06699446834665028,0.1,0.877031958420878
81.6798316468666,1,5,1,0.093,0.1001,0.06572679778733866,0.7955,0.0
82.01475375702645,1,1,4,0.0909,0.0995,0.06534265519360787,0.8062,0.016587415680636958
82.32477695331751,2,3,5,0.098,0.1,0.06699446834665028,0.1,0.885546831803605
83.69049779584638,3,2,5,0.098,0.1,0.06699446834665028,0.1,0.877031958420878
85.65466923086214,1,5,1,0.0909,0.0995,0.06534265519360787,0.8062,0.016587415680636958
85.9868457803687,2,1,4,0.098,0.1,0.06699446834665028,0.1,0.885546831803605
88.38856063247579,2,2,2,0.0983,0.2899,0.1090580823601721,0.0957,0.07895609863983191
88.44990340749176,3,3,3,0.1081,0.1789,0.182659803318992,0.1177,0.07663386044454273
88.65536794298627,3,4,3,0.1081,0.1789,0.182659803318992,0.1177,0.07663386044454273
92.44474738904663,3,2,2,0.1081,0.1789,0.182659803318992,0.1177,0.07663386044454273
92.52920685953588,3,2,5,0.1081,0.1789,0.182659803318992,0.1177,0.07663386044454273
93.84061249400929,1,5,1,0.0909,0.0995,0.06534265519360787,0.8062,0.016587415680636958
95.65343334876997,4,5,1,0.1224,0.0993,0.29479102642901045,0.0587,0.16366250138228464
96.66859779472466,4,5,2,0.1224,0.0993,0.29479102642901045,0.0587,0.16366250138228464
96.95159692550561,5,5,2,0.4818,0.3504,0.09903196066379841,0.0788,0.0
97.02152402428294,3,4,3,0.1081,0.1789,0.182659803318992,0.1177,0.07663386044454273
97.71489222596378,2,5,1,0.0983,0.2899,0.1090580823601721,0.0957,0.07895609863983191
98.46665484443594,4,1,4,0.1224,0.0993,0.29479102642901045,0.0587,0.16366250138228464
99.50989454921509,5,4,3,0.4818,0.3504,0.09903196066379841,0.0788,0.0
100.42254464833034,2,4,3,0.0983,0.2899,0.1090580823601721,0.0957,0.07895609863983191
101.06018115998157,3,5,2,0.1081,0.1789,0.182659803318992,0.1177,0.07663386044454273
101.09049487296286,1,5,1,0.0909,0.0995,0.06534265519360787,0.8062,0.016587415680636958
101.2445331214742,4,2,2,0.1224,0.0993,0.29479102642901045,0.0587,0.16366250138228464
101.69791108832335,2,5,2,0.0983,0.2899,0.1090580823601721,0.0957,0.07895609863983191
102.39816141642578,4,1,4,0.1224,0.0993,0.29479102642901045,0.0587,0.16366250138228464
104.61320791260503,1,4,3,0.0909,0.0995,0.06534265519360787,0.8062,0.016587415680636958
104.8159871100466,2,3,1,0.0983,0.2899,0.1090580823601721,0.0957,0.07895609863983191
105.16990263835707,5,5,4,0.6908,0.1461,0.06726336816226183,0.779,0.0
106.16570504985592,3,4,3,0.1081,0.1789,0.182659803318992,0.1177,0.07663386044454273
106.57365427802742,1,4,3,0.0909,0.0995,0.06534265519360787,0.8062,0.016587415680636958
106.96327218939768,2,4,1,0.0983,0.2899,0.1090580823601721,0.0957,0.07895609863983191
107.27781718386207,5,1,4,0.6908,0.1461,0.06726336816226183,0.779,0.0
107.69841572028845,5,1,4,0.6908,0.1461,0.06726336816226183,0.779,0.0
108.08225764403949,1,2,2,0.0909,0.0995,0.06534265519360787,0.8062,0.016587415680636958
108.5395626728313,4,3,4,0.1224,0.0993,0.29479102642901045,0.0587,0.16366250138228464
109.73493406148995,3,4,3,0.1081,0.1789,0.182659803318992,0.1177,0.07663386044454273
110.72308596859608,3,2,2,0.1081,0.1789,0.182659803318992,0.1177,0.07663386044454273
110.9807348251421,5,4,3,0.6908,0.1461,0.06726336816226183,0.779,0.0
111.8226894762257,2,5,4,0.0983,0.2899,0.1090580823601721,0.0957,0.07895609863983191
