time,bee1_id,bee2_id,task_id,task_1
0.18407170322682959,1,1,1,0.191379840196681
0.5467727986383123,1,1,1,0.16011063306699447
0.7030025163443606,1,1,1,0.15223570989551322
0.9061317669347058,1,1,1,0.19222495390288874
1.0134410537039928,1,1,1,0.1077519975414874
1.2157055506395587,1,1,1,0.15584665027658268
1.7168668789816341,1,1,1,0.1958743085433313
1.891760380728369,1,1,1,0.1958743085433313
2.6720081568280207,1,1,1,0.21250768285187463
2.7637396806317507,1,1,1,0.1958743085433313
2.826602073471414,1,1,1,0.20098340503995082
2.8894739941396077,1,1,1,0.1826982175783651
3.2033955922384965,1,1,1,0.18688537185003073
3.2309363890713256,1,1,1,0.19591272280270436
3.4915414265921356,1,1,1,0.19591272280270436
3.963374165565123,1,1,1,0.1960279655808236
4.306780509425993,1,1,1,0.1958743085433313
4.418917942596474,1,1,1,0.1958743085433313
4.448612576347781,1,1,1,0.1958743085433313
4.748889486461839,1,1,1,0.19126459741856178
4.95102210081677,1,1,1,0.19560540872771973
5.058974722687661,1,1,1,0.1963736939151813
5.131313242901353,1,1,1,0.19591272280270436
5.206218977218183,1,1,1,0.20359557467732023
5.221360345955616,1,1,1,0.14647357098955133
5.3485999985265575,1,1,1,0.19648893669330056
5.417154938189256,1,1,1,0.16667947141979103
5.4466354057564885,1,1,1,0.19775660725261218
5.586291034871635,1,1,1,0.21204671173939765
5.951179056880049,1,1,1,0.18849877074370006
6.204868638944157,1,1,1,0.17666717885679165
6.2190428453513515,1,1,1,0.18039336201598033
6.686865464311571,1,1,1,0.20801321450522434
6.8862156260404195,1,1,1,0.19856330669944683
7.26609622444066,1,1,1,0.2030961893054702
7.391782299420219,1,1,1,0.20839735709895513
7.653826332527565,1,1,1,0.208819913952059
7.853755983734754,1,1,1,0.21504302397049785
8.514345233116694,1,1,1,0.21243085433312844
8.766313064777627,1,1,1,0.22722034419176398
8.888908014886546,1,1,1,0.21800092194222495
8.907940740902458,1,1,1,0.23106177012907192
9.478712843992833,1,1,1,0.21561923786109405
9.71312555996797,1,1,1,0.23620928088506454
9.847988532670874,1,1,1,0.24373847572218807
9.988222318901292,1,1,1,0.25887369391518134
10.291829668384514,1,1,1,0.2639443761524278
10.521802444508419,1,1,1,0.26306084818684694
10.712245154773536,1,1,1,0.257260295021512
10.899159443688967,1,1,1,0.2546097111247695
10.92545891066434,1,1,1,0.2670559311616472
11.070830403646339,1,1,1,0.26494314689612786
11.131778271451012,1,1,1,0.2652504609711125
11.350454645856757,1,1,1,0.28488014751075597
12.459423690604064,1,1,1,0.2800783650891211
12.789270945945777,1,1,1,0.26156269207129684
12.832697928050708,1,1,1,0.2824216349108789
13.1482771239132,1,1,1,0.2806545789797173
13.232000338086026,1,1,1,0.29110325752919486
14.117237431192935,1,1,1,0.28311309157959436
14.339494880838517,1,1,1,0.29329287031346035
14.429191072184858,1,1,1,0.2914874001229256
14.596383001524638,1,1,1,0.30604640442532266
14.756763942182818,1,1,1,0.29978488014751076
15.15853545135696,1,1,1,0.3189920098340504
15.301000740642248,1,1,1,0.3089658881376767
15.57521023220266,1,1,1,0.31845421020282727
15.67128715250543,1,1,1,0.3204133374308543
15.73486075961873,1,1,1,0.3312461585740627
15.743840031522657,1,1,1,0.31737861094038106
15.986985909661463,1,1,1,0.3256376767055931
16.149613903176324,1,1,1,0.3274815611555009
16.411324155098413,1,1,1,0.3193377381684081
16.5178769577743,1,1,1,0.31964505224339274
17.301589108498952,1,1,1,0.32406269207129684
17.393989714680064,1,1,1,0.33620159803318994
17.752837136572573,1,1,1,0.3393515673017824
17.816346774704307,1,1,1,0.3331668715427167
