time,bee1_id,bee2_id,task_id,task_1,task_2
0.10056083410190812,1,2,1,0.0979,0.09146435156730179
0.6935265292806009,2,2,1,0.2893,0.08209127228027044
1.922588180963741,1,2,1,0.0979,0.09146435156730179
3.136065748195607,1,1,2,0.0983,0.19598955132145052
3.568069221413106,1,2,1,0.0983,0.19598955132145052
3.81670052622996,1,2,2,0.0983,0.19598955132145052
4.8913199997957095,1,2,2,0.0983,0.19598955132145052
5.401031727543607,2,2,1,0.2994,0.07471573448063921
7.131911364009147,1,2,1,0.0983,0.19598955132145052
7.323546393944843,2,2,2,0.1672,0.18020129071911495
8.245876867020174,2,2,1,0.3181,0.07433159188690842
8.879486949843962,2,2,1,0.3465,0.09292409342347879
9.016635405451288,2,2,1,0.3464,0.09764904732636755
9.020285266475327,2,2,2,0.198,0.188460356484327
10.02987497796951,2,1,2,0.198,0.188460356484327
10.093813553203896,2,1,2,0.198,0.188460356484327
10.7897244773828,2,1,2,0.198,0.188460356484327
12.271161731760458,1,2,1,0.0983,0.19598955132145052
13.089152540071566,1,2,2,0.0983,0.19598955132145052
13.190665941510652,1,2,1,0.0983,0.19598955132145052
14.541607403446427,1,2,1,0.0983,0.19598955132145052
16.416552553316095,2,1,2,0.198,0.188460356484327
16.75866968447804,2,1,2,0.198,0.188460356484327
17.448569669032285,1,2,1,0.0983,0.19598955132145052
17.79865437072592,2,1,2,0.198,0.188460356484327
21.650080605255432,2,1,2,0.198,0.188460356484327
24.4741143284287,1,2,2,0.0983,0.19598955132145052
25.917889707448456,1,2,2,0.0983,0.19598955132145052
26.570458935284165,2,1,2,0.198,0.188460356484327
27.234674185405076,2,2,1,0.3666,0.08412722802704364
27.953743251816775,1,2,1,0.0983,0.19598955132145052
28.041269913183285,1,2,1,0.0983,0.19598955132145052
28.312175403726997,2,2,1,0.3659,0.08504917025199754
28.536976362774688,1,2,1,0.0983,0.19598955132145052
29.61646133867204,1,2,1,0.0983,0.19598955132145052
30.12299865299172,1,2,1,0.0983,0.19598955132145052
30.161341046149115,1,2,1,0.0983,0.19598955132145052
30.175542333869117,1,2,1,0.0983,0.19598955132145052
30.29777172359855,2,1,2,0.3659,0.08504917025199754
32.243909999899,2,1,2,0.3659,0.08504917025199754
33.43125924770901,2,1,2,0.3659,0.08504917025199754
34.246759875488586,2,1,2,0.3659,0.08504917025199754
35.78938043846895,1,2,1,0.0983,0.19598955132145052
37.0551861764669,1,2,1,0.0983,0.19598955132145052
37.84864302550208,1,2,1,0.0983,0.19598955132145052
38.98727316722437,1,2,1,0.0983,0.19598955132145052
39.53423643787539,1,2,1,0.0983,0.19598955132145052
41.431004226012426,1,2,1,0.0983,0.19598955132145052
42.1710805018051,1,2,1,0.0983,0.19598955132145052
44.00939246111437,1,2,1,0.0983,0.19598955132145052
44.900327783584764,2,2,1,0.3861,0.08812231100184388
45.2137940318047,1,2,1,0.0983,0.19598955132145052
45.54441363996103,1,2,1,0.0983,0.19598955132145052
45.77322985135936,1,2,1,0.0983,0.19598955132145052
46.642709824925085,2,1,2,0.3861,0.08812231100184388
48.98185717664362,2,1,2,0.3861,0.08812231100184388
49.107168960301635,1,2,2,0.0983,0.19598955132145052
49.539072137960595,2,2,1,0.3851,0.08950522433927474
49.568183503220936,1,2,1,0.0983,0.19598955132145052
50.01651410763449,2,2,1,0.376,0.09092655193607867
52.20476131617756,1,2,1,0.0983,0.19598955132145052
52.47788846931476,2,1,2,0.376,0.09092655193607867
52.69598713551991,2,2,1,0.3887,0.08608635525507068
52.78688196413026,2,1,2,0.3887,0.08608635525507068
55.96171949932258,1,2,2,0.0983,0.19598955132145052
56.401773488566526,2,1,2,0.3887,0.08608635525507068
57.03981740528535,1,2,1,0.0983,0.19598955132145052
57.96584020168203,2,2,1,0.3776,0.09691917639827904
58.14133204829798,1,2,1,0.0983,0.19598955132145052
60.34365935853578,1,2,1,0.0983,0.19598955132145052
60.700417490368295,1,2,1,0.0983,0.19598955132145052
61.01438108342106,1,2,1,0.0983,0.19598955132145052
62.51485075586337,1,2,1,0.0983,0.19598955132145052
62.770440658374994,1,2,1,0.0983,0.19598955132145052
64.82978345206195,1,2,1,0.0983,0.19598955132145052
64.86634246627078,1,2,2,0.0983,0.19598955132145052
65.04569172346902,1,2,1,0.0983,0.19598955132145052
66.44574667183562,1,2,1,0.0983,0.19598955132145052
67.47383669481879,1,2,1,0.0983,0.19598955132145052
70.32727711634209,1,2,2,0.0983,0.19598955132145052
70.65730925271089,2,2,1,0.3948,0.07594499078057775
70.859577356013,1,2,1,0.0983,0.19598955132145052
76.37542830231898,2,1,2,0.3948,0.07594499078057775
77.30611484761658,1,2,1,0.0983,0.19598955132145052
77.3356089090523,1,2,1,0.0983,0.19598955132145052
78.36137655254831,1,2,1,0.0983,0.19598955132145052
81.27623744789173,1,2,1,0.0983,0.19598955132145052
82.20081127368358,1,2,2,0.0983,0.19598955132145052
82.6125467609913,2,2,1,0.3998,0.08992778119237861
85.81808400986938,1,2,1,0.0983,0.19598955132145052
87.0312380197459,1,2,1,0.0983,0.19598955132145052
87.54195583547316,1,2,1,0.0983,0.19598955132145052
87.9624424759719,2,1,2,0.3998,0.08992778119237861
91.6559561420134,1,2,1,0.0983,0.19598955132145052
94.65219893202139,1,2,1,0.0983,0.19598955132145052
97.52887689199412,1,2,1,0.0983,0.19598955132145052
97.77127231592291,1,2,1,0.0983,0.19598955132145052
98.32751556858486,1,2,1,0.0983,0.19598955132145052
98.87064640340276,1,2,1,0.0983,0.19598955132145052
99.75381432185955,2,1,2,0.3998,0.08992778119237861
102.36233040233144,1,2,1,0.0983,0.19598955132145052
104.12783077063703,2,1,2,0.3998,0.08992778119237861
104.68368448312647,1,2,1,0.0983,0.19598955132145052
105.05108935479606,2,1,2,0.3998,0.08992778119237861
106.04260020427235,1,2,1,0.0983,0.19598955132145052
