epoch,bee_id,task_id,accuracies
0,1,1,0.0884
0,1,2,0.1004
0,1,3,0.1034880147510756
0,1,4,0.093
0,1,5,0.0
0,2,1,0.0942
0,2,2,0.1043
0,2,3,0.0765980331899201
0,2,4,0.1033
0,2,5,0.06435917284087139
0,3,1,0.0903
0,3,2,0.1186
0,3,3,0.0721419791026429
0,3,4,0.1125
0,3,5,0.011168859891628885
0,4,1,0.082
0,4,2,0.0785
0,4,3,0.08627842655193609
0,4,4,0.0519
0,4,5,0.03759814220944377
0,5,1,0.1257
0,5,2,0.1018
0,5,3,0.06372925629993853
0,5,4,0.1128
0,5,5,0.0018799071104721884
1,1,1,0.0884
1,1,2,0.1004
1,1,3,0.1034880147510756
1,1,4,0.093
1,1,5,0.0
1,2,1,0.0942
1,2,2,0.1043
1,2,3,0.0765980331899201
1,2,4,0.1033
1,2,5,0.06435917284087139
1,3,1,0.0903
1,3,2,0.1186
1,3,3,0.0721419791026429
1,3,4,0.1125
1,3,5,0.011168859891628885
1,4,1,0.082
1,4,2,0.0785
1,4,3,0.08627842655193609
1,4,4,0.0519
1,4,5,0.03759814220944377
1,5,1,0.1257
1,5,2,0.1018
1,5,3,0.06372925629993853
1,5,4,0.1128
1,5,5,0.0018799071104721884
2,1,1,0.0884
2,1,2,0.1004
2,1,3,0.1034880147510756
2,1,4,0.093
2,1,5,0.0
2,2,1,0.0942
2,2,2,0.1043
2,2,3,0.0765980331899201
2,2,4,0.1033
2,2,5,0.06435917284087139
2,3,1,0.0903
2,3,2,0.1186
2,3,3,0.0721419791026429
2,3,4,0.1125
2,3,5,0.011168859891628885
2,4,1,0.082
2,4,2,0.0785
2,4,3,0.08627842655193609
2,4,4,0.0519
2,4,5,0.03759814220944377
2,5,1,0.1257
2,5,2,0.1018
2,5,3,0.06372925629993853
2,5,4,0.1128
2,5,5,0.0018799071104721884
3,1,1,0.0884
3,1,2,0.1004
3,1,3,0.1034880147510756
3,1,4,0.093
3,1,5,0.0
3,2,1,0.0942
3,2,2,0.1043
3,2,3,0.0765980331899201
3,2,4,0.1033
3,2,5,0.06435917284087139
3,3,1,0.0903
3,3,2,0.1186
3,3,3,0.0721419791026429
3,3,4,0.1125
3,3,5,0.011168859891628885
3,4,1,0.082
3,4,2,0.0785
3,4,3,0.08627842655193609
3,4,4,0.0519
3,4,5,0.03759814220944377
3,5,1,0.1257
3,5,2,0.1018
3,5,3,0.06372925629993853
3,5,4,0.1128
3,5,5,0.0018799071104721884
4,1,1,0.0884
4,1,2,0.1004
4,1,3,0.1034880147510756
4,1,4,0.093
4,1,5,0.0
4,2,1,0.0942
4,2,2,0.1043
4,2,3,0.0765980331899201
4,2,4,0.1033
4,2,5,0.06435917284087139
4,3,1,0.0903
4,3,2,0.1186
4,3,3,0.0721419791026429
4,3,4,0.1125
4,3,5,0.011168859891628885
4,4,1,0.082
4,4,2,0.0785
4,4,3,0.08627842655193609
4,4,4,0.0519
4,4,5,0.03759814220944377
4,5,1,0.1257
4,5,2,0.1018
4,5,3,0.06372925629993853
4,5,4,0.1128
4,5,5,0.0018799071104721884
5,1,1,0.0884
5,1,2,0.1004
5,1,3,0.1034880147510756
5,1,4,0.093
5,1,5,0.0
5,2,1,0.0942
5,2,2,0.1043
5,2,3,0.0765980331899201
5,2,4,0.1033
5,2,5,0.06435917284087139
5,3,1,0.0903
5,3,2,0.1186
5,3,3,0.0721419791026429
5,3,4,0.1125
5,3,5,0.011168859891628885
5,4,1,0.082
5,4,2,0.0785
5,4,3,0.08627842655193609
5,4,4,0.0519
5,4,5,0.03759814220944377
5,5,1,0.1257
5,5,2,0.1018
5,5,3,0.06372925629993853
5,5,4,0.1128
5,5,5,0.0018799071104721884
6,1,1,0.0884
6,1,2,0.1004
6,1,3,0.1034880147510756
6,1,4,0.093
6,1,5,0.0
6,2,1,0.0942
6,2,2,0.1043
6,2,3,0.0765980331899201
6,2,4,0.1033
6,2,5,0.06435917284087139
6,3,1,0.0903
6,3,2,0.1186
6,3,3,0.0721419791026429
6,3,4,0.1125
6,3,5,0.011168859891628885
6,4,1,0.098
6,4,2,0.1
6,4,3,0.06699446834665028
6,4,4,0.1
6,4,5,0.6194846842861882
6,5,1,0.1257
6,5,2,0.1018
6,5,3,0.06372925629993853
6,5,4,0.1128
6,5,5,0.0018799071104721884
7,1,1,0.0884
7,1,2,0.1004
7,1,3,0.1034880147510756
7,1,4,0.093
7,1,5,0.0
7,2,1,0.0942
7,2,2,0.1043
7,2,3,0.0765980331899201
7,2,4,0.1033
7,2,5,0.06435917284087139
7,3,1,0.0903
7,3,2,0.1186
7,3,3,0.0721419791026429
7,3,4,0.1125
7,3,5,0.011168859891628885
7,4,1,0.098
7,4,2,0.1
7,4,3,0.06699446834665028
7,4,4,0.1
7,4,5,0.6194846842861882
7,5,1,0.1257
7,5,2,0.1018
7,5,3,0.06372925629993853
7,5,4,0.1128
7,5,5,0.0018799071104721884
8,1,1,0.0884
8,1,2,0.1004
8,1,3,0.1034880147510756
8,1,4,0.093
8,1,5,0.0
8,2,1,0.0942
8,2,2,0.1043
8,2,3,0.0765980331899201
8,2,4,0.1033
8,2,5,0.06435917284087139
8,3,1,0.0903
8,3,2,0.1186
8,3,3,0.0721419791026429
8,3,4,0.1125
8,3,5,0.011168859891628885
8,4,1,0.098
8,4,2,0.1
8,4,3,0.06699446834665028
8,4,4,0.1
8,4,5,0.6194846842861882
8,5,1,0.1175
8,5,2,0.1016
8,5,3,0.06457437000614628
8,5,4,0.6523
8,5,5,0.006082052416233551
9,1,1,0.0884
9,1,2,0.1004
9,1,3,0.1034880147510756
9,1,4,0.093
9,1,5,0.0
9,2,1,0.098
9,2,2,0.1
9,2,3,0.06699446834665028
9,2,4,0.1
9,2,5,0.3546389472520181
9,3,1,0.0903
9,3,2,0.1186
9,3,3,0.0721419791026429
9,3,4,0.1125
9,3,5,0.011168859891628885
9,4,1,0.098
9,4,2,0.1
9,4,3,0.06699446834665028
9,4,4,0.1
9,4,5,0.6194846842861882
9,5,1,0.1175
9,5,2,0.1016
9,5,3,0.06457437000614628
9,5,4,0.6523
9,5,5,0.006082052416233551
10,1,1,0.0884
10,1,2,0.1004
10,1,3,0.1034880147510756
10,1,4,0.093
10,1,5,0.0
10,2,1,0.098
10,2,2,0.1
10,2,3,0.06699446834665028
10,2,4,0.1
10,2,5,0.3546389472520181
10,3,1,0.0903
10,3,2,0.1186
10,3,3,0.0721419791026429
10,3,4,0.1125
10,3,5,0.011168859891628885
10,4,1,0.098
10,4,2,0.1
10,4,3,0.06699446834665028
10,4,4,0.1
10,4,5,0.6194846842861882
10,5,1,0.1175
10,5,2,0.1016
10,5,3,0.06457437000614628
10,5,4,0.6523
10,5,5,0.006082052416233551
11,1,1,0.0884
11,1,2,0.1004
11,1,3,0.1034880147510756
11,1,4,0.093
11,1,5,0.0
11,2,1,0.098
11,2,2,0.1
11,2,3,0.06699446834665028
11,2,4,0.1
11,2,5,0.3546389472520181
11,3,1,0.0903
11,3,2,0.1186
11,3,3,0.0721419791026429
11,3,4,0.1125
11,3,5,0.011168859891628885
11,4,1,0.098
11,4,2,0.1
11,4,3,0.06699446834665028
11,4,4,0.1
11,4,5,0.6194846842861882
11,5,1,0.1175
11,5,2,0.1016
11,5,3,0.06457437000614628
11,5,4,0.6523
11,5,5,0.006082052416233551
12,1,1,0.0884
12,1,2,0.1004
12,1,3,0.1034880147510756
12,1,4,0.093
12,1,5,0.0
12,2,1,0.098
12,2,2,0.1
12,2,3,0.06699446834665028
12,2,4,0.1
12,2,5,0.3546389472520181
12,3,1,0.0903
12,3,2,0.1186
12,3,3,0.0721419791026429
12,3,4,0.1125
12,3,5,0.011168859891628885
12,4,1,0.098
12,4,2,0.1
12,4,3,0.06699446834665028
12,4,4,0.1
12,4,5,0.6194846842861882
12,5,1,0.1175
12,5,2,0.1016
12,5,3,0.06457437000614628
12,5,4,0.6523
12,5,5,0.006082052416233551
13,1,1,0.0884
13,1,2,0.1004
13,1,3,0.1034880147510756
13,1,4,0.093
13,1,5,0.0
13,2,1,0.0896
13,2,2,0.0988
13,2,3,0.2038260602335587
13,2,4,0.0544
13,2,5,0.03881455269269048
13,3,1,0.5019
13,3,2,0.1301
13,3,3,0.07648279041180087
13,3,4,0.1331
13,3,5,0.014154594714143537
13,4,1,0.098
13,4,2,0.1
13,4,3,0.06699446834665028
13,4,4,0.1
13,4,5,0.6194846842861882
13,5,1,0.1175
13,5,2,0.1016
13,5,3,0.06457437000614628
13,5,4,0.6523
13,5,5,0.006082052416233551
14,1,1,0.0884
14,1,2,0.1004
14,1,3,0.1034880147510756
14,1,4,0.093
14,1,5,0.0
14,2,1,0.0896
14,2,2,0.0988
14,2,3,0.2038260602335587
14,2,4,0.0544
14,2,5,0.03881455269269048
14,3,1,0.5019
14,3,2,0.1301
14,3,3,0.07648279041180087
14,3,4,0.1331
14,3,5,0.014154594714143537
14,4,1,0.098
14,4,2,0.1
14,4,3,0.06699446834665028
14,4,4,0.1
14,4,5,0.6194846842861882
14,5,1,0.1175
14,5,2,0.1016
14,5,3,0.06457437000614628
14,5,4,0.6523
14,5,5,0.006082052416233551
15,1,1,0.0884
15,1,2,0.1004
15,1,3,0.1034880147510756
15,1,4,0.093
15,1,5,0.0
15,2,1,0.0896
15,2,2,0.0988
15,2,3,0.2038260602335587
15,2,4,0.0544
15,2,5,0.03881455269269048
15,3,1,0.5019
15,3,2,0.1301
15,3,3,0.07648279041180087
15,3,4,0.1331
15,3,5,0.014154594714143537
15,4,1,0.098
15,4,2,0.1
15,4,3,0.06699446834665028
15,4,4,0.1
15,4,5,0.6194846842861882
15,5,1,0.1175
15,5,2,0.1016
15,5,3,0.06457437000614628
15,5,4,0.6523
15,5,5,0.006082052416233551
16,1,1,0.0884
16,1,2,0.1004
16,1,3,0.1034880147510756
16,1,4,0.093
16,1,5,0.0
16,2,1,0.0896
16,2,2,0.0988
16,2,3,0.2038260602335587
16,2,4,0.0544
16,2,5,0.03881455269269048
16,3,1,0.5019
16,3,2,0.1301
16,3,3,0.07648279041180087
16,3,4,0.1331
16,3,5,0.014154594714143537
16,4,1,0.098
16,4,2,0.1
16,4,3,0.06699446834665028
16,4,4,0.1
16,4,5,0.6194846842861882
16,5,1,0.1175
16,5,2,0.1016
16,5,3,0.06457437000614628
16,5,4,0.6523
16,5,5,0.006082052416233551
17,1,1,0.0884
17,1,2,0.1004
17,1,3,0.1034880147510756
17,1,4,0.093
17,1,5,0.0
17,2,1,0.0896
17,2,2,0.0988
17,2,3,0.2038260602335587
17,2,4,0.0544
17,2,5,0.03881455269269048
17,3,1,0.5019
17,3,2,0.1301
17,3,3,0.07648279041180087
17,3,4,0.1331
17,3,5,0.014154594714143537
17,4,1,0.098
17,4,2,0.1
17,4,3,0.06699446834665028
17,4,4,0.1
17,4,5,0.6194846842861882
17,5,1,0.1175
17,5,2,0.1016
17,5,3,0.06457437000614628
17,5,4,0.6523
17,5,5,0.006082052416233551
18,1,1,0.0884
18,1,2,0.1004
18,1,3,0.1034880147510756
18,1,4,0.093
18,1,5,0.0
18,2,1,0.07
18,2,2,0.1014
18,2,3,0.24396896127842654
18,2,4,0.1305
18,2,5,0.09045670684507354
18,3,1,0.5019
18,3,2,0.1301
18,3,3,0.07648279041180087
18,3,4,0.1331
18,3,5,0.014154594714143537
18,4,1,0.098
18,4,2,0.1
18,4,3,0.06699446834665028
18,4,4,0.1
18,4,5,0.6194846842861882
18,5,1,0.1175
18,5,2,0.1016
18,5,3,0.06457437000614628
18,5,4,0.6523
18,5,5,0.006082052416233551
19,1,1,0.0884
19,1,2,0.1004
19,1,3,0.1034880147510756
19,1,4,0.093
19,1,5,0.0
19,2,1,0.07
19,2,2,0.1014
19,2,3,0.24396896127842654
19,2,4,0.1305
19,2,5,0.09045670684507354
19,3,1,0.5019
19,3,2,0.1301
19,3,3,0.07648279041180087
19,3,4,0.1331
19,3,5,0.014154594714143537
19,4,1,0.098
19,4,2,0.1
19,4,3,0.06699446834665028
19,4,4,0.1
19,4,5,0.6194846842861882
19,5,1,0.1175
19,5,2,0.1016
19,5,3,0.06457437000614628
19,5,4,0.6523
19,5,5,0.006082052416233551
20,1,1,0.0884
20,1,2,0.1004
20,1,3,0.1034880147510756
20,1,4,0.093
20,1,5,0.0
20,2,1,0.07
20,2,2,0.1014
20,2,3,0.24396896127842654
20,2,4,0.1305
20,2,5,0.09045670684507354
20,3,1,0.5019
20,3,2,0.1301
20,3,3,0.07648279041180087
20,3,4,0.1331
20,3,5,0.014154594714143537
20,4,1,0.098
20,4,2,0.1
20,4,3,0.06699446834665028
20,4,4,0.1
20,4,5,0.6194846842861882
20,5,1,0.1175
20,5,2,0.1016
20,5,3,0.06457437000614628
20,5,4,0.6523
20,5,5,0.006082052416233551
21,1,1,0.0884
21,1,2,0.1004
21,1,3,0.1034880147510756
21,1,4,0.093
21,1,5,0.0
21,2,1,0.07
21,2,2,0.1014
21,2,3,0.24396896127842654
21,2,4,0.1305
21,2,5,0.09045670684507354
21,3,1,0.5019
21,3,2,0.1301
21,3,3,0.07648279041180087
21,3,4,0.1331
21,3,5,0.014154594714143537
21,4,1,0.098
21,4,2,0.1
21,4,3,0.06699446834665028
21,4,4,0.1
21,4,5,0.6194846842861882
21,5,1,0.1175
21,5,2,0.1016
21,5,3,0.06457437000614628
21,5,4,0.6523
21,5,5,0.006082052416233551
22,1,1,0.0884
22,1,2,0.1004
22,1,3,0.1034880147510756
22,1,4,0.093
22,1,5,0.0
22,2,1,0.07
22,2,2,0.1014
22,2,3,0.24396896127842654
22,2,4,0.1305
22,2,5,0.09045670684507354
22,3,1,0.5019
22,3,2,0.1301
22,3,3,0.07648279041180087
22,3,4,0.1331
22,3,5,0.014154594714143537
22,4,1,0.098
22,4,2,0.1
22,4,3,0.06699446834665028
22,4,4,0.1
22,4,5,0.6194846842861882
22,5,1,0.1175
22,5,2,0.1016
22,5,3,0.06457437000614628
22,5,4,0.6523
22,5,5,0.006082052416233551
23,1,1,0.0884
23,1,2,0.1004
23,1,3,0.1034880147510756
23,1,4,0.093
23,1,5,0.0
23,2,1,0.07
23,2,2,0.1014
23,2,3,0.24396896127842654
23,2,4,0.1305
23,2,5,0.09045670684507354
23,3,1,0.5019
23,3,2,0.1301
23,3,3,0.07648279041180087
23,3,4,0.1331
23,3,5,0.014154594714143537
23,4,1,0.098
23,4,2,0.1
23,4,3,0.06699446834665028
23,4,4,0.1
23,4,5,0.6194846842861882
23,5,1,0.1175
23,5,2,0.1016
23,5,3,0.06457437000614628
23,5,4,0.6523
23,5,5,0.006082052416233551
24,1,1,0.0884
24,1,2,0.1004
24,1,3,0.1034880147510756
24,1,4,0.093
24,1,5,0.0
24,2,1,0.07
24,2,2,0.1014
24,2,3,0.24396896127842654
24,2,4,0.1305
24,2,5,0.09045670684507354
24,3,1,0.5019
24,3,2,0.1301
24,3,3,0.07648279041180087
24,3,4,0.1331
24,3,5,0.014154594714143537
24,4,1,0.098
24,4,2,0.1
24,4,3,0.06699446834665028
24,4,4,0.1
24,4,5,0.6194846842861882
24,5,1,0.1175
24,5,2,0.1016
24,5,3,0.06457437000614628
24,5,4,0.6523
24,5,5,0.006082052416233551
25,1,1,0.0884
25,1,2,0.1004
25,1,3,0.1034880147510756
25,1,4,0.093
25,1,5,0.0
25,2,1,0.07
25,2,2,0.1014
25,2,3,0.24396896127842654
25,2,4,0.1305
25,2,5,0.09045670684507354
25,3,1,0.5019
25,3,2,0.1301
25,3,3,0.07648279041180087
25,3,4,0.1331
25,3,5,0.014154594714143537
25,4,1,0.396
25,4,2,0.0833
25,4,3,0.0738322065150584
25,4,4,0.1016
25,4,5,0.05363264403405949
25,5,1,0.1175
25,5,2,0.1016
25,5,3,0.06457437000614628
25,5,4,0.6523
25,5,5,0.006082052416233551
26,1,1,0.0884
26,1,2,0.1004
26,1,3,0.1034880147510756
26,1,4,0.093
26,1,5,0.0
26,2,1,0.07
26,2,2,0.1014
26,2,3,0.24396896127842654
26,2,4,0.1305
26,2,5,0.09045670684507354
26,3,1,0.5019
26,3,2,0.1301
26,3,3,0.07648279041180087
26,3,4,0.1331
26,3,5,0.014154594714143537
26,4,1,0.396
26,4,2,0.0833
26,4,3,0.0738322065150584
26,4,4,0.1016
26,4,5,0.05363264403405949
26,5,1,0.1175
26,5,2,0.1016
26,5,3,0.06457437000614628
26,5,4,0.6523
26,5,5,0.006082052416233551
27,1,1,0.0884
27,1,2,0.1004
27,1,3,0.1034880147510756
27,1,4,0.093
27,1,5,0.0
27,2,1,0.07
27,2,2,0.1014
27,2,3,0.24396896127842654
27,2,4,0.1305
27,2,5,0.09045670684507354
27,3,1,0.5019
27,3,2,0.1301
27,3,3,0.07648279041180087
27,3,4,0.1331
27,3,5,0.014154594714143537
27,4,1,0.396
27,4,2,0.0833
27,4,3,0.0738322065150584
27,4,4,0.1016
27,4,5,0.05363264403405949
27,5,1,0.1175
27,5,2,0.1016
27,5,3,0.06457437000614628
27,5,4,0.6523
27,5,5,0.006082052416233551
28,1,1,0.0884
28,1,2,0.1004
28,1,3,0.1034880147510756
28,1,4,0.093
28,1,5,0.0
28,2,1,0.07
28,2,2,0.1014
28,2,3,0.24396896127842654
28,2,4,0.1305
28,2,5,0.09045670684507354
28,3,1,0.5019
28,3,2,0.1301
28,3,3,0.07648279041180087
28,3,4,0.1331
28,3,5,0.014154594714143537
28,4,1,0.396
28,4,2,0.0833
28,4,3,0.0738322065150584
28,4,4,0.1016
28,4,5,0.05363264403405949
28,5,1,0.1175
