time,bee1_id,bee2_id,task_id,task_1,task_2,task_3,task_4,task_5
0.0,1,0,0,0.0847,0.094,0.06707129686539644,0.0947,0.0024328209664934205
0.0,2,0,0,0.1507,0.1131,0.06872311001843884,0.1027,0.34944155700541857
0.0,3,0,0,0.0569,0.0935,0.09315457897971727,0.1465,0.11246267831471857
0.0,4,0,0,0.0986,0.1022,0.0669560540872772,0.0995,0.33086365144310514
0.0,5,0,0,0.0983,0.1006,0.06177012907191149,0.0863,0.17494194404511776
1.0474686064334804,3,3,2,0.0771,0.2982,0.10706054087277198,0.0986,0.08404290611522724
2.4488600306106356,2,2,4,0.0786,0.1055,0.06887676705593117,0.7479,0.39212650669025767
3.8016427531722625,2,5,5,0.0786,0.1055,0.06887676705593117,0.7479,0.39212650669025767
5.587247018988454,4,2,5,0.0986,0.1022,0.0669560540872772,0.0995,0.33086365144310514
6.472780934668267,3,3,4,0.0871,0.133,0.06668715427166565,0.7527,0.06690257657856906
8.184387940235846,2,3,4,0.0786,0.1055,0.06887676705593117,0.7479,0.39212650669025767
11.009340992037261,4,1,2,0.0986,0.1022,0.0669560540872772,0.0995,0.33086365144310514
11.39865328676205,5,2,5,0.0983,0.1006,0.06177012907191149,0.0863,0.17494194404511776
11.736711568347761,1,3,1,0.0847,0.094,0.06707129686539644,0.0947,0.0024328209664934205
12.044029078078086,1,1,2,0.0893,0.2797,0.09956976029502151,0.1065,0.0
12.077337366636735,4,4,4,0.0927,0.1065,0.06745543945912723,0.754,0.04224261860002212
14.720568466745785,2,3,2,0.0786,0.1055,0.06887676705593117,0.7479,0.39212650669025767
15.568641206779741,4,3,4,0.0927,0.1065,0.06745543945912723,0.754,0.04224261860002212
17.294739792495932,1,1,3,0.0477,0.1573,0.22176551936078673,0.1163,0.04202145305761362
17.5417075315384,1,3,4,0.0477,0.1573,0.22176551936078673,0.1163,0.04202145305761362
17.832597124025963,3,5,1,0.0871,0.133,0.06668715427166565,0.7527,0.06690257657856906
18.588793537098397,4,3,4,0.0927,0.1065,0.06745543945912723,0.754,0.04224261860002212
18.663174819211555,4,2,4,0.0927,0.1065,0.06745543945912723,0.754,0.04224261860002212
19.53521321883359,4,2,4,0.0927,0.1065,0.06745543945912723,0.754,0.04224261860002212
19.807998964393907,4,2,4,0.0927,0.1065,0.06745543945912723,0.754,0.04224261860002212
20.533240211094117,4,3,4,0.0927,0.1065,0.06745543945912723,0.754,0.04224261860002212
21.37811601997932,3,3,5,0.098,0.1,0.06699446834665028,0.1,0.7449961296030079
22.448960563600487,5,3,5,0.0983,0.1006,0.06177012907191149,0.0863,0.17494194404511776
22.768056905909237,3,3,2,0.0966,0.1336,0.1565381069452981,0.1195,0.08459581997124847
23.084191590709697,3,3,3,0.1167,0.1916,0.19372311001843884,0.1494,0.12628552471524937
23.594353305546385,5,4,4,0.0983,0.1006,0.06177012907191149,0.0863,0.17494194404511776
27.40994899365149,4,2,4,0.0927,0.1065,0.06745543945912723,0.754,0.04224261860002212
28.829269419261657,3,3,2,0.111,0.364,0.13548709280885066,0.172,0.12650669025765784
29.25115489851601,1,3,2,0.0477,0.1573,0.22176551936078673,0.1163,0.04202145305761362
29.418110812062793,5,2,4,0.0983,0.1006,0.06177012907191149,0.0863,0.17494194404511776
30.791804742532854,4,2,4,0.0927,0.1065,0.06745543945912723,0.754,0.04224261860002212
30.96153668173576,2,2,1,0.8305,0.0989,0.07002919483712354,0.6141,0.31814663275461685
33.11441210651551,1,2,4,0.0477,0.1573,0.22176551936078673,0.1163,0.04202145305761362
33.463897850058444,2,4,4,0.8305,0.0989,0.07002919483712354,0.6141,0.31814663275461685
33.57178947047308,5,5,3,0.132,0.0649,0.17005992624462202,0.1044,0.527811566957868
34.273342295173215,3,4,4,0.111,0.364,0.13548709280885066,0.172,0.12650669025765784
34.39749735321595,3,5,3,0.111,0.364,0.13548709280885066,0.172,0.12650669025765784
34.60493173025447,2,5,5,0.8305,0.0989,0.07002919483712354,0.6141,0.31814663275461685
35.11369127737449,1,1,5,0.098,0.1,0.06699446834665028,0.1,0.7374765011611191
40.151604960932325,2,4,4,0.8305,0.0989,0.07002919483712354,0.6141,0.31814663275461685
43.50591356610901,5,2,1,0.132,0.0649,0.17005992624462202,0.1044,0.527811566957868
44.27260839492903,2,4,4,0.8305,0.0989,0.07002919483712354,0.6141,0.31814663275461685
45.678087998790325,5,5,3,0.1305,0.0962,0.29997695144437614,0.1343,0.09521176600685613
49.52090088495966,2,2,1,0.8907,0.0836,0.08620159803318991,0.5231,0.07198938405396439
49.77967178823735,5,3,2,0.1305,0.0962,0.29997695144437614,0.1343,0.09521176600685613
50.82370512660363,4,2,1,0.0927,0.1065,0.06745543945912723,0.754,0.04224261860002212
52.215295674980304,1,2,1,0.098,0.1,0.06699446834665028,0.1,0.7374765011611191
52.48072513574929,3,3,2,0.0983,0.3821,0.12046711739397664,0.1783,0.11688598916288842
54.138562770905416,2,4,4,0.8907,0.0836,0.08620159803318991,0.5231,0.07198938405396439
54.55939846390081,3,3,5,0.098,0.1,0.06699446834665028,0.1,0.7570496516642707
54.75301682404365,2,2,1,0.9129,0.084,0.08239858635525507,0.4768,0.11036160566183789
55.94291747879447,5,1,5,0.1305,0.0962,0.29997695144437614,0.1343,0.09521176600685613
56.048943965069185,1,3,5,0.098,0.1,0.06699446834665028,0.1,0.7374765011611191
56.55833017965079,4,2,1,0.0927,0.1065,0.06745543945912723,0.754,0.04224261860002212
57.38507651400469,2,4,4,0.9129,0.084,0.08239858635525507,0.4768,0.11036160566183789
61.17993853540723,2,4,4,0.9129,0.084,0.08239858635525507,0.4768,0.11036160566183789
64.07444456860811,2,4,4,0.9129,0.084,0.08239858635525507,0.4768,0.11036160566183789
64.26673665148397,2,4,4,0.9129,0.084,0.08239858635525507,0.4768,0.11036160566183789
65.2957086639126,3,1,5,0.098,0.1,0.06699446834665028,0.1,0.7570496516642707
65.83632659463034,1,4,4,0.098,0.1,0.06699446834665028,0.1,0.7374765011611191
66.50861232139998,5,4,4,0.1305,0.0962,0.29997695144437614,0.1343,0.09521176600685613
66.74800853508702,1,2,1,0.098,0.1,0.06699446834665028,0.1,0.7374765011611191
67.29886613825033,2,1,5,0.9129,0.084,0.08239858635525507,0.4768,0.11036160566183789
67.63750640599676,5,4,4,0.1305,0.0962,0.29997695144437614,0.1343,0.09521176600685613
70.70841956839519,2,1,5,0.9129,0.084,0.08239858635525507,0.4768,0.11036160566183789
71.14093470683491,5,3,5,0.1305,0.0962,0.29997695144437614,0.1343,0.09521176600685613
71.88320586801423,3,4,4,0.098,0.1,0.06699446834665028,0.1,0.7570496516642707
72.95548616072757,5,4,4,0.1305,0.0962,0.29997695144437614,0.1343,0.09521176600685613
73.34663354070568,2,3,5,0.9129,0.084,0.08239858635525507,0.4768,0.11036160566183789
75.39802437303712,1,2,1,0.098,0.1,0.06699446834665028,0.1,0.7374765011611191
75.5414116864702,1,3,5,0.098,0.1,0.06699446834665028,0.1,0.7374765011611191
77.808727381823,2,1,5,0.9129,0.084,0.08239858635525507,0.4768,0.11036160566183789
78.73696809718298,1,1,3,0.101,0.1059,0.2091656422864167,0.0909,0.06458033838327988
78.87202596048718,1,1,3,0.0984,0.122,0.3145359557467732,0.109,0.1206458033838328
80.0568830549993,1,4,4,0.0984,0.122,0.3145359557467732,0.109,0.1206458033838328
80.18674427779449,5,4,4,0.1305,0.0962,0.29997695144437614,0.1343,0.09521176600685613
80.3808516017769,1,4,4,0.0984,0.122,0.3145359557467732,0.109,0.1206458033838328
80.85854793456343,2,2,3,0.5494,0.1081,0.24308543331284574,0.2715,0.01714032953665819
82.00780215497323,1,2,2,0.0984,0.122,0.3145359557467732,0.109,0.1206458033838328
82.13643322165304,1,4,4,0.0984,0.122,0.3145359557467732,0.109,0.1206458033838328
82.22375351321774,4,3,5,0.0927,0.1065,0.06745543945912723,0.754,0.04224261860002212
82.76816159604175,2,2,1,0.9254,0.1063,0.14478334357713582,0.384,0.0
83.4593615402282,2,4,4,0.9254,0.1063,0.14478334357713582,0.384,0.0
83.54035091361163,3,3,2,0.0982,0.1388,0.11435925015365704,0.1,0.0930001105827712
84.14044738191065,4,4,3,0.0729,0.0939,0.278580208973571,0.4608,0.019130819418334624
84.3654293520632,3,2,4,0.0982,0.1388,0.11435925015365704,0.1,0.0930001105827712
86.6569919588907,3,4,3,0.0982,0.1388,0.11435925015365704,0.1,0.0930001105827712
87.21952518101358,3,2,2,0.0982,0.1388,0.11435925015365704,0.1,0.0930001105827712
88.76385338871516,4,2,1,0.0729,0.0939,0.278580208973571,0.4608,0.019130819418334624
89.62193132828801,2,2,3,0.5666,0.0977,0.28269053472649047,0.255,0.0022116554240849276
93.19014671724295,3,5,5,0.0982,0.1388,0.11435925015365704,0.1,0.0930001105827712
94.25397301511015,3,5,1,0.0982,0.1388,0.11435925015365704,0.1,0.0930001105827712
97.08222912309273,3,4,3,0.0982,0.1388,0.11435925015365704,0.1,0.0930001105827712
98.53367432966989,4,2,1,0.0729,0.0939,0.278580208973571,0.4608,0.019130819418334624
99.99174917178405,4,1,2,0.0729,0.0939,0.278580208973571,0.4608,0.019130819418334624
100.69999708587578,1,1,3,0.0823,0.1205,0.38602489244007376,0.1005,0.14099303328541413
100.80608651693431,2,2,3,0.5223,0.1025,0.3040872771972956,0.2269,0.033174831361273915
103.08429038280288,2,5,3,0.5223,0.1025,0.3040872771972956,0.2269,0.033174831361273915
104.19780982810691,5,2,2,0.1305,0.0962,0.29997695144437614,0.1343,0.09521176600685613
104.47765899978018,2,5,3,0.5223,0.1025,0.3040872771972956,0.2269,0.033174831361273915
104.57377924817992,4,4,3,0.1198,0.1061,0.32137369391518134,0.2494,0.022116554240849275
