time,bee1_id,bee2_id,task_id,task_1,task_2,task_3,task_4,task_5
0.0,1,0,0,0.1244,0.1053,0.08620159803318991,0.0962,0.03848280437907774
0.0,2,0,0,0.1159,0.1111,0.08635525507068224,0.0736,0.09675992480371558
0.0,3,0,0,0.0997,0.0936,0.15795943454210204,0.1086,0.024217626893729957
0.0,4,0,0,0.1102,0.108,0.07260295021511985,0.1029,0.8407608094658852
0.0,5,0,0,0.0805,0.0825,0.18446527350952674,0.0932,0.11058277120424638
0.41949136328628,4,2,3,0.1102,0.108,0.07260295021511985,0.1029,0.8407608094658852
1.7490975667525799,1,4,4,0.1244,0.1053,0.08620159803318991,0.0962,0.03848280437907774
2.0708393733067414,2,4,5,0.1159,0.1111,0.08635525507068224,0.0736,0.09675992480371558
4.105968247693873,5,4,5,0.0805,0.0825,0.18446527350952674,0.0932,0.11058277120424638
4.527013902755441,1,4,5,0.1244,0.1053,0.08620159803318991,0.0962,0.03848280437907774
4.857332597147523,3,4,5,0.0997,0.0936,0.15795943454210204,0.1086,0.024217626893729957
5.600295541992389,4,4,1,0.3397,0.1009,0.09584357713583282,0.0644,0.8144421099192746
5.863350075359991,2,4,5,0.1159,0.1111,0.08635525507068224,0.0736,0.09675992480371558
6.458589262146596,4,5,3,0.3397,0.1009,0.09584357713583282,0.0644,0.8144421099192746
7.509325153774219,1,5,3,0.1244,0.1053,0.08620159803318991,0.0962,0.03848280437907774
7.998537272125325,5,1,4,0.0805,0.0825,0.18446527350952674,0.0932,0.11058277120424638
8.583452327427725,3,4,1,0.0997,0.0936,0.15795943454210204,0.1086,0.024217626893729957
8.681838654169242,3,4,1,0.0997,0.0936,0.15795943454210204,0.1086,0.024217626893729957
8.70446030569815,2,3,4,0.1159,0.1111,0.08635525507068224,0.0736,0.09675992480371558
10.672989646589782,5,4,1,0.0805,0.0825,0.18446527350952674,0.0932,0.11058277120424638
10.82323585799709,1,4,1,0.1244,0.1053,0.08620159803318991,0.0962,0.03848280437907774
11.110562613075093,5,3,1,0.0805,0.0825,0.18446527350952674,0.0932,0.11058277120424638
12.712943276198994,2,4,5,0.1159,0.1111,0.08635525507068224,0.0736,0.09675992480371558
13.624772097145819,5,4,5,0.0805,0.0825,0.18446527350952674,0.0932,0.11058277120424638
14.85907620363546,2,2,3,0.0482,0.0969,0.14620467117393976,0.1149,0.0791772641822404
15.678875347919218,2,3,3,0.0482,0.0969,0.14620467117393976,0.1149,0.0791772641822404
16.0672191830078,2,3,3,0.0482,0.0969,0.14620467117393976,0.1149,0.0791772641822404
17.740014818178555,5,2,2,0.0805,0.0825,0.18446527350952674,0.0932,0.11058277120424638
20.153337499669206,2,3,1,0.0482,0.0969,0.14620467117393976,0.1149,0.0791772641822404
21.585928702357194,2,5,5,0.0482,0.0969,0.14620467117393976,0.1149,0.0791772641822404
21.65909698613096,2,5,3,0.0482,0.0969,0.14620467117393976,0.1149,0.0791772641822404
22.196881301799124,3,5,3,0.0997,0.0936,0.15795943454210204,0.1086,0.024217626893729957
22.35149833874445,2,5,5,0.0482,0.0969,0.14620467117393976,0.1149,0.0791772641822404
23.923284657488665,5,1,1,0.0805,0.0825,0.18446527350952674,0.0932,0.11058277120424638
24.14212536364366,1,4,5,0.1244,0.1053,0.08620159803318991,0.0962,0.03848280437907774
24.34485877098788,2,4,1,0.0482,0.0969,0.14620467117393976,0.1149,0.0791772641822404
24.743731904880338,4,5,2,0.3397,0.1009,0.09584357713583282,0.0644,0.8144421099192746
25.06903199705639,2,3,3,0.0482,0.0969,0.14620467117393976,0.1149,0.0791772641822404
25.745153483149576,1,3,1,0.1244,0.1053,0.08620159803318991,0.0962,0.03848280437907774
26.306519552775743,1,5,3,0.1244,0.1053,0.08620159803318991,0.0962,0.03848280437907774
29.70651855311403,1,4,1,0.1244,0.1053,0.08620159803318991,0.0962,0.03848280437907774
32.40433530465732,5,3,4,0.0805,0.0825,0.18446527350952674,0.0932,0.11058277120424638
32.503190515393555,5,4,5,0.0805,0.0825,0.18446527350952674,0.0932,0.11058277120424638
35.11230323164211,5,4,5,0.0805,0.0825,0.18446527350952674,0.0932,0.11058277120424638
