batch_size,batches_per_step,center_generation_bounds,dataset_names,dead_time,features_dimension,interaction_rate,lambda_sensitivity,learning_rate,max_input_dim,max_output_dim,n_bees,n_classes,n_epochs,n_per_class_test,n_per_class_train,n_steps_per_epoch,n_tasks,param_id,production_rate,punish_rate,punishment,random_seed,replicate_id,run_time,run_timestamp,save_nn_epochs,seed,use_gauss,use_per_class_variance,variance_bounds,n_tasks_1,n_bees_total,n_bees_final,t_end,task_spec_mean_final,agent_spec_mean_final,final_min_task_best,final_mean_task_best,max_thr_matching_final,onset_thr_0p8,task_spec_mean_onset_thr_0p8,agent_spec_mean_onset_thr_0p8,onset_thr_0p9,task_spec_mean_onset_thr_0p9,agent_spec_mean_onset_thr_0p9,root,param_folder,param_dir,event_log_path,config_path
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.01,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,100,1,0.1,time_out,242649821,1,8154.32,2025-12-14T16:07:10.671,0,242649821,true,true,"[0.01,0.05]",10,10,10,500.0020684737896,0.16485660909328007,0.18137876603023356,0.10666666666666667,0.3336,0.092,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_100_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_100_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_100_rep_1/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_100_rep_1/config.json
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.01,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,100,1,0.1,time_out,242649822,2,8721.39,2025-12-14T16:07:45.335,0,242649822,true,true,"[0.01,0.05]",10,10,10,500.00069603784107,0.17897242826014273,0.21547038515837302,0.11066666666666666,0.3829333333333333,0.11066666666666666,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_100_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_100_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_100_rep_2/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_100_rep_2/config.json
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.01,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,100,1,0.1,time_out,242649823,3,8485.88,2025-12-14T16:07:35.192,0,242649823,true,true,"[0.01,0.05]",10,10,10,500.00069382942075,0.1323659316188865,0.1528009688667302,0.09733333333333333,0.3312,0.09733333333333333,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_100_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_100_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_100_rep_3/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_100_rep_3/config.json
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.05,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,101,1,0.1,time_out,242650821,1,4587.24,2025-12-14T16:07:35.149,0,242650821,true,true,"[0.01,0.05]",10,10,10,500.000329046538,0.5552052933405676,0.5514013221794406,0.6613333333333333,0.7453333333333334,0.6613333333333333,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_101_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_101_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_101_rep_1/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_101_rep_1/config.json
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.05,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,101,1,0.1,time_out,242650822,2,10410.4,2025-12-14T16:08:35.104,0,242650822,true,true,"[0.01,0.05]",10,10,10,500.0002164851143,0.6336578162184094,0.6298893682703841,0.7466666666666667,0.8045333333333333,0.7466666666666667,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_101_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_101_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_101_rep_2/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_101_rep_2/config.json
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.05,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,101,1,0.1,time_out,242650823,3,5047.37,2025-12-14T16:08:11.835,0,242650823,true,true,"[0.01,0.05]",10,10,10,500.001880812484,0.5667231481850857,0.5619358475100438,0.5853333333333334,0.7548000000000001,0.5853333333333334,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_101_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_101_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_101_rep_3/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_101_rep_3/config.json
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.1,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,102,1,0.1,time_out,242651821,1,3301.49,2025-12-14T16:08:12.663,0,242651821,true,true,"[0.01,0.05]",10,10,10,500.0014518947374,0.7603973102410295,0.7602327586190748,0.768,0.8865333333333334,0.768,278.30105292401123,0.7086950322884781,0.7043711174089677,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_102_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_102_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_102_rep_1/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_102_rep_1/config.json
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.1,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,102,1,0.1,time_out,242651822,2,4287.67,2025-12-14T16:08:35.734,0,242651822,true,true,"[0.01,0.05]",10,10,10,500.00045108015667,0.7694854652362014,0.7661469184233912,0.82,0.8876000000000002,0.82,320.1256968113936,0.708300854168915,0.7024405982714231,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_102_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_102_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_102_rep_2/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_102_rep_2/config.json
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.1,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,102,1,0.1,time_out,242651823,3,4197.02,2025-12-14T16:09:23.628,0,242651823,true,true,"[0.01,0.05]",10,10,10,500.00252180014576,0.7628101529232656,0.7613593587977942,0.728,0.8832000000000001,0.728,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_102_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_102_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_102_rep_3/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_102_rep_3/config.json
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.5,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,103,1,0.1,time_out,242652821,1,9006.05,2025-12-14T16:09:54.751,0,242652821,true,true,"[0.01,0.05]",10,10,10,500.0022404702238,0.6356338690002351,0.6764402563608497,0.12533333333333332,0.7586666666666667,0.07466666666666667,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_103_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_103_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_103_rep_1/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_103_rep_1/config.json
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.5,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,103,1,0.1,time_out,242652822,2,3932.63,2025-12-14T16:10:24.023,0,242652822,true,true,"[0.01,0.05]",10,10,10,500.0014421236947,0.711084301842045,0.6991478706176053,0.28933333333333333,0.7893333333333334,0.088,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_103_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_103_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_103_rep_2/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_103_rep_2/config.json
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.5,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,103,1,0.1,time_out,242652823,3,2917.73,2025-12-14T16:11:24.403,0,242652823,true,true,"[0.01,0.05]",10,10,10,500.0000358907861,0.8052069753430153,0.8007924260817525,0.48933333333333334,0.8685333333333333,0.11466666666666667,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_103_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_103_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_103_rep_3/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_103_rep_3/config.json
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",1.0,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,104,1,0.1,time_out,242653821,1,2831.08,2025-12-14T16:12:21.980,0,242653821,true,true,"[0.01,0.05]",10,10,10,500.0000746387632,0.8194911964806748,0.822691176633298,0.20666666666666667,0.8709333333333333,0.20666666666666667,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_104_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_104_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_104_rep_1/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_104_rep_1/config.json
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",1.0,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,104,1,0.1,time_out,242653822,2,6902.43,2025-12-14T16:13:07.302,0,242653822,true,true,"[0.01,0.05]",10,10,10,500.0070224694398,0.7836445851246816,0.7824471856364263,0.27066666666666667,0.8577333333333332,0.06666666666666667,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_104_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_104_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_104_rep_2/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_104_rep_2/config.json
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",1.0,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,104,1,0.1,time_out,242653823,3,2971.64,2025-12-14T16:12:55.135,0,242653823,true,true,"[0.01,0.05]",10,10,10,500.0015934153555,0.8528257315651266,0.8524669963973924,0.22533333333333333,0.8902666666666667,0.07466666666666667,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_104_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_104_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_104_rep_3/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_104_rep_3/config.json
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",5.0,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,105,1,0.1,time_out,242654821,1,6432.07,2025-12-14T16:16:34.380,0,242654821,true,true,"[0.01,0.05]",10,10,10,500.0015248469868,0.7236049494349046,0.7041676615731902,0.25466666666666665,0.7689333333333334,0.06666666666666667,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_105_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_105_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_105_rep_1/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_105_rep_1/config.json
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",5.0,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,105,1,0.1,time_out,242654822,2,8673.58,2025-12-14T16:16:44.595,0,242654822,true,true,"[0.01,0.05]",10,10,10,500.00063890308417,0.5282650907564397,0.5351586035740107,0.06666666666666667,0.6061333333333334,0.06666666666666667,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_105_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_105_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_105_rep_2/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_105_rep_2/config.json
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",5.0,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,105,1,0.1,time_out,242654823,3,3203.5,2025-12-14T16:17:26.511,0,242654823,true,true,"[0.01,0.05]",10,10,10,500.00134531914483,0.6317276050714101,0.6200446828149135,0.06666666666666667,0.6929333333333333,0.06666666666666667,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_105_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_105_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_105_rep_3/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_105_rep_3/config.json
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",10.0,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,106,1,0.1,time_out,242655821,1,7469.16,2025-12-14T16:18:38.801,0,242655821,true,true,"[0.01,0.05]",10,10,10,500.00014407591243,0.6049787231848212,0.659680612942064,0.06666666666666667,0.6967999999999999,0.06666666666666667,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_106_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_106_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_106_rep_1/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_106_rep_1/config.json
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",10.0,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,106,1,0.1,time_out,242655822,2,3080.76,2025-12-14T16:18:27.011,0,242655822,true,true,"[0.01,0.05]",10,10,10,500.0013608172763,0.9198271323803036,0.9135349068203074,0.6973333333333334,0.9361333333333333,0.6973333333333334,485.6842025694916,0.9270948568757467,0.9205345767247269,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_106_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_106_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_106_rep_2/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_106_rep_2/config.json
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",10.0,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,106,1,0.1,time_out,242655823,3,3529.7,2025-12-14T16:18:36.393,0,242655823,true,true,"[0.01,0.05]",10,10,10,500.00040308573017,0.3967075218031717,0.41291074840253994,0.06666666666666667,0.4568,0.06666666666666667,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_106_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_106_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_106_rep_3/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_106_rep_3/config.json
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",50.0,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,107,1,0.1,time_out,242656821,1,4137.92,2025-12-14T16:18:42.508,0,242656821,true,true,"[0.01,0.05]",10,10,10,500.00026663257364,0.2761412878104589,0.32296401276541425,0.06666666666666667,0.36773333333333336,0.06666666666666667,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_107_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_107_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_107_rep_1/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_107_rep_1/config.json
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",50.0,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,107,1,0.1,time_out,242656822,2,8167.3,2025-12-14T16:19:35.626,0,242656822,true,true,"[0.01,0.05]",10,10,10,500.00041777400196,0.47060239254093295,0.5134447598595013,0.06933333333333333,0.5484,0.06666666666666667,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_107_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_107_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_107_rep_2/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_107_rep_2/config.json
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",50.0,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,107,1,0.1,time_out,242656823,3,3583.65,2025-12-14T16:19:34.968,0,242656823,true,true,"[0.01,0.05]",10,10,10,500.0000025910549,0.353334219005842,0.38595766437183443,0.068,0.44159999999999994,0.06666666666666667,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_107_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_107_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_107_rep_3/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_107_rep_3/config.json
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",100.0,10,500.0,100,1.0e-5,10,15,10,15,500,50,100,1,10,108,1,0.1,time_out,242657821,1,4268.16,2025-12-14T16:19:24.549,0,242657821,true,true,"[0.01,0.05]",10,10,10,500.0008956510639,0.2773120184423775,0.3244505003485087,0.06666666666666667,0.38066666666666665,0.06666666666666667,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep,param_108_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_108_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_108_rep_1/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/test_runs/10b10t15c500e_log_sweep/data/param_108_rep_1/config.json
