batch_size,batches_per_step,center_generation_bounds,dataset_names,dead_time,features_dimension,git_commit,git_dirty,interaction_rate,julia_version,lambda_sensitivity,learning_rate,max_input_dim,max_output_dim,n_bees,n_classes,n_epochs,n_per_class_test,n_per_class_train,n_steps_per_epoch,n_tasks,param_id,production_rate,punish_rate,punishment,random_seed,replicate_id,run_time,run_timestamp,save_nn_epochs,seed,use_gauss,use_per_class_variance,variance_bounds,n_tasks_1,n_bees_total,n_bees_final,t_end,task_spec_mean_final,agent_spec_mean_final,final_min_task_best,final_mean_task_best,max_thr_matching_final,onset_thr_0p8,task_spec_mean_onset_thr_0p8,agent_spec_mean_onset_thr_0p8,onset_thr_0p9,task_spec_mean_onset_thr_0p9,agent_spec_mean_onset_thr_0p9,root,param_folder,param_dir,event_log_path,config_path
32,1000,"[0,1]","[""task_1"",""task_2""]",100.0,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,500.0,1.11.3,100,5.0e-5,10,15,2,15,10000,50,100,1,2,10,1,0.1,time_out,-116058478,1,230.91,2025-12-17T15:14:55.142,0,-116058478,true,true,"[0.01,0.05]",2,2,2,10000.03577946641,0.9999775713986001,0.9999775713986001,0.904,0.952,0.904,131.40459010634535,0.8529184226211335,0.829458102585628,135.41239022415868,0.9999775713986001,0.9999775713986001,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt,param_10_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_1/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_1/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",100.0,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,500.0,1.11.3,100,5.0e-5,10,15,2,15,10000,50,100,1,2,10,1,0.1,time_out,-116058469,10,227.32,2025-12-17T15:15:05.138,0,-116058469,true,true,"[0.01,0.05]",2,2,2,10000.435043616957,0.9866924379422451,0.9856433817473738,0.9146666666666666,0.9573333333333334,0.9146666666666666,252.14347178703773,0.971253930717092,0.965784791373208,256.1651003684814,0.9866924379422451,0.9856433817473738,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt,param_10_rep_10,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_10,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_10/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_10/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",100.0,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,500.0,1.11.3,100,5.0e-5,10,15,2,15,10000,50,100,1,2,10,1,0.1,time_out,-116058477,2,230.18,2025-12-17T15:14:55.784,0,-116058477,true,true,"[0.01,0.05]",2,2,2,10000.08795625667,0.8580018983473982,0.8483772781139209,0.9106666666666666,0.9553333333333334,0.9106666666666666,127.72176464030389,0.8359644806606462,0.8101367652584822,133.59209641679294,0.8580018983473982,0.8483772781139209,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt,param_10_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_2/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_2/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",100.0,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,500.0,1.11.3,100,5.0e-5,10,15,2,15,10000,50,100,1,2,10,1,0.1,time_out,-116058476,3,220.72,2025-12-17T15:14:59.133,0,-116058476,true,true,"[0.01,0.05]",2,2,2,10000.196526941749,0.9999779761135927,0.9999779761135927,0.9386666666666666,0.9693333333333334,0.9386666666666666,123.16576304830366,0.9999761552099936,0.9999761552099936,146.53090266038924,0.9999779761135927,0.9999779761135927,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt,param_10_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_3/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_3/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",100.0,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,500.0,1.11.3,100,5.0e-5,10,15,2,15,10000,50,100,1,2,10,1,0.1,time_out,-116058475,4,216.89,2025-12-17T15:14:59.064,0,-116058475,true,true,"[0.01,0.05]",2,2,2,10000.437927958828,0.9999776035888672,0.9999776035888672,0.9066666666666666,0.9533333333333334,0.9066666666666666,30.378084053603235,0.9999760116868708,0.9999760116868708,38.88234929901133,0.9999776035888672,0.9999776035888672,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt,param_10_rep_4,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_4,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_4/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_4/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",100.0,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,500.0,1.11.3,100,5.0e-5,10,15,2,15,10000,50,100,1,2,10,1,0.1,time_out,-116058474,5,223.84,2025-12-17T15:14:59.787,0,-116058474,true,true,"[0.01,0.05]",2,2,2,10000.512154884622,0.9999775227686201,0.9999775227686201,0.9,0.95,0.9,19.201198608927847,0.9999741974244479,0.9999741974244479,33.958583598754764,0.9999775227686201,0.9999775227686201,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt,param_10_rep_5,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_5,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_5/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_5/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",100.0,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,500.0,1.11.3,100,5.0e-5,10,15,2,15,10000,50,100,1,2,10,1,0.1,time_out,-116058473,6,241.76,2025-12-17T15:15:01.184,0,-116058473,true,true,"[0.01,0.05]",2,2,2,10000.76006577907,0.9999776035888672,0.9999776035888672,0.9066666666666666,0.9533333333333334,0.9066666666666666,121.52635611580918,0.858000836085314,0.8382530735448008,127.01291438169996,0.9999776035888672,0.9999776035888672,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt,param_10_rep_6,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_6,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_6/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_6/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",100.0,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,500.0,1.11.3,100,5.0e-5,10,15,2,15,10000,50,100,1,2,10,1,0.1,time_out,-116058472,7,217.79,2025-12-17T15:15:02.185,0,-116058472,true,true,"[0.01,0.05]",2,2,2,10000.163650800194,0.9999775227686201,0.9999775227686201,0.9,0.95,0.9,183.55716416844888,0.9999761959324677,0.9999761959324677,189.7647617230108,0.9999775227686201,0.9999775227686201,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt,param_10_rep_7,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_7,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_7/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_7/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",100.0,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,500.0,1.11.3,100,5.0e-5,10,15,2,15,10000,50,100,1,2,10,1,0.1,time_out,-116058471,8,219.77,2025-12-17T15:15:03.596,0,-116058471,true,true,"[0.01,0.05]",2,2,2,10000.059257116325,0.9999776857694971,0.9999776857694971,0.9146666666666666,0.9566666666666667,0.9146666666666666,28.479526759509856,0.9914803669880523,0.9911533968796827,46.17347496635921,0.9999776857694971,0.9999776857694971,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt,param_10_rep_8,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_8,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_8/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_8/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",100.0,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,500.0,1.11.3,100,5.0e-5,10,15,2,15,10000,50,100,1,2,10,1,0.1,time_out,-116058470,9,218.35,2025-12-17T15:15:05.402,0,-116058470,true,true,"[0.01,0.05]",2,2,2,10000.400759196113,0.999976612322103,0.999976612322103,0.9013333333333333,0.9079999999999999,0.9013333333333333,26.58617062761453,0.9999739060761808,0.9999739060761808,33.32830523390743,0.999976612322103,0.999976612322103,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt,param_10_rep_9,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_9,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_9/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_10_rep_9/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",100.0,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.01,1.11.3,100,5.0e-5,10,15,2,15,10000,50,100,1,2,1,1,0.1,time_out,-116067478,1,586.83,2025-12-17T15:10:28.719,0,-116067478,true,true,"[0.01,0.05]",2,2,2,10001.120870292774,0.8088711806640728,0.8065086540397233,0.9013333333333333,0.9106666666666667,0.9013333333333333,36.79720974950606,0.7401386061819459,0.7243575932879389,38.30455714416718,0.8088711806640728,0.8065086540397233,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt,param_1_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_1/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_1/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",100.0,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.01,1.11.3,100,5.0e-5,10,15,2,15,10000,50,100,1,2,1,1,0.1,time_out,-116067469,10,557.04,2025-12-17T15:10:42.300,0,-116067469,true,true,"[0.01,0.05]",2,2,2,10000.14256602074,0.7346476558491695,0.7275042193483571,0.9093333333333333,0.9473333333333334,0.9093333333333333,64.022449816582,0.6426829200028101,0.6299749516821782,66.71223692607258,0.7346476558491695,0.7275042193483571,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt,param_1_rep_10,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_10,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_10/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_10/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",100.0,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.01,1.11.3,100,5.0e-5,10,15,2,15,10000,50,100,1,2,1,1,0.1,time_out,-116067477,2,620.06,2025-12-17T15:10:29.755,0,-116067477,true,true,"[0.01,0.05]",2,2,2,10000.211350842797,0.7386772699544455,0.732761208621509,0.916,0.95,0.916,84.29824930342913,0.40074433245003716,0.4001359114251972,88.14379085383213,0.7386772699544455,0.732761208621509,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt,param_1_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_2/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_2/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",100.0,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.01,1.11.3,100,5.0e-5,10,15,2,15,10000,50,100,1,2,1,1,0.1,time_out,-116067476,3,608.27,2025-12-17T15:10:29.361,0,-116067476,true,true,"[0.01,0.05]",2,2,2,10000.075381052236,0.8116058948052491,0.8012560198997648,0.9213333333333333,0.9606666666666667,0.9213333333333333,115.1454537137414,0.543924672902952,0.5318872553831795,197.41671467265914,0.8116058948052491,0.8012560198997648,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt,param_1_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_3/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_3/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",100.0,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.01,1.11.3,100,5.0e-5,10,15,2,15,10000,50,100,1,2,1,1,0.1,time_out,-116067475,4,558.55,2025-12-17T15:10:29.037,0,-116067475,true,true,"[0.01,0.05]",2,2,2,10000.165054579145,0.9011238907589754,0.8964067848983652,0.9106666666666666,0.94,0.9106666666666666,47.16131147925321,0.7633405399586398,0.7394418293396555,47.37903608797046,0.9011238907589754,0.8964067848983652,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt,param_1_rep_4,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_4,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_4/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_4/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",100.0,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.01,1.11.3,100,5.0e-5,10,15,2,15,10000,50,100,1,2,1,1,0.1,time_out,-116067474,5,573.69,2025-12-17T15:10:29.141,0,-116067474,true,true,"[0.01,0.05]",2,2,2,10000.087786260008,0.7709224013214284,0.7581644268767749,0.9013333333333333,0.9493333333333334,0.9013333333333333,37.1385545012468,0.35981269429764595,0.3597339083063038,61.5260889210057,0.7709224013214284,0.7581644268767749,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt,param_1_rep_5,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_5,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_5/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_5/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",100.0,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.01,1.11.3,100,5.0e-5,10,15,2,15,10000,50,100,1,2,1,1,0.1,time_out,-116067473,6,572.97,2025-12-17T15:10:28.620,0,-116067473,true,true,"[0.01,0.05]",2,2,2,10000.15370022722,0.6901637912728849,0.6891384673990941,0.928,0.9433333333333334,0.928,46.80333262968373,0.5487139570414666,0.5466771075038288,50.39903061410192,0.6901637912728849,0.6891384673990941,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt,param_1_rep_6,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_6,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_6/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_6/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",100.0,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.01,1.11.3,100,5.0e-5,10,15,2,15,10000,50,100,1,2,1,1,0.1,time_out,-116067472,7,561.56,2025-12-17T15:10:28.368,0,-116067472,true,true,"[0.01,0.05]",2,2,2,10000.267176603866,0.8631996677724083,0.8582082756260605,0.9506666666666667,0.9753333333333334,0.9506666666666667,65.36221568325463,0.5789863981978143,0.5655108878545241,100.40440724470399,0.8631996677724083,0.8582082756260605,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt,param_1_rep_7,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_7,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_7/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_7/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",100.0,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.01,1.11.3,100,5.0e-5,10,15,2,15,10000,50,100,1,2,1,1,0.1,time_out,-116067471,8,579.93,2025-12-17T15:10:29.199,0,-116067471,true,true,"[0.01,0.05]",2,2,2,10000.029466596892,0.8268082626289988,0.8182722781415513,0.9306666666666666,0.9653333333333334,0.9306666666666666,58.40719953983494,0.45024001811994735,0.44842285243988605,139.263560774553,0.8268082626289988,0.8182722781415513,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt,param_1_rep_8,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_8,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_8/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_8/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",100.0,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.01,1.11.3,100,5.0e-5,10,15,2,15,10000,50,100,1,2,1,1,0.1,time_out,-116067470,9,570.56,2025-12-17T15:10:28.836,0,-116067470,true,true,"[0.01,0.05]",2,2,2,10000.141863539717,0.5848451989865223,0.5848451989865223,0.9106666666666666,0.9106666666666666,0.9106666666666666,56.45089769560357,0.4810367804867956,0.4806758818494823,67.29847475179942,0.5848451989865223,0.5848451989865223,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt,param_1_rep_9,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_9,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_9/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_1_rep_9/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",100.0,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.05,1.11.3,100,5.0e-5,10,15,2,15,10000,50,100,1,2,2,1,0.1,time_out,-116066478,1,484.44,2025-12-17T15:10:41.176,0,-116066478,true,true,"[0.01,0.05]",2,2,2,10001.92972113485,0.8179990000286748,0.8084366565155836,0.9253333333333333,0.9626666666666667,0.9253333333333333,76.8472491726605,0.7227524811290369,0.6975821289431867,109.82745587024245,0.8179990000286748,0.8084366565155836,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt,param_2_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_2_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_2_rep_1/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_2_rep_1/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",100.0,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.05,1.11.3,100,5.0e-5,10,15,2,15,10000,50,100,1,2,2,1,0.1,time_out,-116066469,10,475.35,2025-12-17T15:10:42.759,0,-116066469,true,true,"[0.01,0.05]",2,2,2,10001.393665625337,0.6175373207934483,0.6162251470595423,0.904,0.9239999999999999,0.904,36.646803881976844,0.33485477654834883,0.33485615318000767,66.44151573189208,0.6175373207934483,0.6162251470595423,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt,param_2_rep_10,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_2_rep_10,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_2_rep_10/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_2_rep_10/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",100.0,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.05,1.11.3,100,5.0e-5,10,15,2,15,10000,50,100,1,2,2,1,0.1,time_out,-116066477,2,477.42,2025-12-17T15:10:42.027,0,-116066477,true,true,"[0.01,0.05]",2,2,2,10000.85294807063,0.5815898186569872,0.5815885651700204,0.9146666666666666,0.9153333333333333,0.9146666666666666,88.92179040705756,0.33793693407871234,0.33789593417873715,102.52641635287786,0.5815898186569872,0.5815885651700204,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt,param_2_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_2_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_2_rep_2/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_2_rep_2/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",100.0,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.05,1.11.3,100,5.0e-5,10,15,2,15,10000,50,100,1,2,2,1,0.1,time_out,-116066476,3,474.51,2025-12-17T15:10:40.649,0,-116066476,true,true,"[0.01,0.05]",2,2,2,10000.459505596573,0.8290640176055131,0.820780019031894,0.932,0.966,0.932,39.629109482384656,0.6749749865191794,0.6390246654468175,54.707951398098494,0.8290640176055131,0.820780019031894,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt,param_2_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_2_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_2_rep_3/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c10000e100dt/data/param_2_rep_3/config.json
