epoch,bee_id,task_id,accuracies
0,1,1,0.0957
0,1,2,0.07682851874615858
0,2,1,0.1126
0,2,2,0.06672556853103873
1,1,1,0.0783
1,1,2,0.1863859864781807
1,2,1,0.2011
1,2,2,0.08501075599262446
2,1,1,0.0799
2,1,2,0.18930547019053473
2,2,1,0.2011
2,2,2,0.08501075599262446
3,1,1,0.0799
3,1,2,0.18930547019053473
3,2,1,0.2011
3,2,2,0.08501075599262446
4,1,1,0.0799
4,1,2,0.18930547019053473
4,2,1,0.2011
4,2,2,0.08501075599262446
5,1,1,0.0799
5,1,2,0.18930547019053473
5,2,1,0.2011
5,2,2,0.08501075599262446
6,1,1,0.0829
6,1,2,0.19779502151198525
6,2,1,0.2011
6,2,2,0.08501075599262446
7,1,1,0.0829
7,1,2,0.19779502151198525
7,2,1,0.2011
7,2,2,0.08501075599262446
8,1,1,0.0829
8,1,2,0.19779502151198525
8,2,1,0.2011
8,2,2,0.08501075599262446
9,1,1,0.0776
9,1,2,0.20013829133374308
9,2,1,0.234
9,2,2,0.07490780577750461
10,1,1,0.0776
10,1,2,0.20013829133374308
10,2,1,0.234
10,2,2,0.07490780577750461
11,1,1,0.0776
11,1,2,0.20013829133374308
11,2,1,0.234
11,2,2,0.07490780577750461
12,1,1,0.0775
12,1,2,0.20505531653349723
12,2,1,0.2892
12,2,2,0.09227105101413645
13,1,1,0.0775
13,1,2,0.20505531653349723
13,2,1,0.2892
13,2,2,0.09227105101413645
14,1,1,0.0775
14,1,2,0.20505531653349723
14,2,1,0.2892
14,2,2,0.09227105101413645
15,1,1,0.0775
15,1,2,0.20505531653349723
15,2,1,0.2892
15,2,2,0.09227105101413645
16,1,1,0.0775
16,1,2,0.20505531653349723
16,2,1,0.3117
16,2,2,0.0792102028272895
17,1,1,0.0775
17,1,2,0.20505531653349723
17,2,1,0.3117
17,2,2,0.0792102028272895
18,1,1,0.0775
18,1,2,0.20505531653349723
18,2,1,0.3117
18,2,2,0.0792102028272895
19,1,1,0.0775
19,1,2,0.20505531653349723
19,2,1,0.3117
19,2,2,0.0792102028272895
20,1,1,0.0775
20,1,2,0.20505531653349723
20,2,1,0.3117
20,2,2,0.0792102028272895
21,1,1,0.0775
21,1,2,0.20505531653349723
21,2,1,0.3117
21,2,2,0.0792102028272895
22,1,1,0.0775
22,1,2,0.20505531653349723
22,2,1,0.3146
22,2,2,0.07982483097725876
23,1,1,0.0775
23,1,2,0.20505531653349723
23,2,1,0.3146
23,2,2,0.07982483097725876
24,1,1,0.0775
24,1,2,0.20505531653349723
24,2,1,0.3146
24,2,2,0.07982483097725876
25,1,1,0.0775
25,1,2,0.20505531653349723
25,2,1,0.3146
25,2,2,0.07982483097725876
26,1,1,0.0775
26,1,2,0.20505531653349723
26,2,1,0.3146
26,2,2,0.07982483097725876
27,1,1,0.0775
27,1,2,0.20505531653349723
27,2,1,0.3146
27,2,2,0.07982483097725876
28,1,1,0.0775
28,1,2,0.20505531653349723
28,2,1,0.3146
28,2,2,0.07982483097725876
29,1,1,0.0775
29,1,2,0.20505531653349723
29,2,1,0.3181
29,2,2,0.08597111247695144
30,1,1,0.1916
30,1,2,0.12127381684081132
30,2,1,0.328
30,2,2,0.08001690227412415
31,1,1,0.1916
31,1,2,0.12127381684081132
31,2,1,0.328
31,2,2,0.08001690227412415
32,1,1,0.1916
32,1,2,0.12127381684081132
32,2,1,0.328
32,2,2,0.08001690227412415
33,1,1,0.1916
33,1,2,0.12127381684081132
33,2,1,0.328
33,2,2,0.08001690227412415
34,1,1,0.1916
34,1,2,0.12127381684081132
34,2,1,0.3311
34,2,2,0.07740473263675476
35,1,1,0.1916
35,1,2,0.12127381684081132
35,2,1,0.3311
35,2,2,0.07740473263675476
36,1,1,0.1916
36,1,2,0.12127381684081132
36,2,1,0.3353
36,2,2,0.0792102028272895
37,1,1,0.1916
37,1,2,0.12127381684081132
37,2,1,0.342
37,2,2,0.07728948985863553
38,1,1,0.1916
38,1,2,0.12127381684081132
38,2,1,0.342
38,2,2,0.07728948985863553
39,1,1,0.1916
39,1,2,0.12127381684081132
39,2,1,0.342
39,2,2,0.07728948985863553
40,1,1,0.1916
40,1,2,0.12127381684081132
40,2,1,0.342
40,2,2,0.07728948985863553
41,1,1,0.1916
41,1,2,0.12127381684081132
41,2,1,0.3407
41,2,2,0.08769975414874001
42,1,1,0.1916
42,1,2,0.12127381684081132
42,2,1,0.3407
42,2,2,0.08769975414874001
43,1,1,0.1916
43,1,2,0.12127381684081132
43,2,1,0.3407
43,2,2,0.08769975414874001
44,1,1,0.1916
44,1,2,0.12127381684081132
44,2,1,0.3518
44,2,2,0.08355101413644744
45,1,1,0.1916
45,1,2,0.12127381684081132
45,2,1,0.3518
45,2,2,0.08355101413644744
46,1,1,0.1916
46,1,2,0.12127381684081132
46,2,1,0.3518
46,2,2,0.08355101413644744
47,1,1,0.1916
47,1,2,0.12127381684081132
47,2,1,0.3518
47,2,2,0.08355101413644744
48,1,1,0.1011
48,1,2,0.20924247080516287
48,2,1,0.3577
48,2,2,0.0827059004302397
49,1,1,0.1011
49,1,2,0.20924247080516287
49,2,1,0.3577
49,2,2,0.0827059004302397
50,1,1,0.1011
50,1,2,0.20924247080516287
50,2,1,0.3577
50,2,2,0.0827059004302397
51,1,1,0.1011
51,1,2,0.20924247080516287
51,2,1,0.3577
51,2,2,0.0827059004302397
52,1,1,0.1011
52,1,2,0.20924247080516287
52,2,1,0.3577
52,2,2,0.0827059004302397
53,1,1,0.1011
53,1,2,0.20924247080516287
53,2,1,0.3599
53,2,2,0.07997848801475108
54,1,1,0.1011
54,1,2,0.20924247080516287
54,2,1,0.3599
54,2,2,0.07997848801475108
55,1,1,0.1011
55,1,2,0.20924247080516287
55,2,1,0.3599
55,2,2,0.07997848801475108
56,1,1,0.1011
56,1,2,0.20924247080516287
56,2,1,0.359
56,2,2,0.08155347264904733
57,1,1,0.1011
57,1,2,0.20924247080516287
57,2,1,0.359
57,2,2,0.08155347264904733
58,1,1,0.1011
58,1,2,0.20924247080516287
58,2,1,0.2911
58,2,2,0.14528272894898586
59,1,1,0.1011
59,1,2,0.20924247080516287
59,2,1,0.2911
59,2,2,0.14528272894898586
60,1,1,0.1011
60,1,2,0.20924247080516287
60,2,1,0.2911
60,2,2,0.14528272894898586
61,1,1,0.1011
61,1,2,0.20924247080516287
61,2,1,0.2911
61,2,2,0.14528272894898586
62,1,1,0.1011
62,1,2,0.20924247080516287
62,2,1,0.3596
62,2,2,0.08458819913952059
63,1,1,0.1011
63,1,2,0.20924247080516287
63,2,1,0.3596
63,2,2,0.08458819913952059
64,1,1,0.1011
64,1,2,0.20924247080516287
64,2,1,0.367
64,2,2,0.09111862323294406
65,1,1,0.1011
65,1,2,0.20924247080516287
65,2,1,0.367
65,2,2,0.09111862323294406
66,1,1,0.1011
66,1,2,0.20924247080516287
66,2,1,0.3623
66,2,2,0.07924861708666257
67,1,1,0.1011
67,1,2,0.20924247080516287
67,2,1,0.3623
67,2,2,0.07924861708666257
68,1,1,0.1011
68,1,2,0.20924247080516287
68,2,1,0.3681
68,2,2,0.08424247080516288
69,1,1,0.1011
69,1,2,0.20924247080516287
69,2,1,0.3681
69,2,2,0.08424247080516288
70,1,1,0.1011
70,1,2,0.20924247080516287
70,2,1,0.3692
70,2,2,0.08239858635525507
71,1,1,0.1011
71,1,2,0.20924247080516287
71,2,1,0.3692
71,2,2,0.08239858635525507
72,1,1,0.1011
72,1,2,0.20924247080516287
72,2,1,0.3692
72,2,2,0.08239858635525507
73,1,1,0.1011
73,1,2,0.20924247080516287
73,2,1,0.3692
73,2,2,0.08239858635525507
74,1,1,0.0945
74,1,2,0.21638752304855563
74,2,1,0.375
74,2,2,0.08151505838967425
75,1,1,0.0945
75,1,2,0.21638752304855563
75,2,1,0.375
75,2,2,0.08151505838967425
76,1,1,0.0945
76,1,2,0.21638752304855563
76,2,1,0.375
76,2,2,0.0828979717271051
77,1,1,0.0945
77,1,2,0.21638752304855563
77,2,1,0.375
77,2,2,0.0828979717271051
78,1,1,0.0945
78,1,2,0.21638752304855563
78,2,1,0.375
78,2,2,0.0828979717271051
79,1,1,0.0945
79,1,2,0.21638752304855563
79,2,1,0.375
79,2,2,0.0828979717271051
80,1,1,0.0945
80,1,2,0.21638752304855563
80,2,1,0.375
80,2,2,0.0828979717271051
81,1,1,0.0945
81,1,2,0.21638752304855563
81,2,1,0.375
81,2,2,0.0828979717271051
82,1,1,0.0945
82,1,2,0.21638752304855563
82,2,1,0.3694
82,2,2,0.08650891210817456
83,1,1,0.0945
83,1,2,0.21638752304855563
83,2,1,0.376
83,2,2,0.08777658266748617
84,1,1,0.0945
84,1,2,0.21638752304855563
84,2,1,0.376
84,2,2,0.08777658266748617
85,1,1,0.0963
85,1,2,0.21269975414874
85,2,1,0.376
85,2,2,0.08777658266748617
86,1,1,0.0963
86,1,2,0.21269975414874
86,2,1,0.3735
86,2,2,0.09015826674861709
87,1,1,0.0963
87,1,2,0.21269975414874
87,2,1,0.3735
87,2,2,0.09015826674861709
88,1,1,0.0963
88,1,2,0.21269975414874
88,2,1,0.3735
88,2,2,0.09015826674861709
89,1,1,0.0953
89,1,2,0.21746312231100184
89,2,1,0.3735
89,2,2,0.09015826674861709
90,1,1,0.0953
90,1,2,0.21746312231100184
90,2,1,0.3763
90,2,2,0.08704671173939767
91,1,1,0.0953
91,1,2,0.21746312231100184
91,2,1,0.3802
91,2,2,0.08205285802089736
92,1,1,0.0953
92,1,2,0.21746312231100184
92,2,1,0.3807
92,2,2,0.08113091579594345
93,1,1,0.0926
93,1,2,0.23282882606023356
93,2,1,0.3807
93,2,2,0.08113091579594345
94,1,1,0.0926
94,1,2,0.23282882606023356
94,2,1,0.3807
94,2,2,0.08113091579594345
95,1,1,0.0926
95,1,2,0.23282882606023356
95,2,1,0.3807
95,2,2,0.08113091579594345
96,1,1,0.0926
96,1,2,0.23282882606023356
96,2,1,0.3807
96,2,2,0.08113091579594345
97,1,1,0.0926
97,1,2,0.23282882606023356
97,2,1,0.3807
97,2,2,0.08113091579594345
98,1,1,0.0916
98,1,2,0.2264136447449293
98,2,1,0.3807
98,2,2,0.08113091579594345
99,1,1,0.0896
99,1,2,0.23317455439459128
99,2,1,0.3827
99,2,2,0.08293638598647818
100,1,1,0.0896
100,1,2,0.23317455439459128
100,2,1,0.3827
100,2,2,0.08293638598647818
101,1,1,0.0896
101,1,2,0.23317455439459128
101,2,1,0.3827
101,2,2,0.08293638598647818
102,1,1,0.0896
102,1,2,0.23317455439459128
102,2,1,0.384
102,2,2,0.0836278426551936
103,1,1,0.0896
103,1,2,0.23317455439459128
103,2,1,0.3827
103,2,2,0.09081130915795943
104,1,1,0.0896
104,1,2,0.23317455439459128
104,2,1,0.3848
104,2,2,0.08285955746773202
105,1,1,0.0896
105,1,2,0.23317455439459128
105,2,1,0.3848
105,2,2,0.08285955746773202
106,1,1,0.0896
106,1,2,0.23317455439459128
106,2,1,0.3848
106,2,2,0.08285955746773202
107,1,1,0.0896
107,1,2,0.23317455439459128
107,2,1,0.3848
107,2,2,0.08285955746773202
108,1,1,0.0896
108,1,2,0.23317455439459128
108,2,1,0.3848
108,2,2,0.08285955746773202
109,1,1,0.0912
109,1,2,0.252420098340504
109,2,1,0.3865
109,2,2,0.08892901044867856
110,1,1,0.0912
110,1,2,0.252420098340504
110,2,1,0.3055
110,2,2,0.14155654578979718
111,1,1,0.0912
111,1,2,0.252420098340504
111,2,1,0.3055
111,2,2,0.14155654578979718
112,1,1,0.0912
112,1,2,0.252420098340504
112,2,1,0.3877
112,2,2,0.0853180700676091
113,1,1,0.0912
113,1,2,0.252420098340504
113,2,1,0.3877
113,2,2,0.0853180700676091
114,1,1,0.0919
114,1,2,0.24984634296250768
114,2,1,0.3877
114,2,2,0.0853180700676091
115,1,1,0.0919
115,1,2,0.24984634296250768
115,2,1,0.3898
115,2,2,0.08685464044253227
116,1,1,0.0919
116,1,2,0.24984634296250768
116,2,1,0.3898
116,2,2,0.08685464044253227
117,1,1,0.0919
117,1,2,0.24984634296250768
117,2,1,0.3898
117,2,2,0.08685464044253227
118,1,1,0.0919
118,1,2,0.24984634296250768
118,2,1,0.3898
118,2,2,0.08685464044253227
119,1,1,0.0919
119,1,2,0.24984634296250768
119,2,1,0.3898
119,2,2,0.08685464044253227
120,1,1,0.0919
120,1,2,0.24984634296250768
120,2,1,0.3898
120,2,2,0.08685464044253227
121,1,1,0.0919
121,1,2,0.24984634296250768
121,2,1,0.3898
121,2,2,0.08685464044253227
122,1,1,0.0919
122,1,2,0.24984634296250768
122,2,1,0.3884
122,2,2,0.08170712968653965
123,1,1,0.0874
123,1,2,0.25215119852489243
123,2,1,0.3884
123,2,2,0.08170712968653965
124,1,1,0.0874
124,1,2,0.25215119852489243
124,2,1,0.3884
124,2,2,0.08170712968653965
125,1,1,0.0874
125,1,2,0.25215119852489243
125,2,1,0.3884
125,2,2,0.08170712968653965
126,1,1,0.0874
126,1,2,0.25215119852489243
126,2,1,0.3884
126,2,2,0.08170712968653965
127,1,1,0.0874
127,1,2,0.25215119852489243
127,2,1,0.3884
127,2,2,0.08170712968653965
128,1,1,0.0874
