time,bee1_id,bee2_id,task_id,task_1,task_2
0.6586611254258571,1,1,1,0.2812,0.08739244007375538
0.6665468595827448,2,2,2,0.0999,0.1958743085433313
2.177818431698991,2,2,2,0.1002,0.1958743085433313
2.7308427457636615,1,1,1,0.3159,0.0905039950829748
3.8003856103208493,2,2,2,0.1,0.1958743085433313
4.906400399104467,2,2,1,0.1859,0.10490934234787953
5.0282140941006075,2,1,1,0.1859,0.10490934234787953
5.458962956526736,2,1,1,0.1859,0.10490934234787953
5.499995579905327,1,1,1,0.3268,0.09607406269207129
6.107550916063527,2,1,1,0.1859,0.10490934234787953
6.147187203992052,2,1,1,0.1859,0.10490934234787953
6.212021526204325,2,1,1,0.1859,0.10490934234787953
6.752724067672873,2,2,2,0.1,0.1958743085433313
6.837145507111729,2,2,2,0.1,0.1958743085433313
7.235010629024674,1,2,1,0.3268,0.09607406269207129
8.335995144822002,2,1,1,0.1,0.1958743085433313
9.033992178499396,1,2,2,0.3268,0.09607406269207129
9.421655579350915,1,2,2,0.3268,0.09607406269207129
9.787017460268109,2,1,1,0.1,0.1958743085433313
10.923683145821192,1,2,2,0.3268,0.09607406269207129
11.846489563158894,2,1,1,0.1,0.1958743085433313
12.146861028291134,2,2,2,0.1,0.1958743085433313
12.789927317697382,2,1,1,0.1,0.1958743085433313
13.3881706266591,2,1,1,0.1,0.1958743085433313
13.775491039449426,2,1,1,0.1,0.1958743085433313
17.88178988124277,2,2,2,0.1,0.1958743085433313
18.84360806133317,1,2,1,0.3268,0.09607406269207129
18.895986649249124,2,1,1,0.1,0.1958743085433313
20.502349740888587,1,2,2,0.3268,0.09607406269207129
20.698051534656138,2,2,2,0.1,0.1958743085433313
20.804811725895163,2,2,2,0.1025,0.19356945298094652
21.24679660132455,2,1,1,0.1025,0.19356945298094652
24.918852905809093,2,1,1,0.1025,0.19356945298094652
28.75046255667738,2,2,2,0.1,0.1958743085433313
31.458559543245777,2,1,1,0.1,0.1958743085433313
31.600805354086198,1,2,2,0.3268,0.09607406269207129
33.410952015881165,2,1,1,0.1,0.1958743085433313
33.78429203328781,2,2,2,0.1,0.1958743085433313
34.40531945389321,2,1,1,0.1,0.1958743085433313
37.409487077914015,1,2,2,0.3268,0.09607406269207129
37.45300788503915,1,2,2,0.3268,0.09607406269207129
37.60439779092851,2,2,2,0.1114,0.19944683466502766
40.24664817291005,2,2,2,0.1,0.1958743085433313
40.51699388772542,2,2,2,0.103,0.2081284572833436
42.1277036691414,2,1,1,0.103,0.2081284572833436
47.93566562186622,2,2,2,0.1097,0.20255838967424708
48.65796613020524,1,2,2,0.3268,0.09607406269207129
48.697566763278544,2,2,2,0.1038,0.20782114320835895
49.31909073198742,2,1,1,0.1038,0.20782114320835895
50.57798823291065,2,2,2,0.1,0.1958743085433313
50.993923388281395,2,1,1,0.1,0.1958743085433313
51.36614078114064,2,1,2,0.1,0.1958743085433313
51.96653404323581,1,2,2,0.3268,0.09607406269207129
52.20424508406401,2,1,1,0.1,0.1958743085433313
52.491642111808346,1,2,2,0.3268,0.09607406269207129
52.775004533564626,2,1,1,0.1,0.1958743085433313
54.673332448516746,2,1,1,0.1,0.1958743085433313
55.39627051385191,2,1,1,0.1,0.1958743085433313
56.849777609606406,1,2,1,0.3268,0.09607406269207129
56.89893767483289,2,1,1,0.1,0.1958743085433313
56.92699060433444,2,1,1,0.1,0.1958743085433313
60.22967756959915,1,2,2,0.3268,0.09607406269207129
62.16363615241664,2,1,2,0.1,0.1958743085433313
65.1794296365875,2,1,1,0.1,0.1958743085433313
65.76977523573348,2,1,1,0.1,0.1958743085433313
66.95909438115815,2,1,2,0.1,0.1958743085433313
67.13108584956389,1,2,2,0.3268,0.09607406269207129
68.77827252912964,2,1,1,0.1,0.1958743085433313
69.21778924274318,2,1,1,0.1,0.1958743085433313
69.44650582137673,2,1,1,0.1,0.1958743085433313
69.79436295888918,2,1,1,0.1,0.1958743085433313
71.84828948403417,1,2,2,0.3268,0.09607406269207129
72.36372563390219,2,1,1,0.1,0.1958743085433313
72.94110000231667,2,1,1,0.1,0.1958743085433313
73.35501478890467,2,1,1,0.1,0.1958743085433313
73.6332847230619,2,1,1,0.1,0.1958743085433313
74.31761784809903,2,1,1,0.1,0.1958743085433313
74.71857935335082,2,1,1,0.1,0.1958743085433313
77.91542832049238,2,1,2,0.1,0.1958743085433313
78.48170024913209,2,1,1,0.1,0.1958743085433313
78.94876586713251,1,2,2,0.3268,0.09607406269207129
79.87817854327172,1,2,2,0.3268,0.09607406269207129
81.12333751584733,1,2,2,0.3268,0.09607406269207129
81.34982341834024,1,2,2,0.3268,0.09607406269207129
82.41283453223595,2,1,1,0.1,0.1958743085433313
84.00590853452583,1,2,2,0.3268,0.09607406269207129
85.16097086128337,2,1,2,0.1,0.1958743085433313
85.49603897740009,2,1,1,0.1,0.1958743085433313
86.38492074216491,2,1,1,0.1,0.1958743085433313
86.92522050943919,1,2,2,0.3268,0.09607406269207129
88.36725529506819,2,1,1,0.1,0.1958743085433313
91.75018085158183,1,2,1,0.3268,0.09607406269207129
91.76679032461637,1,2,2,0.3268,0.09607406269207129
91.85396319276232,1,2,2,0.3268,0.09607406269207129
93.21812759553941,1,2,2,0.3268,0.09607406269207129
94.00362402712169,2,1,1,0.1,0.1958743085433313
94.38634962368135,2,1,1,0.1,0.1958743085433313
96.6382481765903,2,1,2,0.1,0.1958743085433313
98.92764280854927,1,2,2,0.3268,0.09607406269207129
100.51929653252724,1,2,2,0.3268,0.09607406269207129
100.78739757692365,1,2,2,0.3268,0.09607406269207129
102.1195789829105,1,2,2,0.3268,0.09607406269207129
103.71890588478568,2,1,1,0.1,0.1958743085433313
