time,bee1_id,bee2_id,task_id,task_1,task_2,task_3,task_4,task_5
0.0,1,0,0,0.115,0.1127,0.1269975414874001,0.0776,0.08094658852150835
0.0,2,0,0,0.0934,0.093,0.11416717885679165,0.0703,0.0075196284418887534
0.0,3,0,0,0.1214,0.0903,0.15423325138291333,0.1085,0.1843414795974787
0.0,4,0,0,0.117,0.0983,0.06495851259987707,0.1755,0.00044233108481698554
0.0,5,0,0,0.0968,0.0895,0.08850645359557467,0.1034,0.0
0.8096602955271547,4,4,4,0.1087,0.0986,0.06872311001843884,0.1211,0.0
2.345525240005815,3,3,5,0.101,0.0962,0.1044099569760295,0.1,0.47174610195731503
3.352457224824411,5,5,3,0.1029,0.0962,0.10049170251997541,0.1197,0.0
4.416708489916454,4,4,4,0.1041,0.0958,0.06906883835279656,0.1563,0.0
5.912974374458242,5,5,5,0.101,0.1,0.1107098955132145,0.1,0.023885878580117217
6.294470878533267,3,3,3,0.097,0.0674,0.05792870313460356,0.1074,0.023664713037708725
8.781233388482077,4,4,2,0.0896,0.0999,0.09092655193607867,0.12,0.0
10.850010074206487,3,3,5,0.107,0.0992,0.06956822372464659,0.1216,0.4757270817206679
10.905418135178984,2,1,3,0.0934,0.093,0.11416717885679165,0.0703,0.0075196284418887534
11.045489860524885,4,4,4,0.1004,0.1008,0.06783958205285802,0.1864,0.0
12.05100301126561,1,1,4,0.1251,0.1098,0.09857098955132144,0.1091,0.08028309189428287
12.371477476777748,5,5,2,0.101,0.1003,0.1109019668100799,0.1,0.0
14.834829183069306,2,2,5,0.1033,0.1002,0.15938076213890595,0.1,0.007740793984297246
16.190942600336868,4,4,4,0.0988,0.1001,0.06826213890596189,0.2163,0.0
17.77370539186844,1,3,5,0.1251,0.1098,0.09857098955132144,0.1091,0.08028309189428287
18.897627296666457,1,4,3,0.1251,0.1098,0.09857098955132144,0.1091,0.08028309189428287
19.332046946452692,2,2,1,0.1046,0.113,0.15146742470805163,0.1011,0.4005307973017804
19.817553049178088,3,3,5,0.098,0.1002,0.06699446834665028,0.1,0.6749972354307199
21.909600631407027,3,3,2,0.0955,0.0711,0.05800553165334972,0.1119,0.028309189428287074
22.042083199765784,5,5,1,0.1135,0.0896,0.10152888752304856,0.1057,0.0
23.08813127847113,3,3,3,0.0933,0.0851,0.09488322065150584,0.0617,0.05495963728851045
23.314967228772026,4,4,3,0.0948,0.0975,0.09595881991395205,0.1746,0.0
24.137153587006505,5,2,2,0.1135,0.0896,0.10152888752304856,0.1057,0.0
24.75547886199254,3,3,5,0.098,0.1,0.06699446834665028,0.1,0.6118544730730953
24.87526589199623,3,3,1,0.1153,0.0871,0.08013214505224339,0.0846,0.03759814220944377
