time,bee1_id,bee2_id,task_id,task_1
0.5363066805161759,1,1,1,0.6260869565217392
1.5099637687768022,1,1,1,0.3739130434782609
1.8547642683797267,1,1,1,0.6260869565217392
2.618972719838144,1,1,1,0.6260869565217392
4.499347701112045,1,1,1,0.6260869565217392
7.622166781290076,1,1,1,0.6260869565217392
8.150017548982769,1,1,1,0.6260869565217392
9.515225229898713,1,1,1,0.6260869565217392
9.535381109006341,1,1,1,0.6260869565217392
10.10918202311585,1,1,1,0.6260869565217392
10.386068842231936,1,1,1,0.6260869565217392
10.810378104941044,1,1,1,0.6260869565217392
10.900853732757737,1,1,1,0.6260869565217392
13.334064077374334,1,1,1,0.6260869565217392
14.638727776421963,1,1,1,0.6260869565217392
16.08087821674811,1,1,1,0.6260869565217392
17.60205141377782,1,1,1,0.6260869565217392
19.492459165092672,1,1,1,0.6260869565217392
19.728374332001444,1,1,1,0.6260869565217392
21.807944076714413,1,1,1,0.6260869565217392
22.77158089161798,1,1,1,0.6260869565217392
23.942862257973346,1,1,1,0.6260869565217392
25.08646693883765,1,1,1,0.6260869565217392
27.84287864363901,1,1,1,0.6260869565217392
27.949002619805434,1,1,1,0.6260869565217392
28.400649165030554,1,1,1,0.6260869565217392
29.854865456383752,1,1,1,0.6260869565217392
30.13601573081565,1,1,1,0.6260869565217392
30.148034020441358,1,1,1,0.6260869565217392
30.243574224525023,1,1,1,0.6260869565217392
30.310089890415,1,1,1,0.6260869565217392
30.61305642933112,1,1,1,0.6260869565217392
30.88883062816684,1,1,1,0.6260869565217392
33.96021246365597,1,1,1,0.6260869565217392
33.97003058819042,1,1,1,0.6260869565217392
36.13553834991482,1,1,1,0.6260869565217392
36.988491540955664,1,1,1,0.6260869565217392
37.8733603825472,1,1,1,0.6260869565217392
38.117763282655176,1,1,1,0.6260869565217392
39.57970995439062,1,1,1,0.6260869565217392
41.289519693509675,1,1,1,0.6260869565217392
42.30781605065975,1,1,1,0.6260869565217392
43.32714128718685,1,1,1,0.6260869565217392
44.56202170706431,1,1,1,0.6260869565217392
44.797563912727554,1,1,1,0.6260869565217392
45.023083646444995,1,1,1,0.6260869565217392
45.199655381898346,1,1,1,0.6260869565217392
45.96704643589135,1,1,1,0.6260869565217392
47.160370696734574,1,1,1,0.6260869565217392
47.637497276754566,1,1,1,0.6260869565217392
48.51162712827419,1,1,1,0.6260869565217392
48.7947010222574,1,1,1,0.6260869565217392
50.39088609650065,1,1,1,0.6260869565217392
50.9422120075304,1,1,1,0.6260869565217392
53.32437204371483,1,1,1,0.6260869565217392
53.749038737459465,1,1,1,0.6260869565217392
55.95613741472538,1,1,1,0.6260869565217392
57.64647436748872,1,1,1,0.6260869565217392
59.643097042636924,1,1,1,0.6260869565217392
61.04287273891699,1,1,1,0.6260869565217392
61.1777297260649,1,1,1,0.6260869565217392
61.214867787524774,1,1,1,0.6260869565217392
61.382198681488646,1,1,1,0.6260869565217392
61.68345481291259,1,1,1,0.6260869565217392
62.06988515954537,1,1,1,0.6260869565217392
62.88288766686406,1,1,1,0.6260869565217392
65.25032931985788,1,1,1,0.6260869565217392
65.57772596831262,1,1,1,0.6260869565217392
66.9215543026792,1,1,1,0.6260869565217392
67.0447465112428,1,1,1,0.6260869565217392
67.27832537216469,1,1,1,0.6260869565217392
67.48158722610479,1,1,1,0.6260869565217392
68.7950197670822,1,1,1,0.6260869565217392
69.64195349380962,1,1,1,0.6260869565217392
69.95489661640728,1,1,1,0.6260869565217392
70.72901362563495,1,1,1,0.6260869565217392
74.21130381932065,1,1,1,0.6260869565217392
74.47588120478113,1,1,1,0.6260869565217392
77.67559620138003,1,1,1,0.6260869565217392
77.71650321034058,1,1,1,0.6260869565217392
78.5362938668455,1,1,1,0.6260869565217392
79.40460029502574,1,1,1,0.6260869565217392
81.130196965422,1,1,1,0.6260869565217392
81.16612341309312,1,1,1,0.6260869565217392
81.29781356460079,1,1,1,0.6260869565217392
81.93222500045621,1,1,1,0.6260869565217392
83.92465531153493,1,1,1,0.6260869565217392
85.86450357731042,1,1,1,0.6260869565217392
88.78740176409224,1,1,1,0.6260869565217392
89.97620126131716,1,1,1,0.6260869565217392
90.72541313893,1,1,1,0.6260869565217392
91.13213116471542,1,1,1,0.6260869565217392
91.46000426643587,1,1,1,0.6260869565217392
91.53574433075562,1,1,1,0.6260869565217392
91.64469419528264,1,1,1,0.6260869565217392
92.56924217430452,1,1,1,0.6260869565217392
95.05474177767132,1,1,1,0.6260869565217392
96.9241092074945,1,1,1,0.6260869565217392
98.07957402134804,1,1,1,0.6260869565217392
98.86595261015272,1,1,1,0.6260869565217392
100.86307621223638,1,1,1,0.6260869565217392
