time,bee1_id,bee2_id,task_id,task_1,task_2,task_3,task_4,task_5
0.0,1,0,0,0.1034,0.1003,0.08877535341118624,0.0498,0.036492314497401306
0.0,2,0,0,0.0995,0.1074,0.09665027658266749,0.1096,0.006856131814663276
0.0,3,0,0,0.1313,0.1131,0.17947141979102643,0.0396,0.006745549043459029
0.0,4,0,0,0.0509,0.0984,0.06384449907805778,0.1208,0.46555346676987724
0.0,5,0,0,0.1028,0.0975,0.11493546404425323,0.0911,0.7034170076302112
1.567785659798687,4,5,5,0.0509,0.0984,0.06384449907805778,0.1208,0.46555346676987724
2.718884699307376,2,2,5,0.098,0.1,0.06699446834665028,0.1,0.7662280216742231
3.6517536789272316,4,2,5,0.0509,0.0984,0.06384449907805778,0.1208,0.46555346676987724
4.907664814551806,5,5,3,0.1306,0.0755,0.23613245236631838,0.1483,0.21043901360168085
5.445785657087864,1,1,4,0.0925,0.0777,0.09837891825445605,0.7613,0.04732942607541745
6.81890341254873,4,5,3,0.0509,0.0984,0.06384449907805778,0.1208,0.46555346676987724
8.06093238493645,1,4,5,0.0925,0.0777,0.09837891825445605,0.7613,0.04732942607541745
8.778809428391673,4,2,5,0.0509,0.0984,0.06384449907805778,0.1208,0.46555346676987724
11.235865436440097,5,2,4,0.1306,0.0755,0.23613245236631838,0.1483,0.21043901360168085
12.092221630904726,2,3,4,0.098,0.1,0.06699446834665028,0.1,0.7662280216742231
12.433434251723714,5,2,5,0.1306,0.0755,0.23613245236631838,0.1483,0.21043901360168085
13.639324373709396,2,1,4,0.098,0.1,0.06699446834665028,0.1,0.7662280216742231
14.028727381820394,3,3,4,0.1088,0.1118,0.10225875845113706,0.765,0.0007740793984297247
14.871183866538342,5,4,5,0.1306,0.0755,0.23613245236631838,0.1483,0.21043901360168085
15.16622572578743,2,2,1,0.2485,0.1032,0.06449754148740013,0.0709,0.04168970474400088
16.525344382771483,4,1,4,0.0509,0.0984,0.06384449907805778,0.1208,0.46555346676987724
16.720145602800844,4,4,3,0.1792,0.0936,0.16979102642901045,0.054,0.0005529138560212319
17.118685538236512,3,1,4,0.1088,0.1118,0.10225875845113706,0.765,0.0007740793984297247
17.41981424087441,4,4,3,0.1379,0.0974,0.3084280885064536,0.078,0.0011058277120424638
18.11192510266772,1,1,3,0.1124,0.1091,0.17424708051628765,0.4804,0.029746765453942274
18.859850016165808,1,1,3,0.1328,0.1092,0.2740089121081746,0.4484,0.0003317483136127391
19.025499673171538,5,5,2,0.1103,0.3051,0.16779348494161034,0.0798,0.09089903792989053
20.10874218125446,2,2,1,0.874,0.1033,0.09319299323909035,0.0575,0.05772420656861661
